rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,000802.SZ,北京文化,1,ok,,0.718875,0.818246,0.097417,0,0.097417,0.0,0.512917,0.0,1.0,1.0,低,健康涨停,0.3682707778753527,0.03045615,0.004383765,0.0,0.004383765,0.4043431628753527
2,000593.SZ,德龙汇能,1,ok,,0.7115630000000001,0.767859,0.102291,0,0.10229120000000001,0.0,0.488544,0.0,0.711210274270788,1.0,低,健康涨停,0.3292376082135057,0.029196475,0.004603095,0.0,0.004603095,0.3299059882135057
3,600881.SH,亚泰集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696939,0.0,0,0.0,0.0,0.5,0.0,0.5462566844919777,0.0,中,分时缺失|低置信,0.342475666146498,0.0,0.0,0.0,0.0,0.333650666146498
4,002031.SZ,巨轮智能,1,ok,,0.701121,0.787933,0.109252,0,0.10925240000000001,0.0,0.45373800000000003,0.0,0.912328767123288,1.0,低,健康涨停,0.3854094257908593,0.029698325000000005,0.00491634,0.0,0.00491634,0.40136641079085933
5,002379.SZ,宏桥控股,1,ok,,0.745661,0.780195,0.07956,0,0.07956,0.0,0.602202,0.0,0.5737113402061865,1.0,低,健康涨停,0.31611038360339067,0.029504875,0.0035802,0.0,0.0035802,0.3181100586033907
6,603228.SH,景旺电子,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.67877,0.0,0,0.0,0.0,0.5,0.0,0.4251344086021503,0.0,中,分时缺失|低置信,0.2986494496274352,0.0,0.0,0.0,0.0,0.27472444962743525
7,002229.SZ,鸿博股份,1,ok,,0.7446630000000001,0.843174,0.080225,0,0.080225,0.0,0.598877,0.0,1.0,1.0,低,健康涨停,0.2817304352487608,0.03107935,0.003610125,0.0,0.003610125,0.3003746602487608
8,603538.SH,美诺华,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.703589,0.0,0,0.0,0.0,0.5,0.0,0.5905940594059412,0.0,中,分时缺失|低置信,0.2831370179404936,0.0,0.0,0.0,0.0,0.25921201794049364
9,002792.SZ,通宇通讯,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69237,0.0,0,0.0,0.0,0.5,0.0,0.5157972732661527,0.0,中,分时缺失|低置信,0.26977686708645054,0.0,0.0,0.0,0.0,0.24585186708645054
10,600721.SH,百花医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.726971,0.0,0,0.0,0.0,0.5,0.0,0.7464705882352949,0.0,中,分时缺失|低置信,0.25848537473495964,0.0,0.0,0.0,0.0,0.22168537473495964
11,600105.SH,永鼎股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680818,0.0,0,0.0,0.0,0.5,0.0,0.43878804057661497,0.0,中,分时缺失|低置信,0.2917424488709317,0.0,0.0,0.0,0.0,0.26781744887093173
12,001696.SZ,宗申动力,1,ok,,0.7417199999999999,0.772829,0.087187,0,0.108375,0.0,0.814066,1.0,0.45,1.0,低,健康涨停,0.3108249182790477,0.029320725,0.007923415,0.0,0.007923415,0.3082972282790477
13,002589.SZ,瑞康医药,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.696432,0.0,0,0.0,0.0,0.5,0.0,0.542879256965944,0.0,中,分时缺失|低置信,0.24353541539919404,0.0,0.0,0.0,0.0,0.21961041539919404
14,002491.SZ,通鼎互联,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.691432,0.0,0,0.0,0.0,0.5,0.0,0.5095446584938704,0.0,中,分时缺失|低置信,0.26638435958077616,0.0,0.0,0.0,0.0,0.24245935958077616
15,000720.SZ,新能泰山,1,ok,,0.592429,0.652906,0.152514,0,0.22807499999999997,0.0,0.487431,1.0,0.3846049046321523,1.0,低,健康涨停,0.3089688641465947,0.026322650000000003,0.01086313,0.0,0.01086313,0.3005033841465947
16,002248.SZ,华东数控,1,ok,,0.735317,0.744533,0.186455,0,0.18645520000000002,0.0,0.567724,2.0,0.8026220614828218,1.0,低,健康涨停,0.32268636528756034,0.028613325000000002,0.016390475,0.0,0.016390475,0.34490921528756036
17,000887.SZ,中鼎股份,1,ok,,0.713203,0.731182,0.101198,0,0.101198,0.0,0.494011,0.0,0.45612870275791706,1.0,低,健康涨停,0.2840028159415144,0.02827955,0.0045539099999999996,0.0,0.0045539099999999996,0.2838034559415144
18,603052.SH,可川科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.690289,0.0,0,0.0,0.0,0.5,0.0,0.501928504233302,0.0,中,分时缺失|低置信,0.2366556635560969,0.0,0.0,0.0,0.0,0.2127306635560969
19,605286.SH,同力天启,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.30403341076647483,0.0,0.0,0.0,0.0,0.31403341076647484
20,002582.SZ,好想你,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.680725,0.0,0,0.0,0.0,0.5,0.0,0.43816568047337207,0.0,中,分时缺失|低置信,0.2534929859297512,0.0,0.0,0.0,0.0,0.22956798592975122
21,600266.SH,城建发展,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.676041,0.0,0,0.0,0.0,0.5,0.0,0.406937799043063,0.0,中,分时缺失|低置信,0.3103355803217467,0.0,0.0,0.0,0.0,0.2864105803217467
22,000936.SZ,华西股份,1,ok,,0.699875,0.699814,0.151083,0,0.1510834,0.0,0.494583,1.0,0.4729007633587784,1.0,低,健康涨停,0.22945888315075444,0.02749535,0.010798735,0.0,0.010798735,0.22223049815075444
23,603758.SH,秦安股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2633928863764007,0.0,0.0,0.0,0.0,0.27311788637640066
24,603887.SH,城地香江,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.22607047708514827,0.0,0.0,0.0,0.0,0.21724547708514827
25,603269.SH,海鸥股份,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.684756,0.0,0,0.0,0.0,0.5,0.0,0.4650375939849621,0.0,中,分时缺失|低置信,0.29992264685675796,0.0,0.0,0.0,0.0,0.275997646856758
26,002164.SZ,宁波东力,1,ok,,0.690499,0.751854,0.077334,0,0.077334,0.0,0.6133310000000001,0.0,0.48025210084033604,1.0,低,健康涨停,0.2969744107194111,0.028796350000000005,0.00348003,0.0,0.00348003,0.29836573071941114
27,603466.SH,风语筑,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.685675,0.0,0,0.0,0.0,0.5,0.0,0.47116402116402184,0.0,中,分时缺失|低置信,0.2274634651727027,0.0,0.0,0.0,0.0,0.2035384651727027
