ts_code,name,industry,board,晋阶,limit_times,advance_stage,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,up_stat,turnover_ratio,amount,float_mv,total_mv,seal_amount,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,_limitup_quality_score_provided,limitup_quality_is_default,limitup_quality_score_source_raw,limitup_quality_score_raw,_intraday_risk_score_provided,intraday_risk_is_default,intraday_risk_score_source_raw,intraday_risk_score_raw,_late_withdraw_score_provided,late_withdraw_is_default,late_withdraw_score_source_raw,late_withdraw_score_raw,_reseal_score_provided,reseal_is_default,reseal_score_source_raw,reseal_score_raw,reseal_score,_open_board_count_provided,open_board_count_is_default,open_board_count_source_raw,open_board_count_raw,_seal_stability_score_provided,seal_stability_score,_auction_strength_score_provided,auction_strength_is_default,auction_strength_score_source_raw,auction_strength_score_raw,auction_strength_score,_auction_real_volume_score_provided,auction_real_volume_score,_volatility_risk_score_provided,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,_intraday_feature_valid_count,_intraday_code_match,intraday_status,intraday_data_status,intraday_missing_reason,_auction_source_auction_strength_score_provided,_auction_source_auction_real_volume_score_provided,auction_available,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,auction_data_status,risk_level,risk_label,risk_tags,auction_matched_key
000017.SZ,深中华A,饰品,饰品,4→5,4.0,4→5,20260825,U,8.6,8.6,7.04,1,122828863.0,92500,95812,4/4,13.12,497483920.0,3791068778.6,5926990380.8,122828863.0,1.1,0.005,0.515,limit_list_d,1min,241,1,09:30:00,15:00:00,1,0.0,1.3953,0,,0.0,56.6279,8.5987,0.0154,0.012923,0.0,0.0,31,0.0,70.0,0.734884,0.08674420000000001,neutral_limitup,1,000017.SZ,1.0,0,73.4884,0.734884,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,56.6279,0.566279,0.566279,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,1.0,0.0,0.5,0.0,0.0,0.0,0.433721,0.0,20260825,intraday_refine_v2,000017.SZ,6.0,1.0,ok,ok,,1,0,1,0.833721,0.08674420000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000017.SZ
000070.SZ,特发信息,通信设备,通信设备,1→2,1.0,1→2,20260825,U,16.07,16.07,13.15,0,121344570.0,101548,101548,1/1,6.26,833419104.0,13767603548.87,13955074610.08,121344570.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:16:00,15:00:00,1,0.0,4.3559,0,,0.0,38.8643,15.5518,3.3323,0.024159,0.0,0.0,31,0.0,57.0,0.623093,0.12227139999999999,neutral_limitup,1,000070.SZ,1.0,0,62.3093,0.623093,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,38.8643,0.388643,0.388643,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.31036960985626316,0.0,0.5,0.0,0.0,0.0,0.6113569999999999,0.0,20260825,intraday_refine_v2,000070.SZ,6.0,1.0,ok,ok,,1,0,1,0.6612119414784395,0.12227139999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000070.SZ
000428.SZ,华天酒店,酒店餐饮,酒店餐饮,1→2,1.0,1→2,20260825,U,4.32,4.32,3.54,0,93092302.0,93148,93148,1/1,1.78,76787310.0,4401760320.0,4401760320.0,93092302.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:32:00,15:00:00,1,0.0,2.3148,0,,0.0,51.1111,4.2357,1.9911,0.018611,0.0,0.0,31,0.0,70.0,0.7183329999999999,0.09777780000000001,neutral_limitup,1,000428.SZ,1.0,0,71.8333,0.7183329999999999,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,51.1111,0.511111,0.511111,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.5721374045801525,0.0,0.5,0.0,0.0,0.0,0.488889,0.0,20260825,intraday_refine_v2,000428.SZ,6.0,1.0,ok,ok,,1,0,1,0.7535427106870228,0.09777780000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000428.SZ
000560.SZ,我爱我家,房地产服务,房地产服务,1→2,1.0,1→2,20260825,U,2.39,2.39,1.95,0,67197414.0,111212,111212,1/1,12.18,657564176.0,5588862503.66,5629647026.72,67197414.0,0.78,0.035,0.16,limit_list_d,1min,241,1,10:29:00,15:00:00,2,0.0,4.6025,0,,0.0,37.3849,2.3085,3.5313,0.010532,0.0,0.0,31,0.0,57.0,0.618655,0.12523019999999999,neutral_limitup,1,000560.SZ,1.0,0,61.8655,0.618655,1.0,0,10.2,0.102,1.0,0,0.0,0.0,1.0,0,37.3849,0.37384900000000004,0.37384900000000004,1.0,0,0.0,0.0,1.0,0.57,0.0,0,,,0.3947004608294933,0.0,0.5,0.0,0.0,0.0,0.6261509999999999,0.0,20260825,intraday_refine_v2,000560.SZ,6.0,1.0,ok,ok,,1,0,1,0.6695713691244239,0.12523019999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000560.SZ
000566.SZ,海南海药,化学制药,化学制药,1→2,1.0,1→2,20260825,U,4.97,4.97,4.07,0,128748222.0,95403,95403,1/1,7.84,489612704.0,6444776096.01,6447904646.4,128748222.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:55:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,4.8136,3.2485,0.014974,0.0,0.0,31,0.0,70.0,0.76,0.06999999999999999,healthy_limitup,1,000566.SZ,1.0,0,76.0,0.76,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.42345132743362895,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260825,intraday_refine_v2,000566.SZ,6.0,1.0,ok,ok,,1,0,1,0.7715176991150444,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000566.SZ
000659.SZ,珠海中富,包装印刷,包装印刷,1→2,1.0,1→2,20260825,U,2.85,2.85,2.33,0,27258255.0,140203,140203,1/1,3.02,105634481.0,3664252182.0,3664252204.8,27258255.0,0.78,0.035,0.16,limit_list_d,1min,241,1,14:03:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,2.718,4.8584,0.038631,0.0,0.0,31,0.0,45.0,0.6475,0.09,neutral_limitup,1,000659.SZ,1.0,0,64.75,0.6475,1.0,0,12.0,0.12,1.0,0,0.0,0.0,1.0,0,65.0,0.65,0.65,1.0,0,0.0,0.0,1.0,0.45,0.0,0,,,0.42683397683397756,0.0,0.5,0.0,0.0,0.0,0.35,0.0,20260825,intraday_refine_v2,000659.SZ,6.0,1.0,ok,ok,,1,0,1,0.7382750965250967,0.06999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000659.SZ
000695.SZ,滨海能源,电池,电池,1→2,1.0,1→2,20260825,U,15.35,15.35,12.56,1,89465924.0,95300,95951,1/1,9.0,299793120.0,3404800983.65,3557395333.65,89465924.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:53:00,15:00:00,1,0.0,1.2378,0,,0.0,57.5733,15.0163,2.2222,0.006862,0.0,0.0,31,0.0,70.0,0.73772,0.0848534,neutral_limitup,1,000695.SZ,1.0,0,73.772,0.73772,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,57.5733,0.575733,0.575733,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.4112903225806451,0.0,0.5,0.0,0.0,0.0,0.42426699999999995,0.0,20260825,intraday_refine_v2,000695.SZ,6.0,1.0,ok,ok,,1,0,1,0.7481561483870968,0.0848534,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000695.SZ
000779.SZ,甘咨询,工程咨询,工程咨询,1→2,1.0,1→2,20260825,U,10.01,10.01,8.19,0,181897495.0,95830,95830,1/1,13.6,608006768.0,4652444716.92,4652942854.56,181897495.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:59:00,15:00:00,1,0.0,0.4995,0,,0.0,62.003,9.62,4.0536,0.013094,0.0,0.0,31,0.0,70.0,0.7510089999999999,0.075994,healthy_limitup,1,000779.SZ,1.0,0,75.1009,0.7510089999999999,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,62.003,0.62003,0.62003,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.3972527472527474,0.0,0.5,0.0,0.0,0.0,0.37997000000000003,0.0,20260825,intraday_refine_v2,000779.SZ,6.0,1.0,ok,ok,,1,0,1,0.758896612087912,0.075994,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000779.SZ
000796.SZ,凯撒旅业,旅游及景,旅游及景,1→2,1.0,1→2,20260825,U,4.18,4.18,3.42,1,42638090.0,93251,93315,1/1,3.05,167037951.0,5562584888.3,6703837652.16,42638090.0,0.78,0.035,0.16,limit_list_d,1min,241,1,09:33:00,15:00:00,1,0.0,3.8278,0,,0.0,42.0335,4.1161,1.5534,0.029996,0.0,0.0,31,0.0,70.0,0.6911,0.11593300000000002,neutral_limitup,1,000796.SZ,1.0,0,69.11,0.6911,1.0,0,8.25,0.0825,1.0,0,0.0,0.0,1.0,0,42.0335,0.42033499999999996,0.42033499999999996,1.0,0,0.0,0.0,1.0,0.7,0.0,0,,,0.48157894736842116,0.0,0.5,0.0,0.0,0.0,0.5796650000000001,0.0,20260825,intraday_refine_v2,000796.SZ,6.0,1.0,ok,ok,,1,0,1,0.7136338421052631,0.11593300000000002,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,000796.SZ
002041.SZ,登海种业,种植业,种植业,2→3,2.0,2→3,20260825,U,11.21,11.21,9.17,3,8143538.0,93415,144427,3/6,9.64,931125392.0,9864800000.0,9864800000.0,8143538.0,0.92,0.015,0.35,limit_list_d,1min,241,1,09:35:00,15:00:00,1,1.0,3.7467,1,1.0,100.0,65.5201,10.9764,2.1281,0.131136,0.0,0.0,31,0.0,80.0,0.80656,0.1189598,healthy_limitup,1,002041.SZ,1.0,0,80.656,0.80656,1.0,0,10.7,0.107,1.0,0,0.0,0.0,1.0,0,65.5201,0.655201,0.655201,1.0,0,1.0,1.0,1.0,0.8,0.0,0,,,0.44411187438665395,0.0,0.5,0.0,0.0,0.2,0.34479899999999997,0.0,20260825,intraday_refine_v2,002041.SZ,6.0,1.0,ok,ok,,1,0,1,0.7596249811579981,0.1189598,0,1.0,0.0,0.0,0.0,0.0,0.0,ok,中,分时缺失,分时缺失,002041.SZ
