ts_code,name,industry,board,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount,trade_date_intraday,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag,intraday_available,_matched_key,limitup_quality_is_default,limitup_quality_score_raw,intraday_risk_is_default,intraday_risk_score_raw,late_withdraw_is_default,late_withdraw_score_raw,reseal_is_default,reseal_score_raw,reseal_score,open_board_count_is_default,open_board_count_raw,seal_stability_score,auction_strength_is_default,auction_strength_score_raw,auction_strength_score,auction_real_volume_score,volatility_risk_score,open_board_risk_score,weak_reseal_risk_score,auction_fake_strength_score,intraday_source_date,intraday_feature_version,intraday_matched_key,intraday_status,intraday_data_status,intraday_missing_reason,auction_available,auction_data_status,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_confidence_score,intraday_bonus,intraday_risk_penalty,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,risk_level,risk_label,risk_tags
002129.SZ,TCL中环,电气设备,电气设备,20260626,U,11.19,11.19,9.15,3,185312196.0,94600,110057,185312196.0,20260626,1min,241,1,09:43:00,15:00:00,4,2.0,2.681,2,14.0,55.0,44.1642,0.010964,0.0,31,0.0,61.0,1.0,1.0,neutral_limitup,1,002129.SZ,0,65.6993,0,32.5,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260626,intraday_refine_v2,002129.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002141.SZ,贤丰控股,农业综合,农业综合,20260626,U,5.76,5.76,4.72,8,14935680.0,93312,144618,14935680.0,20260626,1min,241,1,09:34:00,15:00:00,7,6.0,4.5139,6,28.1667,36.8333,0.0,0.038721,0.0,31,0.0,17.3667,1.0,1.0,high_open_board_risk,1,002141.SZ,0,32.815,0,63.1867,0,0.0,1,,0.5,0,6,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260626,intraday_refine_v2,002141.SZ,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002180.SZ,奔图科技,IT设备,IT设备,20260626,U,14.55,14.55,11.91,4,77662371.0,131136,131451,77662371.0,20260626,1min,241,1,13:12:00,15:00:00,1,0.0,1.0997,0,,0.0,58.4021,0.024096,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,002180.SZ,0,62.7706,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002180.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002253.SZ,川大智胜,软件服务,软件服务,20260626,U,10.87,10.87,8.89,2,28232107.0,93345,93845,28232107.0,20260626,1min,241,1,09:31:00,15:00:00,3,1.0,3.3119,1,2.0,95.0,66.3788,0.029154,0.0,31,0.0,79.0,1.0,1.0,healthy_limitup,1,002253.SZ,0,80.4636,0,12.1,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260626,intraday_refine_v2,002253.SZ,ok,ok,,0.0,missing_stock,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002354.SZ,天娱数科,互联网,互联网,20260626,U,8.83,8.83,7.23,1,48926782.0,100857,102951,48926782.0,20260626,1min,241,1,10:09:00,15:00:00,1,0.0,5.436,0,,0.0,32.3839,0.063821,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1,002354.SZ,0,60.3652,0,10.2,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002354.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002559.SZ,亚威股份,机床制造,机床制造,20260626,U,12.31,12.31,10.07,3,34247651.0,94618,110254,34247651.0,20260626,1min,241,1,09:47:00,15:00:00,2,1.0,1.6247,1,2.0,95.0,76.5018,0.023182,0.0,31,0.0,79.0,1.0,1.0,healthy_limitup,1,002559.SZ,0,83.5005,0,12.1,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260626,intraday_refine_v2,002559.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002568.SZ,百润股份,红黄酒,红黄酒,20260626,U,15.73,15.73,12.87,0,131164667.0,93000,93000,131164667.0,20260626,1min,241,1,09:30:00,15:00:00,1,0.0,0.445,0,,0.0,62.3299,0.014756,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,002568.SZ,0,75.199,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002568.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002674.SZ,兴业科技,纺织,纺织,20260626,U,28.83,28.83,23.59,0,634246478.0,92500,92500,634246478.0,20260626,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.072583,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,002674.SZ,0,76.0,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002674.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002910.SZ,庄园牧场,乳制品,乳制品,20260626,U,12.27,12.27,10.04,0,160356961.0,132615,132615,160356961.0,20260626,1min,241,1,13:27:00,15:00:00,1,0.0,0.326,0,,0.0,63.044,0.129989,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,002910.SZ,0,64.1632,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002910.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002930.SZ,宏川智慧,仓储物流,仓储物流,20260626,U,9.43,9.43,7.71,0,38068278.0,143430,143430,38068278.0,20260626,1min,241,1,14:35:00,15:00:00,1,0.0,7.4231,0,,0.0,20.4613,0.229673,0.0,26,1.0,14.7647,1.0,1.0,weak_limitup,1,002930.SZ,0,32.5472,0,21.7706,0,20.9412,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,002930.SZ,ok,ok,,1.0,ok,0.625,0.4,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002962.SZ,五方光电,元器件,元器件,20260626,U,19.34,19.34,15.82,22,34231026.0,101509,111948,34231026.0,20260626,1min,241,1,10:16:00,15:00:00,3,5.0,1.0858,5,2.0,95.0,31.735,0.009132,0.0,31,0.0,26.0,1.0,1.0,high_open_board_risk,1,002962.SZ,0,46.2205,0,47.35,0,0.0,1,,0.5,0,5,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260626,intraday_refine_v2,002962.SZ,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
002965.SZ,祥鑫科技,汽车配件,汽车配件,20260626,U,51.88,51.88,42.44,4,32674231.0,93133,101930,32674231.0,20260626,1min,241,1,09:32:00,15:00:00,2,1.0,2.4672,1,1.0,100.0,73.1966,0.013294,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1,002965.SZ,0,82.959,0,10.7,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260626,intraday_refine_v2,002965.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
003033.SZ,征和工业,汽车配件,汽车配件,20260626,U,57.33,57.33,46.91,0,48208797.0,131642,131642,48208797.0,20260626,1min,241,1,13:17:00,15:00:00,1,0.0,0.2791,0,,0.0,63.3255,0.020512,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,003033.SZ,0,64.2476,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,003033.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300162.SZ,雷曼光电,元器件,元器件,20260626,U,12.13,12.13,8.09,11,25932727.0,102021,110309,25932727.0,20260626,1min,241,1,10:21:00,15:00:00,3,4.0,1.1542,4,1.75,96.25,43.7625,0.01297,0.0,31,0.0,36.25,1.0,1.0,high_open_board_risk,1,300162.SZ,0,54.4413,0,41.3,0,0.0,1,,0.5,0,4,0.5,1,,0.5,0.5,0.0,0.8,0.5,0.0,20260626,intraday_refine_v2,300162.SZ,ok,ok,,1.0,ok,0.7050000000000001,0.30000000000000004,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300264.SZ,佳创视讯,软件服务,软件服务,20260626,U,9.77,9.77,6.51,8,20027366.0,130612,143915,20027366.0,20260626,1min,241,1,13:07:00,15:00:00,2,4.0,1.3306,4,2.5,92.5,41.3914,0.05644,0.0,31,0.0,23.5,1.0,1.0,high_open_board_risk,1,300264.SZ,0,47.9924,0,44.15,0,0.0,1,,0.5,0,4,0.5,1,,0.5,0.5,0.0,0.8,0.5,0.0,20260626,intraday_refine_v2,300264.SZ,ok,ok,,1.0,ok,0.7050000000000001,0.30000000000000004,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
300540.SZ,蜀道装备,专用机械,专用机械,20260626,U,30.5,30.5,20.34,0,93559360.0,133603,133603,93559360.0,20260626,1min,241,1,13:37:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.020117,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,300540.SZ,0,64.75,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,300540.SZ,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
301051.SZ,信濠光电,元器件,元器件,20260626,U,20.96,20.96,13.98,2,40906584.0,95424,101406,40906584.0,20260626,1min,241,1,09:55:00,15:00:00,3,1.0,5.2958,1,13.0,58.0,41.5252,0.006001,0.0,31,0.0,71.6,1.0,1.0,neutral_limitup,1,301051.SZ,0,69.6776,0,22.46,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260626,intraday_refine_v2,301051.SZ,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
301349.SZ,信德新材,化工原料,化工原料,20260626,U,75.6,75.6,50.4,8,76834018.0,95839,103733,76834018.0,20260626,1min,241,1,09:59:00,15:00:00,1,2.0,0.3836,2,1.5,97.5,72.8234,0.00689,0.0,31,0.0,69.5,1.0,1.0,healthy_limitup,1,301349.SZ,0,78.122,0,20.6,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260626,intraday_refine_v2,301349.SZ,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600118.SH,中国卫星,航空,航空,20260626,U,77.77,77.77,63.63,7,123476051.0,133418,142151,123476051.0,20260626,1min,241,1,13:35:00,15:00:00,4,3.0,0.2829,3,2.6667,91.6667,59.386,0.016771,0.0,31,0.0,33.3333,1.0,1.0,high_open_board_risk,1,600118.SH,0,57.8158,0,35.1833,0,0.0,1,,0.5,0,3,0.5,1,,0.5,0.5,0.0,0.6,0.5,0.0,20260626,intraday_refine_v2,600118.SH,ok,ok,,1.0,ok,0.7350000000000001,0.25,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600228.SH,返利科技,互联网,互联网,20260626,U,10.79,10.79,8.83,0,173294575.0,92503,92503,173294575.0,20260626,1min,241,1,09:30:00,15:00:00,1,0.0,0.0,0,,0.0,65.0,0.039533,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,600228.SH,0,76.0,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,600228.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600343.SH,航天动力,机械基件,机械基件,20260626,U,26.27,26.27,21.49,1,80557795.0,110455,130328,80557795.0,20260626,1min,241,1,11:05:00,15:00:00,3,2.0,2.9692,2,58.5,20.0,30.185,0.025298,0.0,31,0.0,29.0,1.0,1.0,weak_limitup,1,600343.SH,0,47.1055,0,46.05,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260626,intraday_refine_v2,600343.SH,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600367.SH,红星发展,化工原料,化工原料,20260626,U,58.28,58.28,47.68,6,86856315.0,94306,131518,86856315.0,20260626,1min,241,1,09:44:00,15:00:00,3,2.0,3.3974,2,75.5,20.0,27.6156,0.009138,0.0,31,0.0,54.0,1.0,1.0,neutral_limitup,1,600367.SH,0,57.5847,0,42.3,0,0.0,1,,0.5,0,2,0.5,1,,0.5,0.5,0.0,0.4,0.5,0.0,20260626,intraday_refine_v2,600367.SH,ok,ok,,1.0,ok,0.765,0.2,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600481.SH,双良节能,电气设备,电气设备,20260626,U,4.84,4.84,3.96,1,51603112.0,94631,94852,51603112.0,20260626,1min,241,1,09:47:00,15:00:00,1,1.0,1.0331,1,1.0,100.0,81.8017,0.020663,0.0,31,0.0,80.0,1.0,1.0,healthy_limitup,1,600481.SH,0,85.5405,0,10.7,0,0.0,1,,0.5,0,1,0.5,1,,0.5,0.5,0.0,0.2,0.5,0.0,20260626,intraday_refine_v2,600481.SH,ok,ok,,1.0,ok,0.795,0.15000000000000002,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600539.SH,狮头股份,互联网,互联网,20260626,U,14.32,14.32,11.72,0,39484536.0,102640,102640,39484536.0,20260626,1min,241,1,10:27:00,15:00:00,1,0.0,1.257,0,,0.0,57.4581,0.013215,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1,600539.SH,0,67.8874,0,10.2,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,600539.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600545.SH,卓郎智能,纺织机械,纺织机械,20260626,U,7.1,7.1,5.81,0,156651922.0,93246,93246,156651922.0,20260626,1min,241,1,09:33:00,15:00:00,1,0.0,2.6761,0,,0.0,48.9437,0.028163,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,600545.SH,0,71.1831,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,600545.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600552.SH,凯盛科技,元器件,元器件,20260626,U,29.6,29.6,24.22,14,101655280.0,94641,130205,101655280.0,20260626,1min,241,1,09:47:00,15:00:00,3,5.0,0.6757,5,20.0,45.0,16.6959,0.015853,0.0,31,0.0,29.0,1.0,1.0,high_open_board_risk,1,600552.SH,0,43.0588,0,59.4,0,0.0,1,,0.5,0,5,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260626,intraday_refine_v2,600552.SH,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
600962.SH,国投中鲁,软饮料,软饮料,20260626,U,29.0,29.0,23.72,0,62446860.0,93834,93834,62446860.0,20260626,1min,241,1,09:39:00,15:00:00,1,0.0,0.5172,0,,0.0,61.8966,0.03244,0.0,31,0.0,70.0,1.0,1.0,healthy_limitup,1,600962.SH,0,75.069,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,600962.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
601016.SH,节能风电,新型电力,新型电力,20260626,U,3.94,3.94,3.22,1,103609037.0,94153,100847,103609037.0,20260626,1min,241,1,09:42:00,15:00:00,1,0.0,2.7919,0,,0.0,48.2487,0.022945,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,601016.SH,0,70.9746,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,601016.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
601133.SH,柏诚股份,建筑工程,建筑工程,20260626,U,38.28,38.28,31.32,10,36090269.0,100205,131335,36090269.0,20260626,1min,241,1,10:02:00,15:00:00,5,5.0,3.1609,5,32.2,32.8,0.0,0.015182,0.0,31,0.0,13.56,1.0,1.0,high_open_board_risk,1,601133.SH,0,31.102,0,64.766,0,0.0,1,,0.5,0,5,0.5,1,,0.5,0.5,0.0,1.0,0.5,0.0,20260626,intraday_refine_v2,601133.SH,ok,ok,,1.0,ok,0.675,0.35,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
601369.SH,陕鼓动力,机械基件,机械基件,20260626,U,9.05,9.05,7.41,1,29154575.0,102118,112630,29154575.0,20260626,1min,241,1,10:22:00,15:00:00,1,0.0,0.7735,0,,0.0,60.3591,0.010718,0.0,31,0.0,57.0,1.0,1.0,neutral_limitup,1,601369.SH,0,68.7577,0,10.2,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,601369.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603155.SH,新亚强,化工原料,化工原料,20260626,U,25.34,25.34,20.74,0,72171740.0,133554,133554,72171740.0,20260626,1min,241,1,13:36:00,15:00:00,1,0.0,0.8682,0,,0.0,59.7908,0.017696,0.0,31,0.0,45.0,1.0,1.0,neutral_limitup,1,603155.SH,0,63.1873,0,12.0,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,603155.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
603163.SH,圣晖集成,建筑工程,建筑工程,20260626,U,135.58,135.58,110.93,0,50178158.0,93959,93959,50178158.0,20260626,1min,241,1,09:40:00,15:00:00,1,0.0,1.1801,0,,0.0,57.9193,0.030794,0.0,31,0.0,70.0,1.0,1.0,neutral_limitup,1,603163.SH,0,73.8758,0,8.25,0,0.0,1,,0.5,0,0,0.5,1,,0.5,0.5,0.0,0.0,0.5,0.0,20260626,intraday_refine_v2,603163.SH,ok,ok,,1.0,ok,0.8250000000000001,0.1,0,0.75,0.0,0.0,0.0,0.0,0.0,中,分时缺失,分时缺失
