rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,603716.SH,塞力医疗,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.664684,0.0,0,0.0,0.0,0.5,0.0,0.33122866894197883,0.0,中,分时缺失|低置信,0.362045661366117,0.0,0.0,0.0,0.0,0.338120661366117
2,002173.SZ,创新医疗,1,ok,,0.660216,0.732805,0.097523,0,0.09752300000000001,0.0,0.512385,0.0,0.5484227129337537,1.0,低,健康涨停,0.3227566486163565,0.028320125,0.004388535,0.0,0.004388535,0.3227632386163565
3,603580.SH,艾艾精工,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.26953632757550533,0.0,0.0,0.0,0.0,0.27953632757550534
4,600664.SH,哈药股份,1,ok,,0.7126319999999999,0.812211,0.101579,0,0.101579,0.0,0.492105,0.0,1.0,1.0,低,健康涨停,0.33907199478394334,0.030305275,0.004571055,0.0,0.004571055,0.36233121478394337
5,000566.SZ,海南海药,1,ok,,0.748802,0.807636,0.082466,0,0.108375,0.0,0.837672,1.0,0.6364077669902904,1.0,低,健康涨停,0.3211895261508909,0.0301909,0.007710969999999999,0.0,0.007710969999999999,0.334844456150891
6,600785.SH,新华百货,1,ok,,0.67253,0.754385,0.089313,0,0.08931340000000001,0.0,0.553433,0.0,0.6129279811097986,1.0,低,健康涨停,0.2592699648927733,0.028859625,0.004019085,0.0,0.004019085,0.27528550489277337
7,002739.SZ,儒意电影,1,ok,,0.698953,0.778855,0.110698,0,0.110698,0.0,0.446512,0.0,0.865778251599146,1.0,低,健康涨停,0.26818239879966244,0.029471375,0.00498141,0.0,0.00498141,0.28384736379966247
8,603496.SH,恒为科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.670658,0.0,0,0.0,0.0,0.5,0.0,0.37105263157894713,0.0,中,分时缺失|低置信,0.23547549656392155,0.0,0.0,0.0,0.0,0.21155049656392155
9,002881.SZ,美格智能,1,ok,,0.689054,0.758595,0.078297,0,0.078297,0.0,0.608515,0.0,0.534507042253521,1.0,低,健康涨停,0.2296811132367995,0.028964875,0.003523365,0.0,0.003523365,0.23119762323679952
10,600436.SH,片仔癀,1,ok,,0.68511,0.720129,0.125927,0,0.15525,0.12,0.8003669999999999,1.0,0.3901496259351625,1.0,低,健康涨停,0.22983786964920844,0.028003225,0.013866715000000002,0.0,0.013866715000000002,0.22004937964920845
11,300968.SZ,格林精密,1,ok,,0.593008,0.668939,0.181328,1,0.18132820000000002,0.0,0.09335900000000001,0.0,0.8157678780773752,1.0,高,回封偏弱,0.29932454336537845,0.026723474999999997,0.008159759999999999,0.08,0.08815976,0.2139632583653784
12,603108.SH,润达医疗,1,ok,,0.567703,0.644089,0.156998,0,0.27007499999999995,0.0,0.46501,1.0,0.40517609391675663,1.0,低,健康涨停,0.2782497264503319,0.026102225,0.01106491,0.0,0.01106491,0.26936204145033193
13,600203.SH,福日电子,1,ok,,0.76,0.813692,0.07,0,0.07,0.0,0.65,0.0,0.7046125461254611,1.0,低,健康涨停,0.29305222103533934,0.030342300000000003,0.00315,0.0,0.00315,0.2963195210353394
14,000676.SZ,智度股份,1,ok,,0.6760769999999999,0.694374,0.125949,0,0.125949,0.0,0.370257,0.0,0.45,1.0,低,健康涨停,0.257474568178819,0.027359350000000004,0.005667705,0.0,0.005667705,0.270341213178819
15,600162.SH,香江控股,1,ok,,0.49450000000000005,0.575882,0.286,1,0.28600000000000003,0.12,0.0,1.0,0.8768774703557314,1.0,高,健康涨停,0.21730112669982826,0.024397050000000003,0.02107,0.08,0.10107,0.13180317669982825
16,600611.SH,大众交通,1,ok,,0.6955929999999999,0.741459,0.107138,0,0.146175,0.0,0.714311,1.0,0.46612903225806446,1.0,低,健康涨停,0.20733528176758173,0.028536475,0.00882121,0.0,0.00882121,0.20312554676758174
17,001258.SZ,立新能源,1,ok,,0.552952,0.623827,0.181032,0,0.27075,0.12,0.52484,1.0,0.3798245614035088,1.0,低,健康涨停,0.19248299173324052,0.025595675000000002,0.01634644,0.0,0.01634644,0.17780722673324054
18,002760.SZ,凤形股份,1,ok,,0.728948,0.757601,0.090701,0,0.0907012,0.0,0.546494,0.0,0.5307833537331702,1.0,低,健康涨停,0.2022918587331031,0.028940025,0.004081545,0.0,0.004081545,0.2032253387331031
19,603327.SH,福蓉科技,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.765,0.0,0,0.0,0.0,0.5,0.0,1.0,0.0,中,分时缺失|低置信,0.2558797556826823,0.0,0.0,0.0,0.0,0.23195475568268228
20,002045.SZ,国光电器,1,ok,,0.725468,0.748055,0.093022,0,0.093022,0.0,0.5348919999999999,0.0,0.48957783641160973,1.0,低,健康涨停,0.277101234236925,0.028701375,0.00418599,0.0,0.00418599,0.2776916192369251
21,002365.SZ,永安药业,1,ok,,0.706737,0.759322,0.105508,0,0.1055084,0.0,0.47245800000000004,0.0,0.6853923205342227,1.0,低,健康涨停,0.28201249558861347,0.028983050000000003,0.0047478600000000004,0.0,0.0047478600000000004,0.2974226855886135
22,600602.SH,云赛智联,1,ok,,0.6900109999999999,0.704049,0.116659,0,0.1166594,0.0,0.416703,0.0,0.4246987951807231,1.0,低,健康涨停,0.20426392573304483,0.027601225,0.005249655,0.0,0.005249655,0.20269049573304485
23,000920.SZ,沃顿科技,1,ok,,0.730742,0.73672,0.089505,0,0.08950540000000001,0.0,0.552473,0.0,0.38001555209953386,1.0,低,健康涨停,0.24304755515842502,0.028418,0.004027725,0.0,0.004027725,0.24351283015842504
24,002829.SZ,星网宇达,1,ok,,0.690255,0.691267,0.116497,0,0.116497,0.0,0.41751600000000005,0.0,0.3379159369527145,1.0,低,健康涨停,0.19684378706805175,0.027281675,0.005242365,0.0,0.005242365,0.19495809706805176
25,002127.SZ,南极电商,1,ok,,0.787636,0.778154,0.092576,0,0.094875,0.0,0.7871210000000001,1.0,0.42959183673469453,1.0,低,健康涨停,0.19590539220947983,0.029453850000000004,0.00816592,0.0,0.00816592,0.19326832220947984
26,603407.SH,长裕集团,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.693661,0.0,0,0.0,0.0,0.5,0.0,0.524409250879838,0.0,中,分时缺失|低置信,0.20338679844346452,0.0,0.0,0.0,0.0,0.17946179844346452
27,001230.SZ,劲旅环境,1,ok,,0.8184260000000001,0.763224,0.105049,0,0.10504939999999999,0.0,0.7247530000000001,1.0,0.3516393442622943,1.0,低,健康涨停,0.1992630899651991,0.029080600000000005,0.008727205,0.0,0.008727205,0.19569148496519911
28,603567.SH,珍宝岛,0,missing_stock,stock not covered by intraday_features.csv,0.55,0.671657,0.0,0,0.0,0.0,0.5,0.0,0.3777108433734931,0.0,中,分时缺失|低置信,0.21546406664791312,0.0,0.0,0.0,0.0,0.19153906664791312
29,300805.SZ,电声股份,1,ok,,0.58142,0.595764,0.221053,1,0.24825000000000003,0.0,0.144734,1.0,0.4826086956521734,1.0,高,回封偏弱,0.23286235090127247,0.024894100000000002,0.013947385,0.08,0.093947385,0.13988406590127248
30,002350.SZ,北京科锐,1,ok,,0.681326,0.738448,0.08345,0,0.08345,0.0,0.5827519999999999,0.0,0.45,1.0,低,健康涨停,0.1991214652073555,0.0284612,0.00375525,0.0,0.00375525,0.1999024152073555
31,002632.SZ,道明光学,1,ok,,0.76,0.858,0.07,0,0.07,0.0,0.65,0.0,1.0,1.0,低,健康涨停,0.24060423510738804,0.03145,0.00315,0.0,0.00315,0.24497923510738803
32,002775.SZ,文科股份,1,ok,,0.740929,0.763574,0.087714,0,0.108375,0.0,0.811429,1.0,0.39339622641509364,1.0,低,健康涨停,0.19293177299102118,0.02908935,0.00794713,0.0,0.00794713,0.19014899299102117
33,000504.SZ,南华生物,1,ok,,0.667112,0.696272,0.212126,0,0.21855,0.0,0.439372,2.0,0.788425381903643,1.0,低,健康涨停,0.2339429626723767,0.027406800000000002,0.01754567,0.0,0.01754567,0.23497909267237668
34,601595.SH,上海电影,1,ok,,0.68465,0.754199,0.081233,0,0.08123340000000001,0.0,0.5938329999999999,0.0,0.5335857056329488,1.0,低,健康涨停,0.21714122380898002,0.028854974999999998,0.003655485,0.0,0.003655485,0.21841571380898003
