ts_code,trade_time,open,high,low,close,vol,amount
920371.BJ,2026-09-08 15:00:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:59:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:58:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:57:00,10.25,10.25,10.25,10.25,5305.0,54376.25
920371.BJ,2026-09-08 14:56:00,10.25,10.25,10.25,10.25,514.0,5268.5
920371.BJ,2026-09-08 14:55:00,10.25,10.25,10.25,10.25,4099.0,42014.75
920371.BJ,2026-09-08 14:54:00,10.25,10.25,10.25,10.25,3000.0,30750.0
920371.BJ,2026-09-08 14:53:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:52:00,10.25,10.25,10.25,10.25,215.0,2203.75
920371.BJ,2026-09-08 14:51:00,10.25,10.25,10.25,10.25,854.0,8753.5
920371.BJ,2026-09-08 14:50:00,10.25,10.25,10.25,10.25,2115.0,21678.75
920371.BJ,2026-09-08 14:49:00,10.25,10.25,10.25,10.25,19120.0,195980.0
920371.BJ,2026-09-08 14:48:00,10.25,10.25,10.25,10.25,39292.0,402743.0
920371.BJ,2026-09-08 14:47:00,10.25,10.25,10.25,10.25,11118.0,113959.5
920371.BJ,2026-09-08 14:46:00,10.25,10.25,10.25,10.25,1200.0,12300.0
920371.BJ,2026-09-08 14:45:00,10.25,10.25,10.25,10.25,8385.0,85946.25
920371.BJ,2026-09-08 14:44:00,10.25,10.25,10.25,10.25,13148.0,134767.0
920371.BJ,2026-09-08 14:43:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:42:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:41:00,10.25,10.25,10.25,10.25,198.0,2029.5
920371.BJ,2026-09-08 14:40:00,10.25,10.25,10.25,10.25,3000.0,30750.0
920371.BJ,2026-09-08 14:39:00,10.25,10.25,10.25,10.25,4849.0,49702.25
920371.BJ,2026-09-08 14:38:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:37:00,10.25,10.25,10.25,10.25,0.0,0.0
920371.BJ,2026-09-08 14:36:00,10.25,10.25,10.25,10.25,2100.0,21525.0
920371.BJ,2026-09-08 14:35:00,10.25,10.25,10.25,10.25,400.0,4100.0
920371.BJ,2026-09-08 14:34:00,10.25,10.25,10.25,10.25,8000.0,82000.0
920371.BJ,2026-09-08 14:33:00,10.25,10.25,10.25,10.25,1500.0,15375.0
920371.BJ,2026-09-08 14:32:00,10.25,10.25,10.25,10.25,2700.0,27675.0
920371.BJ,2026-09-08 14:31:00,10.25,10.25,10.25,10.25,4500.0,46125.0
920371.BJ,2026-09-08 14:30:00,10.25,10.25,10.25,10.25,1000.0,10250.0
920371.BJ,2026-09-08 14:29:00,10.25,10.25,10.25,10.25,267.0,2736.75
920371.BJ,2026-09-08 14:28:00,10.25,10.25,10.25,10.25,2450.0,25112.5
920371.BJ,2026-09-08 14:27:00,10.25,10.25,10.25,10.25,20242.0,207480.5
920371.BJ,2026-09-08 14:26:00,10.25,10.25,10.25,10.25,1000.0,10250.0
920371.BJ,2026-09-08 14:25:00,10.25,10.25,10.25,10.25,24154.0,247578.5
920371.BJ,2026-09-08 14:24:00,10.25,10.25,10.25,10.25,17000.0,174250.0
920371.BJ,2026-09-08 14:23:00,10.25,10.25,10.25,10.25,6376.0,65354.0
920371.BJ,2026-09-08 14:22:00,10.25,10.25,10.25,10.25,420.0,4305.0
920371.BJ,2026-09-08 14:21:00,10.25,10.25,10.25,10.25,7287.0,74691.75
920371.BJ,2026-09-08 14:20:00,10.25,10.25,10.25,10.25,8124.0,83271.0
920371.BJ,2026-09-08 14:19:00,10.24,10.25,10.24,10.25,30754.0,315198.5
920371.BJ,2026-09-08 14:18:00,10.25,10.25,10.24,10.24,52340.0,536484.0
920371.BJ,2026-09-08 14:17:00,10.25,10.25,10.25,10.25,72252.0,740583.0
920371.BJ,2026-09-08 14:16:00,10.25,10.25,10.25,10.25,16917.0,173399.25
920371.BJ,2026-09-08 14:15:00,10.25,10.25,10.25,10.25,1385.0,14196.25
920371.BJ,2026-09-08 14:14:00,10.25,10.25,10.25,10.25,2700.0,27675.0
920371.BJ,2026-09-08 14:13:00,10.25,10.25,10.25,10.25,40100.0,411025.0
920371.BJ,2026-09-08 14:12:00,10.25,10.25,10.25,10.25,33231.0,340617.75
920371.BJ,2026-09-08 14:11:00,10.25,10.25,10.25,10.25,1000.0,10250.0
920371.BJ,2026-09-08 14:10:00,10.25,10.25,10.25,10.25,4718.0,48359.5
920371.BJ,2026-09-08 14:09:00,10.25,10.25,10.25,10.25,3100.0,31775.0
920371.BJ,2026-09-08 14:08:00,10.25,10.25,10.25,10.25,7800.0,79950.0
920371.BJ,2026-09-08 14:07:00,10.25,10.25,10.25,10.25,39101.0,400785.25
920371.BJ,2026-09-08 14:06:00,10.25,10.25,10.25,10.25,154406.0,1582661.5
920371.BJ,2026-09-08 14:05:00,10.24,10.25,10.24,10.25,62625.0,641892.25
920371.BJ,2026-09-08 14:04:00,10.24,10.25,10.21,10.24,28818.0,295109.25
920371.BJ,2026-09-08 14:03:00,10.25,10.25,10.22,10.24,44981.0,460609.6
920371.BJ,2026-09-08 14:02:00,10.18,10.25,10.18,10.25,100404.0,1027585.25
920371.BJ,2026-09-08 14:01:00,10.2,10.24,10.16,10.24,35587.0,362454.34
920371.BJ,2026-09-08 14:00:00,10.25,10.25,10.2,10.2,55498.0,568724.9
920371.BJ,2026-09-08 13:59:00,10.25,10.25,10.23,10.25,13726.0,140552.7
920371.BJ,2026-09-08 13:58:00,10.25,10.25,10.25,10.25,73235.0,750658.75
920371.BJ,2026-09-08 13:57:00,10.25,10.25,10.25,10.25,97731.0,1001742.75
920371.BJ,2026-09-08 13:56:00,10.25,10.25,10.23,10.25,43037.0,440920.12
920371.BJ,2026-09-08 13:55:00,10.25,10.25,10.25,10.25,244957.0,2510809.2
920371.BJ,2026-09-08 13:54:00,10.25,10.25,10.25,10.25,116384.0,1192936.0
920371.BJ,2026-09-08 13:53:00,10.25,10.25,10.25,10.25,16000.0,164000.0
920371.BJ,2026-09-08 13:52:00,10.25,10.25,10.25,10.25,5000.0,51250.0
920371.BJ,2026-09-08 13:51:00,10.25,10.25,10.25,10.25,2711.0,27787.75
920371.BJ,2026-09-08 13:50:00,10.25,10.25,10.25,10.25,1200.0,12300.0
920371.BJ,2026-09-08 13:49:00,10.25,10.25,10.25,10.25,2000.0,20500.0
920371.BJ,2026-09-08 13:48:00,10.25,10.25,10.25,10.25,2796.0,28659.0
920371.BJ,2026-09-08 13:47:00,10.25,10.25,10.25,10.25,24911.0,255337.75
920371.BJ,2026-09-08 13:46:00,10.25,10.25,10.25,10.25,200.0,2050.0
920371.BJ,2026-09-08 13:45:00,10.25,10.25,10.25,10.25,12376.0,126854.0
920371.BJ,2026-09-08 13:44:00,10.25,10.25,10.25,10.25,32787.0,336066.75
920371.BJ,2026-09-08 13:43:00,10.25,10.25,10.25,10.25,5766.0,59101.5
