ts_code,trade_date,pct_chg
000826.SZ,20260729,10.0719
002514.SZ,20260729,10.1695
002602.SZ,20260729,8.2268
002667.SZ,20260729,10.0207
002726.SZ,20260729,10.0529
300010.SZ,20260729,12.7551
300217.SZ,20260729,8.5575
300328.SZ,20260729,11.786
300483.SZ,20260729,8.6913
300492.SZ,20260729,13.3455
300505.SZ,20260729,9.4118
300622.SZ,20260729,8.5489
300677.SZ,20260729,9.3682
300803.SZ,20260729,8.8215
300875.SZ,20260729,8.4432
300892.SZ,20260729,12.5543
300898.SZ,20260729,10.1171
300933.SZ,20260729,12.6456
301061.SZ,20260729,8.714
301139.SZ,20260729,19.8718
301583.SZ,20260729,10.691
603444.SH,20260729,8.2006
688131.SH,20260729,10.8742
688146.SH,20260729,9.1987
688280.SH,20260729,10.7822
688596.SH,20260729,11.267
688685.SH,20260729,13.7789
688766.SH,20260729,9.1971
688825.SH,20260729,12.6596
920065.BJ,20260729,138.8066
920284.BJ,20260729,9.5833
920339.BJ,20260729,9.4843
920522.BJ,20260729,9.7152
920701.BJ,20260729,8.3682
920779.BJ,20260729,16.4625
920786.BJ,20260729,18.2119
920790.BJ,20260729,9.2683
920826.BJ,20260729,8.1744
