ts_code,trade_date,pct_chg
000737.SZ,20260908,9.6301
000911.SZ,20260908,10.0826
002436.SZ,20260908,9.1701
003002.SZ,20260908,9.0341
300049.SZ,20260908,8.3374
300164.SZ,20260908,8.1496
300261.SZ,20260908,9.1278
300290.SZ,20260908,13.6784
300347.SZ,20260908,8.2014
300381.SZ,20260908,10.2151
300505.SZ,20260908,11.6902
300553.SZ,20260908,12.8315
300697.SZ,20260908,9.3151
300939.SZ,20260908,8.1872
301080.SZ,20260908,13.1083
301206.SZ,20260908,14.2615
301520.SZ,20260908,8.7136
600127.SH,20260908,9.3126
600391.SH,20260908,8.509
600470.SH,20260908,8.4829
600869.SH,20260908,8.5249
601118.SH,20260908,9.3056
603618.SH,20260908,8.5227
605577.SH,20260908,9.1175
688028.SH,20260908,9.4956
688039.SH,20260908,12.4813
688073.SH,20260908,8.0081
688135.SH,20260908,9.02
688137.SH,20260908,15.3321
688196.SH,20260908,11.2776
688655.SH,20260908,8.5907
688660.SH,20260908,14.5967
688690.SH,20260908,12.104
688758.SH,20260908,8.1742
920304.BJ,20260908,9.6585
920608.BJ,20260908,8.5753
920786.BJ,20260908,11.9678
920976.BJ,20260908,8.7172
