ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
920553.BJ,20260127,1.8498,2.9759,0.73,154036.1731,
688690.SH,20260127,1.6104,2.7649,1.03,1134719.4897,
300995.SZ,20260127,3.6534,6.4639,0.86,334904.5028,
688533.SH,20260127,1.7976,6.7366,0.97,545736.0019,
301158.SZ,20260127,6.104,11.1602,1.08,366001.8213,
601118.SH,20260127,2.5273,7.09,0.95,2850098.9128,
603285.SH,20260127,6.817,6.817,0.48,516480.0,
000989.SZ,20260127,1.5772,2.2432,1.3,766068.1007,
601179.SH,20260127,8.3522,17.3542,0.7,7888732.9397,
300453.SZ,20260127,3.1923,3.6714,1.41,496502.1455,
300991.SZ,20260127,2.2261,2.9999,0.82,572976.0,
301008.SZ,20260127,4.3436,8.4699,1.12,480635.0688,
002194.SZ,20260127,5.1416,6.5947,0.65,924485.6955,
002322.SZ,20260127,1.8262,2.6651,0.88,489076.4239,
300056.SZ,20260127,6.5846,7.2345,0.72,353880.2267,
300567.SZ,20260127,8.064,9.7915,1.02,4167364.0507,
002231.SZ,20260127,0.6658,0.7406,0.8,22892.1011,
688502.SH,20260127,6.8072,6.8072,0.77,2197430.4,
600795.SH,20260127,1.9098,4.3116,0.9,8329234.1113,
300965.SZ,20260127,1.7554,6.0369,0.87,382740.0,
300922.SZ,20260127,3.429,4.0869,0.94,378806.991,
300614.SZ,20260127,5.5563,9.7276,0.9,246436.8829,
001696.SZ,20260127,2.5097,3.1734,0.78,2501883.8202,
000712.SZ,20260127,1.6552,2.4913,1.03,1068032.0,
000679.SZ,20260127,1.0543,1.4655,0.74,257320.8,
603290.SH,20260127,4.0408,8.5942,1.29,2665339.6766,
603207.SH,20260127,5.9247,5.9247,2.15,498699.2575,
603039.SH,20260127,2.537,5.2603,1.02,1785131.0501,
601929.SH,20260127,4.0175,5.8562,0.69,1322629.7157,
002101.SZ,20260127,1.4055,2.8603,0.99,833792.1799,
688633.SH,20260127,1.2705,3.7959,1.37,374951.7662,
300269.SZ,20260127,19.9701,23.7492,1.68,477729.0278,
301588.SZ,20260127,7.6377,9.4943,1.05,257229.8197,
601828.SH,20260127,0.7575,2.1915,0.86,1140939.9603,
300774.SZ,20260127,6.5112,9.3378,0.66,1133501.6292,
000933.SZ,20260127,1.9325,2.8722,1.18,7365489.4067,
600396.SH,20260127,1.3362,2.9757,0.97,449175.5792,
920008.BJ,20260127,3.2843,3.6526,0.91,203553.75,
300411.SZ,20260127,2.8186,3.0144,1.03,483758.8083,
000419.SZ,20260127,1.8417,3.3082,0.79,350610.8125,
300470.SZ,20260127,2.0046,2.6136,1.09,798988.9936,
002654.SZ,20260127,5.5458,7.2871,0.6,1338959.2297,
688573.SH,20260127,9.1117,9.1117,1.67,235099.3031,
603706.SH,20260127,0.8479,2.7207,0.84,395999.255,
600513.SH,20260127,6.9209,11.5148,1.6,556925.1828,
300672.SZ,20260127,9.1823,12.8979,1.01,3126275.3088,
603979.SH,20260127,2.0288,3.5209,1.3,4924186.3085,
300603.SZ,20260127,4.5485,4.9464,1.6,484784.5549,
600885.SH,20260127,1.4282,1.9247,0.91,4820756.285,
600071.SH,20260127,3.7589,7.4133,1.7,636075.4153,
601599.SH,20260127,3.8115,4.955,1.38,483946.2029,
603043.SH,20260127,0.6829,2.1269,0.93,994780.1379,
301227.SZ,20260127,7.1581,7.1835,1.2,335116.1295,
603188.SH,20260127,2.5716,3.655,0.9,275392.11,
300032.SZ,20260127,3.6402,4.3589,0.66,454593.9981,
688755.SH,20260127,2.8788,2.8788,1.02,367136.0,
603978.SH,20260127,4.7789,7.5418,0.87,528369.0304,
002272.SZ,20260127,5.1629,5.5917,0.71,738468.1279,
601668.SH,20260127,0.731,1.7282,1.06,20742836.0029,
002297.SZ,20260127,10.8587,14.0253,0.94,721538.9671,
601163.SH,20260127,1.157,3.2841,0.49,1232000.0,
688031.SH,20260127,5.1581,6.0894,0.94,2767955.6806,
000417.SZ,20260127,5.422,8.7517,0.57,649643.5386,
688143.SH,20260127,6.0652,7.8524,1.14,686015.3323,
003032.SZ,20260127,1.5769,2.2313,0.86,269639.825,
600020.SH,20260127,0.7043,2.2125,1.06,975359.3751,
300782.SZ,20260127,4.477,6.0378,1.49,4299873.4255,
000636.SZ,20260127,5.2757,8.2297,0.93,2433198.7827,
300586.SZ,20260127,3.3919,5.0926,0.91,761713.0268,
688107.SH,20260127,2.8357,8.3791,1.29,1209362.5402,
002767.SZ,20260127,4.2879,9.4957,0.63,360900.0,
603863.SH,20260127,3.3616,4.7265,0.61,409504.65,
002139.SZ,20260127,2.7754,2.9199,0.8,1745568.9832,
688297.SH,20260127,1.0853,2.5439,0.83,3405375.0,
300503.SZ,20260127,13.5944,18.1899,0.76,1830867.1029,
920060.BJ,20260127,2.6162,3.5389,0.93,514063.0056,
300817.SZ,20260127,2.5024,3.1793,0.87,462573.9706,
300955.SZ,20260127,7.3348,16.4806,2.19,418017.6,
002060.SZ,20260127,1.9082,2.6766,1.02,1415406.2522,
002877.SZ,20260127,4.8177,6.3063,0.93,342321.6346,
301600.SZ,20260127,4.5995,4.5995,0.71,1346889.821,
002250.SZ,20260127,5.5865,7.5704,1.36,1628770.5228,
000503.SZ,20260127,2.9006,4.0009,1.02,957708.9176,
002492.SZ,20260127,10.4019,18.003,2.44,370170.0,
301086.SZ,20260127,7.1796,10.182,1.3,1161000.0,
688411.SH,20260127,5.2426,6.713,1.68,4157435.1778,
688095.SH,20260127,4.5005,7.4826,1.02,1000386.7878,
300860.SZ,20260127,2.7527,4.5474,0.89,531242.5881,
301510.SZ,20260127,6.469,7.2686,1.46,1595639.89,
000537.SZ,20260127,1.0593,3.3747,1.08,1764878.4086,
600312.SH,20260127,3.215,5.4885,0.54,3001509.9355,
002786.SZ,20260127,1.5464,2.4752,1.03,436634.172,
000421.SZ,20260127,2.6935,5.8658,0.6,416451.4072,
605108.SH,20260127,1.2632,4.0221,0.78,510120.0,
605178.SH,20260127,5.1169,8.9559,0.77,658683.84,
600433.SH,20260127,2.4779,4.516,1.11,607346.8939,
002368.SZ,20260127,2.1117,3.2126,1.06,1563687.2966,
603458.SH,20260127,7.4145,8.1892,1.65,364900.4207,
600990.SH,20260127,5.0016,9.2965,1.13,766329.2003,
603517.SH,20260127,1.4221,2.7227,0.87,784166.5052,
600115.SH,20260127,0.7505,1.8518,0.76,12766711.7953,
600589.SH,20260127,28.9149,34.2417,2.33,1587112.1124,
603222.SH,20260127,4.1785,6.6696,1.52,458929.1975,
001228.SZ,20260127,3.1919,4.2978,0.67,316579.3282,
600507.SH,20260127,1.4546,2.655,0.93,1436489.6797,
601187.SH,20260127,0.4449,0.9911,0.89,1844750.3937,
301172.SZ,20260127,7.7491,10.2513,1.19,449655.36,
600469.SH,20260127,1.6735,4.0831,1.01,521557.3728,
