trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260127,000506.SZ,招金黄金,U,23.57,23.57,19.29,10,37077967.0,95854,142315,37077967.0
20260127,000592.SZ,平潭发展,U,10.68,10.68,8.74,0,493957390.0,100848,100848,493957390.0
20260127,000659.SZ,珠海中富,U,4.93,4.93,4.03,0,72285222.0,145112,145112,72285222.0
20260127,000738.SZ,航发控制,U,26.33,26.33,21.55,2,97582718.0,131842,141354,97582718.0
20260127,001267.SZ,汇绿生态,U,28.09,28.09,22.99,0,135309530.0,112330,112330,135309530.0
20260127,001311.SZ,多利科技,U,44.48,44.48,36.4,0,140643313.0,131254,131254,140643313.0
20260127,001337.SZ,四川黄金,U,60.78,60.78,49.73,3,7980414.0,143851,145627,7980414.0
20260127,002009.SZ,天奇股份,U,28.72,28.72,23.5,2,167573962.0,93057,100527,167573962.0
20260127,002030.SZ,达安基因,U,7.71,7.71,6.31,2,65239375.0,93021,102939,65239375.0
20260127,002115.SZ,三维通信,U,15.73,15.73,12.87,2,193914013.0,93106,95036,193914013.0
20260127,002119.SZ,康强电子,U,24.75,24.75,20.25,2,123516186.0,101300,104027,123516186.0
20260127,002150.SZ,正泰电源,U,25.88,25.88,21.18,0,81871742.0,132221,132221,81871742.0
20260127,002155.SZ,湖南黄金,U,27.8,27.8,22.74,0,3154449181.0,92500,92500,3154449181.0
20260127,002185.SZ,华天科技,U,14.66,14.66,12.0,0,478531514.0,135212,135212,478531514.0
20260127,002218.SZ,拓日新能,U,6.61,6.61,5.41,2,171375030.0,93133,93512,171375030.0
20260127,002291.SZ,遥望科技,U,8.28,8.28,6.78,1,235559293.0,92500,95221,235559293.0
20260127,002446.SZ,盛路通信,U,12.46,12.46,10.2,0,132647291.0,131103,131103,132647291.0
20260127,002524.SZ,光正眼科,U,5.56,5.56,4.55,1,189026088.0,103327,103348,189026088.0
20260127,002634.SZ,棒杰股份,U,5.91,5.91,4.83,0,17996541.0,93451,93451,17996541.0
20260127,002796.SZ,世嘉科技,U,50.39,50.39,41.23,2,41949271.0,104221,143309,41949271.0
20260127,002943.SZ,宇晶股份,U,77.0,77.0,63.0,0,76728652.0,130127,130127,76728652.0
20260127,002995.SZ,天地在线,U,27.61,27.61,22.59,1,47249048.0,100048,100506,47249048.0
20260127,003031.SZ,中瓷电子,U,84.79,84.79,69.37,0,153950828.0,101836,101836,153950828.0
20260127,003042.SZ,中农联合,U,23.1,23.1,18.9,1,430780350.0,93148,94130,430780350.0
20260127,300639.SZ,凯普生物,U,8.7,8.7,5.8,10,12379595.0,130806,143639,12379595.0
20260127,300689.SZ,澄天伟业,U,53.3,53.3,35.54,0,160853537.0,102421,102421,160853537.0
20260127,300806.SZ,斯迪克,U,50.04,50.04,33.36,0,137901733.0,112803,112803,137901733.0
20260127,301396.SZ,宏景科技,U,98.1,98.1,65.4,0,185128630.0,135909,135909,185128630.0
20260127,600172.SH,黄河旋风,U,7.16,7.16,5.86,2,109185009.0,94026,103717,109185009.0
20260127,600391.SH,航发科技,U,53.12,53.12,43.46,0,90333322.0,131608,131608,90333322.0
20260127,600475.SH,华光环能,U,21.48,21.48,17.58,0,102932804.0,134236,134236,102932804.0
20260127,600531.SH,豫光金铅,U,20.49,20.49,16.77,19,73889747.0,93644,141008,73889747.0
20260127,600602.SH,云赛智联,U,22.17,22.17,18.14,2,165914626.0,135849,140804,165914626.0
20260127,600877.SH,电科芯片,U,24.78,24.78,20.28,1,262573836.0,93318,93339,262573836.0
20260127,600893.SH,航发动力,U,50.59,50.59,41.39,0,133177517.0,134312,134312,133177517.0
20260127,600916.SH,中国黄金,U,11.15,11.15,9.13,3,283935865.0,94007,101810,283935865.0
20260127,601212.SH,白银有色,U,12.55,12.55,10.27,9,120618213.0,104414,140353,120618213.0
20260127,603052.SH,可川科技,U,56.43,56.43,46.17,0,117126559.0,103004,103004,117126559.0
20260127,603061.SH,金海通,U,279.4,279.4,228.6,0,44284061.0,104324,104324,44284061.0
20260127,603120.SH,肯特催化,U,45.8,45.8,37.48,1,172913503.0,111222,111425,172913503.0
20260127,603121.SH,华培动力,U,24.18,24.18,19.78,0,29712384.0,93730,93730,29712384.0
20260127,603132.SH,金徽股份,U,20.16,20.16,16.5,13,5956856.0,93356,145635,5956856.0
20260127,603163.SH,圣晖集成,U,101.59,101.59,83.12,0,72367636.0,104322,104322,72367636.0
20260127,603212.SH,赛伍技术,U,17.47,17.47,14.29,1,123644361.0,112230,130733,123644361.0
20260127,603381.SH,永臻股份,U,23.35,23.35,19.11,1,30315398.0,134249,135243,30315398.0
20260127,603396.SH,金辰股份,U,46.49,46.49,38.03,0,85550898.0,140118,140118,85550898.0
20260127,603488.SH,展鹏科技,U,10.59,10.59,8.67,0,76946728.0,130951,130951,76946728.0
20260127,603663.SH,三祥新材,U,41.47,41.47,33.93,0,227932680.0,134631,134631,227932680.0
20260127,603916.SH,苏博特,U,13.67,13.67,11.19,0,111376201.0,131713,131713,111376201.0
20260127,603929.SH,亚翔集成,U,149.6,149.6,122.4,0,93769280.0,103928,103928,93769280.0
20260127,605288.SH,凯迪股份,U,131.42,131.42,107.52,0,59617368.0,103728,103728,59617368.0
20260127,688110.SH,东芯股份,U,153.23,153.23,102.15,0,290582767.0,102225,102225,290582767.0
20260127,688702.SH,盛科通信-U,U,162.53,162.53,108.35,0,79062555.0,135647,135647,79062555.0
