ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
601000.SH,20260226,0.6031,1.3426,1.18,2506667.8037,
002262.SZ,20260226,0.519,0.8788,0.76,2425698.3602,
600138.SH,20260226,1.7637,2.2962,0.67,705744.0,
300324.SZ,20260226,3.7478,4.1062,1.43,1000274.9545,
920592.BJ,20260226,1.3103,2.066,0.67,305728.28,
603843.SH,20260226,1.7146,2.4079,0.65,416975.4493,
300850.SZ,20260226,14.6693,15.7785,4.28,2019910.7031,
300082.SZ,20260226,2.7439,5.8426,1.47,707302.128,
002708.SZ,20260226,2.3818,3.3922,1.05,788623.4477,
600733.SH,20260226,2.6324,4.0184,1.63,5074621.7077,
600119.SH,20260226,1.9374,3.5768,1.24,253497.6368,
301321.SZ,20260226,3.5955,5.6648,0.61,412207.785,
688002.SH,20260226,1.6206,2.1023,1.13,5423081.6241,
000860.SZ,20260226,0.9316,1.5112,1.11,1071853.2991,
300257.SZ,20260226,3.1759,7.8547,1.79,2434405.7941,
301628.SZ,20260226,19.4237,22.732,1.63,949735.08,
600517.SH,20260226,1.0071,4.9369,1.23,4100118.4284,
000572.SZ,20260226,5.1501,7.8632,2.04,1126575.9518,
001256.SZ,20260226,1.1584,9.1376,0.65,328436.7211,
300493.SZ,20260226,4.9654,6.5215,0.82,1043492.8517,
002127.SZ,20260226,1.3322,1.5359,0.76,780648.7882,
603333.SH,20260226,4.5135,8.4074,2.52,548187.3309,
600821.SH,20260226,9.7689,12.9106,1.16,1342161.0404,
600653.SH,20260226,1.85,2.5172,1.24,383436.9224,
002344.SZ,20260226,1.6382,3.4853,0.68,625917.0765,
301162.SZ,20260226,2.1801,2.4939,0.45,908463.6768,
920077.BJ,20260226,2.228,2.9672,0.99,1078983.816,
300283.SZ,20260226,5.633,6.3571,1.22,431377.0967,
688156.SH,20260226,2.8796,3.9829,1.54,212204.7288,
001369.SZ,20260226,12.0962,12.0962,2.8,1752616.0,
002105.SZ,20260226,2.7684,5.4937,0.95,280541.3337,
601728.SH,20260226,0.1257,0.6795,0.79,51976054.781,
002461.SZ,20260226,0.3236,2.0403,1.1,2098235.399,
300501.SZ,20260226,2.7308,3.59,1.09,308112.6648,
002293.SZ,20260226,0.5283,1.0064,0.83,856356.228,
600098.SH,20260226,0.4831,1.821,0.77,2531234.5163,
688693.SH,20260226,4.5782,5.8283,1.56,313157.8968,
300654.SZ,20260226,6.5327,12.2355,0.98,455459.3159,
300288.SZ,20260226,2.4874,2.8422,0.97,483256.2049,
002437.SZ,20260226,4.4208,4.749,2.23,774513.7597,
002783.SZ,20260226,2.3243,2.9336,0.91,512340.9458,
002732.SZ,20260226,1.038,2.4719,0.9,277722.75,
002752.SZ,20260226,1.3269,3.6679,1.22,651604.6182,
603997.SH,20260226,0.7601,1.3117,1.08,1815521.9609,
301526.SZ,20260226,18.8652,24.6914,0.98,5882569.7549,
000998.SZ,20260226,2.186,2.6459,1.37,1463570.2688,
300135.SZ,20260226,2.179,3.287,0.93,383385.6,
600410.SH,20260226,24.7801,24.7801,1.03,2990141.0005,
600654.SH,20260226,1.8077,2.7977,0.94,1081961.3685,
601566.SH,20260226,1.2786,4.4754,0.78,663705.9083,
688023.SH,20260226,3.6283,4.8521,0.59,573200.1007,
603496.SH,20260226,10.8595,14.6948,2.1,1000013.4659,
300177.SZ,20260226,2.5046,2.7098,1.0,743424.8969,
002739.SZ,20260226,4.235,6.0515,0.57,2306062.3491,
300572.SZ,20260226,1.9256,2.0934,0.66,646435.4163,
002125.SZ,20260226,3.732,6.4597,1.37,927234.1197,
003017.SZ,20260226,2.9727,3.591,0.91,281316.0,
600748.SH,20260226,1.2049,2.8829,1.19,957328.1409,
000965.SZ,20260226,3.8317,7.892,1.54,449481.5125,
603275.SH,20260226,4.2079,4.2079,1.24,733296.4536,
300838.SZ,20260226,3.1416,4.8646,1.24,233044.842,
600323.SH,20260226,0.6072,1.1206,0.83,2266665.0659,
002088.SZ,20260226,0.7442,2.0968,0.66,614720.858,
600103.SH,20260226,6.2075,8.5437,2.08,880644.9116,
920663.BJ,20260226,0.9335,1.5573,1.14,223967.5593,
600192.SH,20260226,2.416,3.9951,1.13,432029.544,
300815.SZ,20260226,2.7046,4.814,1.87,1024381.44,
600807.SH,20260226,3.2796,4.1734,1.34,307852.8864,
601328.SH,20260226,0.4899,0.5562,0.98,58143370.0187,
688712.SH,20260226,9.3969,9.3969,0.67,1676340.0,
600559.SH,20260226,1.1126,1.4892,1.11,1416943.7908,
300420.SZ,20260226,4.3591,5.1284,1.96,476695.7805,
300639.SZ,20260226,3.5922,6.0116,0.78,436387.955,
688382.SH,20260226,2.7197,3.7385,1.4,1193711.2854,
301258.SZ,20260226,1.0653,2.8017,1.06,319378.28,
688100.SH,20260226,0.8826,3.5557,1.18,2189965.7695,
600596.SH,20260226,2.4435,3.4964,1.03,1839500.7778,
300961.SZ,20260226,8.5095,10.8381,3.59,268047.36,
603296.SH,20260226,2.7094,3.1068,1.66,9365052.2117,
600519.SH,20260226,0.2632,0.6068,0.83,183609111.1935,
300296.SZ,20260226,17.4068,18.5813,1.64,2272636.912,
601567.SH,20260226,1.921,4.0396,1.05,3728020.5382,
605336.SH,20260226,1.2835,4.0165,0.67,267598.7646,
002397.SZ,20260226,2.6987,4.1023,1.0,333510.5236,
688496.SH,20260226,1.6228,3.4601,0.84,297900.0,
300083.SZ,20260226,3.0446,3.2192,1.47,1516689.8186,
300854.SZ,20260226,4.4261,7.0514,1.07,253374.075,
600560.SH,20260226,1.1992,2.1855,1.12,383552.0325,
301180.SZ,20260226,2.9514,6.7573,1.29,754018.85,
000903.SZ,20260226,3.1455,4.7557,1.67,541756.4348,
