ts_code,trade_time,open,high,low,close,vol,amount
603087.SH,2026-07-06 15:00:00,67.09,67.09,67.09,67.09,69200.0,4642628.0
603087.SH,2026-07-06 14:59:00,67.09,67.09,67.09,67.09,0.0,0.0
603087.SH,2026-07-06 14:58:00,67.09,67.09,67.09,67.09,600.0,40254.0
603087.SH,2026-07-06 14:57:00,67.09,67.09,67.08,67.08,210440.0,14118157.0
603087.SH,2026-07-06 14:56:00,67.09,67.09,67.08,67.08,299100.0,20066072.0
603087.SH,2026-07-06 14:55:00,67.09,67.09,67.09,67.09,97000.0,6507730.0
603087.SH,2026-07-06 14:54:00,67.09,67.09,67.09,67.09,105740.0,7094039.0
603087.SH,2026-07-06 14:53:00,67.09,67.09,67.09,67.09,350700.0,23528360.0
603087.SH,2026-07-06 14:52:00,67.09,67.09,67.09,67.09,37800.0,2536002.0
603087.SH,2026-07-06 14:51:00,67.09,67.09,67.09,67.09,22600.0,1516234.0
603087.SH,2026-07-06 14:50:00,67.09,67.09,67.09,67.09,21800.0,1462562.0
603087.SH,2026-07-06 14:49:00,67.09,67.09,67.09,67.09,33840.0,2270326.0
603087.SH,2026-07-06 14:48:00,67.09,67.09,67.09,67.09,21000.0,1408890.0
603087.SH,2026-07-06 14:47:00,67.09,67.09,67.09,67.09,25300.0,1697377.0
603087.SH,2026-07-06 14:46:00,67.09,67.09,67.09,67.09,39100.0,2623219.0
603087.SH,2026-07-06 14:45:00,67.09,67.09,67.09,67.09,27700.0,1858393.0
603087.SH,2026-07-06 14:44:00,67.09,67.09,67.09,67.09,47600.0,3193484.0
603087.SH,2026-07-06 14:43:00,67.09,67.09,67.09,67.09,58093.0,3897459.0
603087.SH,2026-07-06 14:42:00,67.09,67.09,67.09,67.09,137295.0,9211099.0
603087.SH,2026-07-06 14:41:00,67.08,67.09,67.01,67.09,599037.0,40180704.0
603087.SH,2026-07-06 14:40:00,67.08,67.09,66.93,66.98,356200.0,23881712.0
603087.SH,2026-07-06 14:39:00,67.0,67.09,67.0,67.08,656640.0,44039480.0
603087.SH,2026-07-06 14:38:00,67.09,67.09,66.93,66.93,597977.0,40115052.0
603087.SH,2026-07-06 14:37:00,67.09,67.09,67.09,67.09,59780.0,4010640.0
