ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
920427.BJ,20260921,2026-09-21 15:00:00,11.03,8.49,11.03,8.46,11.03,8.49,29.917550058892807,11840322.0,120722155.41000001,stk_mins
920478.BJ,20260921,2026-09-21 15:00:00,12.38,9.6,12.38,9.6,12.38,9.53,29.9055613850997,20439825.0,241912644.01999998,stk_mins
300110.SZ,20260921,2026-09-21 15:00:00,3.29,2.74,3.29,2.74,3.29,2.74,20.07299270072991,187708417.0,601594886.5799999,stk_mins
300829.SZ,20260921,2026-09-21 15:00:00,25.72,21.45,25.72,21.26,25.72,21.43,20.01866542230517,32607301.0,779988887.5600001,stk_mins
688137.SH,20260921,2026-09-21 15:00:00,118.84,103.98,118.84,103.98,118.84,99.03,20.00403918004645,9770081.0,1089562757.0,stk_mins
688112.SH,20260921,2026-09-21 15:00:00,91.79,81.8,91.79,81.17,91.79,76.49,20.002614720878565,10487825.0,942813914.0,stk_mins
300691.SZ,20260921,2026-09-21 15:00:00,17.76,14.78,17.76,14.78,17.76,14.8,19.999999999999996,29936676.0,504945993.61,stk_mins
688315.SH,20260921,2026-09-21 15:00:00,18.18,16.59,18.18,16.42,18.18,15.15,19.999999999999996,17898053.0,320788163.0,stk_mins
688121.SH,20260921,2026-09-21 15:00:00,1.38,1.17,1.38,1.15,1.38,1.15,19.999999999999996,15319486.0,19940355.0,stk_mins
300642.SZ,20260921,2026-09-21 15:00:00,20.35,18.17,20.35,18.17,20.35,16.96,19.98820754716981,35439475.0,691404674.0,stk_mins
688026.SH,20260921,2026-09-21 15:00:00,25.22,21.96,25.22,21.96,25.22,21.02,19.980970504281625,16111188.0,398048990.0,stk_mins
688176.SH,20260921,2026-09-21 15:00:00,14.73,12.85,14.84,12.85,14.73,12.7,15.984251968503948,36559541.0,519166384.0,stk_mins
301008.SZ,20260921,2026-09-21 15:00:00,52.09,45.6,54.25,45.6,52.09,45.21,15.217872152178735,23114350.0,1203293939.31,stk_mins
301518.SZ,20260921,2026-09-21 15:00:00,26.34,23.0,26.73,22.92,26.34,23.0,14.521739130434774,7782979.0,198999030.52,stk_mins
301520.SZ,20260921,2026-09-21 15:00:00,82.38,73.9,85.5,71.8,82.38,72.08,14.289678135405094,17646401.0,1374343565.7,stk_mins
300473.SZ,20260921,2026-09-21 15:00:00,34.8,30.5,34.94,30.44,34.8,30.45,14.28571428571428,21258015.0,700592923.0,stk_mins
301213.SZ,20260921,2026-09-21 15:00:00,45.88,41.09,46.46,40.7,45.88,40.22,14.072600696171067,5591423.0,246957921.96,stk_mins
300426.SZ,20260921,2026-09-21 15:00:00,8.35,7.45,8.8,7.19,8.35,7.33,13.915416098226462,67615800.0,564065413.0,stk_mins
688136.SH,20260921,2026-09-21 15:00:00,23.9,21.04,24.0,21.04,23.9,20.99,13.863744640304908,16589134.0,380927858.0,stk_mins
688222.SH,20260921,2026-09-21 15:00:00,45.48,41.65,46.56,40.78,45.48,39.97,13.785339004253183,44390938.0,1965179483.0,stk_mins
300369.SZ,20260921,2026-09-21 15:00:00,9.47,8.3,9.59,8.25,9.47,8.33,13.685474189675872,118977060.0,1084786079.85,stk_mins
301093.SZ,20260921,2026-09-21 15:00:00,72.85,65.0,73.21,64.87,72.85,64.23,13.420520006227598,10460081.0,721393413.5,stk_mins
688283.SH,20260921,2026-09-21 15:00:00,30.85,27.52,32.54,27.41,30.85,27.33,12.879619465788528,4710352.0,144795862.0,stk_mins
300860.SZ,20260921,2026-09-21 15:00:00,32.07,28.6,32.21,28.32,32.07,28.43,12.803376714737947,6193144.0,191310244.79,stk_mins
688655.SH,20260921,2026-09-21 15:00:00,73.21,66.2,73.78,66.0,73.21,65.01,12.613444085525295,14653214.0,1047721170.0,stk_mins
688177.SH,20260921,2026-09-21 15:00:00,19.36,17.31,19.55,17.2,19.36,17.2,12.558139534883717,9841286.0,185068482.0,stk_mins
300606.SZ,20260921,2026-09-21 15:00:00,38.57,34.32,38.6,33.92,38.57,34.51,11.764705882352944,16492410.0,602701958.5,stk_mins
301057.SZ,20260921,2026-09-21 15:00:00,23.49,21.03,23.75,20.89,23.49,21.03,11.697574893009977,5039007.0,115089173.3,stk_mins
688553.SH,20260921,2026-09-21 15:00:00,12.32,11.25,12.47,11.18,12.32,11.09,11.09107303877368,25077969.0,302428492.0,stk_mins
688393.SH,20260921,2026-09-21 15:00:00,21.9,19.66,22.39,19.66,21.9,19.72,11.05476673427992,5050716.0,106871076.0,stk_mins
301498.SZ,20260921,2026-09-21 15:00:00,41.27,37.33,41.47,37.12,41.27,37.18,11.00053792361486,11141402.0,445509513.46000004,stk_mins
301181.SZ,20260921,2026-09-21 15:00:00,25.95,23.4,26.6,23.33,25.95,23.4,10.897435897435903,5627465.0,145164849.6,stk_mins
688231.SH,20260921,2026-09-21 15:00:00,35.18,31.78,35.26,31.78,35.18,31.76,10.768261964735505,7723356.0,265983159.0,stk_mins
688203.SH,20260921,2026-09-21 15:00:00,19.55,17.66,20.1,17.06,19.55,17.67,10.639501980758336,16602760.0,318786633.0,stk_mins
688205.SH,20260921,2026-09-21 15:00:00,243.12,221.0,244.0,217.0,243.12,219.85,10.584489424607701,15198528.0,3524662427.0,stk_mins
688179.SH,20260921,2026-09-21 15:00:00,22.6,20.48,22.84,20.48,22.6,20.44,10.567514677103729,24030470.0,521351210.0,stk_mins
600606.SH,20260921,2026-09-21 15:00:00,1.6,1.54,1.6,1.41,1.6,1.45,10.344827586206895,556201346.0,847489752.0,stk_mins
301230.SZ,20260921,2026-09-21 15:00:00,38.82,38.37,39.56,36.87,38.82,35.21,10.252769099687598,39933926.0,1527498237.0,stk_mins
300960.SZ,20260921,2026-09-21 15:00:00,17.87,16.36,17.99,16.14,17.87,16.21,10.240592227020361,5215952.0,91091038.9,stk_mins
300163.SZ,20260921,2026-09-21 15:00:00,8.09,7.41,8.15,7.19,8.09,7.34,10.217983651226149,59521500.0,460449110.0,stk_mins
002622.SZ,20260921,2026-09-21 15:00:00,2.72,2.48,2.72,2.48,2.72,2.47,10.121457489878537,45657200.0,119646848.0,stk_mins
600712.SH,20260921,2026-09-21 15:00:00,5.89,5.4,5.89,5.34,5.89,5.35,10.093457943925245,73216688.0,420821018.0,stk_mins
002589.SZ,20260921,2026-09-21 15:00:00,3.6,3.36,3.6,3.3,3.6,3.27,10.091743119266061,194317095.0,684959255.8,stk_mins
600325.SH,20260921,2026-09-21 15:00:00,2.73,2.46,2.73,2.42,2.73,2.48,10.080645161290324,160878277.0,418253706.0,stk_mins
002084.SZ,20260921,2026-09-21 15:00:00,6.12,5.62,6.12,5.62,6.12,5.56,10.07194244604317,55592044.0,330942285.69,stk_mins
603289.SH,20260921,2026-09-21 15:00:00,10.51,9.55,10.51,9.55,10.51,9.55,10.052356020942387,17507240.0,182383943.0,stk_mins
002321.SZ,20260921,2026-09-21 15:00:00,2.3,2.09,2.3,2.03,2.3,2.09,10.047846889952151,118080571.0,260741047.66,stk_mins
002585.SZ,20260921,2026-09-21 15:00:00,12.71,11.86,12.71,11.85,12.71,11.55,10.043290043290053,127072170.0,1570497646.1,stk_mins
002900.SZ,20260921,2026-09-21 15:00:00,13.04,11.88,13.04,11.88,13.04,11.85,10.042194092827007,24732950.0,313910717.0,stk_mins
600721.SH,20260921,2026-09-21 15:00:00,13.15,12.01,13.15,12.01,13.15,11.95,10.041841004184104,111604765.0,1415415484.0,stk_mins
002172.SZ,20260921,2026-09-21 15:00:00,5.81,5.69,5.81,5.67,5.81,5.28,10.037878787878785,115341013.0,667881080.5,stk_mins
002614.SZ,20260921,2026-09-21 15:00:00,6.25,6.2,6.25,6.2,6.25,5.68,10.035211267605648,11031037.0,68855613.0,stk_mins
002285.SZ,20260921,2026-09-21 15:00:00,3.18,2.87,3.18,2.72,3.18,2.89,10.034602076124566,291462022.0,859237548.42,stk_mins
603819.SH,20260921,2026-09-21 15:00:00,17.33,15.9,17.33,15.8,17.33,15.75,10.031746031746014,8295532.0,140336959.0,stk_mins
001376.SZ,20260921,2026-09-21 15:00:00,13.93,13.89,13.93,13.06,13.93,12.66,10.031595576619278,16585305.0,227033642.69,stk_mins
000532.SZ,20260921,2026-09-21 15:00:00,14.26,12.55,14.26,12.53,14.26,12.96,10.030864197530853,56280729.0,743329022.0999999,stk_mins
000020.SZ,20260921,2026-09-21 15:00:00,14.26,12.99,14.26,12.9,14.26,12.96,10.030864197530853,13431486.0,184250984.36,stk_mins
002907.SZ,20260921,2026-09-21 15:00:00,15.25,13.85,15.25,13.85,15.25,13.86,10.02886002886003,24398223.0,364810481.0,stk_mins
601086.SH,20260921,2026-09-21 15:00:00,17.67,16.57,17.67,16.57,17.67,16.06,10.024906600249084,63094731.0,1094392258.0,stk_mins
000829.SZ,20260921,2026-09-21 15:00:00,9.77,8.88,9.77,8.88,9.77,8.88,10.022522522522515,54521796.0,524072549.32,stk_mins
002963.SZ,20260921,2026-09-21 15:00:00,22.62,20.64,22.62,20.56,22.62,20.56,10.019455252918297,9703403.0,211362946.88,stk_mins
000910.SZ,20260921,2026-09-21 15:00:00,6.26,6.0,6.26,5.81,6.26,5.69,10.017574692442865,49740852.0,302079816.92,stk_mins
603319.SH,20260921,2026-09-21 15:00:00,32.18,29.68,32.18,29.4,32.18,29.25,10.017094017094008,30330605.0,968570050.0,stk_mins
600587.SH,20260921,2026-09-21 15:00:00,13.4,12.33,13.4,12.3,13.4,12.18,10.016420361247945,24927480.0,326271288.0,stk_mins
603230.SH,20260921,2026-09-21 15:00:00,14.83,14.83,14.83,14.66,14.83,13.48,10.014836795252213,37572920.0,557005245.0,stk_mins
001216.SZ,20260921,2026-09-21 15:00:00,24.06,24.06,24.06,24.06,24.06,21.87,10.013717421124824,2128824.0,51219505.0,stk_mins
001234.SZ,20260921,2026-09-21 15:00:00,26.59,24.1,26.59,24.1,26.59,24.17,10.012412081092247,3367200.0,87861884.0,stk_mins
600630.SH,20260921,2026-09-21 15:00:00,9.12,9.12,9.12,8.94,9.12,8.29,10.012062726176119,45872669.0,418014125.0,stk_mins
603151.SH,20260921,2026-09-21 15:00:00,18.35,16.69,18.35,16.57,18.35,16.68,10.011990407673865,4254071.0,75680760.0,stk_mins
600593.SH,20260921,2026-09-21 15:00:00,48.57,44.19,48.57,43.71,48.57,44.15,10.011325028312568,15531276.0,735519423.0,stk_mins
601123.SH,20260921,2026-09-21 15:00:00,19.56,19.31,19.56,19.31,19.56,17.78,10.011248593925748,15198008.0,295928280.0,stk_mins
605566.SH,20260921,2026-09-21 15:00:00,30.44,27.95,30.44,27.73,30.44,27.67,10.010842067220803,6593200.0,193717957.0,stk_mins
605196.SH,20260921,2026-09-21 15:00:00,34.62,31.81,34.62,31.5,34.62,31.47,10.0095328884652,17987115.0,608717524.0,stk_mins
600857.SH,20260921,2026-09-21 15:00:00,23.41,21.28,23.41,20.91,23.41,21.28,10.009398496240607,8260171.0,185120753.0,stk_mins
002246.SZ,20260921,2026-09-21 15:00:00,26.27,23.8,26.27,23.78,26.27,23.88,10.008375209380226,36732109.0,949328293.35,stk_mins
603395.SH,20260921,2026-09-21 15:00:00,28.14,25.58,28.14,25.36,28.14,25.58,10.007818608287744,16489322.0,447178210.0,stk_mins
002869.SZ,20260921,2026-09-21 15:00:00,17.04,15.43,17.04,15.43,17.04,15.49,10.00645577792123,7662686.0,129065235.0,stk_mins
603316.SH,20260921,2026-09-21 15:00:00,18.36,17.46,18.36,17.35,18.36,16.69,10.005991611743536,22963880.0,415880175.0,stk_mins
603175.SH,20260921,2026-09-21 15:00:00,110.17,99.15,110.17,98.94,110.17,100.15,10.004992511233146,3399503.0,359787231.0,stk_mins
001373.SZ,20260921,2026-09-21 15:00:00,32.44,29.63,32.44,29.63,32.44,29.49,10.00339097999321,2674564.0,84743412.9,stk_mins
603663.SH,20260921,2026-09-21 15:00:00,49.82,47.07,49.82,46.5,49.82,45.29,10.00220799293443,23533764.0,1157005255.0,stk_mins
002792.SZ,20260921,2026-09-21 15:00:00,34.54,32.51,34.54,32.36,34.54,31.4,10.000000000000009,68858729.0,2334817514.8,stk_mins
600664.SH,20260921,2026-09-21 15:00:00,8.25,7.56,8.25,7.56,8.25,7.5,10.000000000000009,193949168.0,1573224093.0,stk_mins
000560.SZ,20260921,2026-09-21 15:00:00,3.19,2.81,3.19,2.77,3.19,2.9,10.000000000000009,435236727.0,1304403942.6,stk_mins
603042.SH,20260921,2026-09-21 15:00:00,19.03,17.25,19.03,17.19,19.03,17.3,10.000000000000009,37908168.0,701683319.0,stk_mins
600714.SH,20260921,2026-09-21 15:00:00,19.25,17.61,19.25,17.59,19.25,17.5,10.000000000000009,23912801.0,445630511.0,stk_mins
603958.SH,20260921,2026-09-21 15:00:00,18.37,16.72,18.37,16.7,18.37,16.7,10.000000000000009,21282933.0,381515904.0,stk_mins
601811.SH,20260921,2026-09-21 15:00:00,15.29,14.5,15.29,14.36,15.29,13.9,9.999999999999986,42788376.0,643302601.0,stk_mins
002303.SZ,20260921,2026-09-21 15:00:00,6.27,5.98,6.27,5.97,6.27,5.7,9.999999999999986,34263208.0,213746078.0,stk_mins
600894.SH,20260921,2026-09-21 15:00:00,7.92,7.49,7.92,7.49,7.92,7.2,9.999999999999986,18529161.0,144019157.0,stk_mins
603258.SH,20260921,2026-09-21 15:00:00,14.19,13.05,14.19,12.99,14.19,12.9,9.999999999999986,4734798.0,65391130.0,stk_mins
001389.SZ,20260921,2026-09-21 15:00:00,185.93,174.0,185.93,173.6,185.93,169.03,9.998225167130093,13969281.0,2569046601.7400002,stk_mins
001317.SZ,20260921,2026-09-21 15:00:00,59.96,56.03,59.96,55.0,59.96,54.51,9.998165474224919,11470990.0,666207444.56,stk_mins
603068.SH,20260921,2026-09-21 15:00:00,43.79,40.79,43.79,40.5,43.79,39.81,9.997488068324522,20805260.0,901143542.0,stk_mins
002080.SZ,20260921,2026-09-21 15:00:00,66.24,59.01,66.24,59.0,66.24,60.22,9.996678844237783,133275637.0,8542074343.4,stk_mins
603580.SH,20260921,2026-09-21 15:00:00,71.53,65.95,71.53,65.95,71.53,65.03,9.995386744579427,7407093.0,524072902.0,stk_mins
600301.SH,20260921,2026-09-21 15:00:00,49.97,49.97,49.97,49.87,49.97,45.43,9.993396434074398,5725687.0,286094583.0,stk_mins
000504.SZ,20260921,2026-09-21 15:00:00,11.01,11.01,11.01,11.01,11.01,10.01,9.990009990009984,5339129.0,58783809.29,stk_mins
600992.SH,20260921,2026-09-21 15:00:00,10.57,9.76,10.57,9.63,10.57,9.61,9.989594172736748,15401480.0,159855131.0,stk_mins
600613.SH,20260921,2026-09-21 15:00:00,9.25,8.46,9.25,8.41,9.25,8.41,9.98810939357908,89121390.0,809651077.0,stk_mins
002860.SZ,20260921,2026-09-21 15:00:00,18.39,17.35,18.39,17.35,18.39,16.72,9.98803827751198,24665887.0,451465544.00000006,stk_mins
601579.SH,20260921,2026-09-21 15:00:00,36.12,33.5,36.12,32.26,36.12,32.84,9.987819732034087,34474855.0,1178539423.0,stk_mins
002795.SZ,20260921,2026-09-21 15:00:00,8.04,7.27,8.04,7.21,8.04,7.31,9.986320109439117,48884464.0,381138423.6,stk_mins
001201.SZ,20260921,2026-09-21 15:00:00,16.08,14.88,16.08,14.55,16.08,14.62,9.986320109439117,16774209.0,260695826.06,stk_mins
600127.SH,20260921,2026-09-21 15:00:00,15.75,14.5,15.75,14.24,15.75,14.32,9.986033519553072,182575714.0,2756484620.0,stk_mins
603093.SH,20260921,2026-09-21 15:00:00,13.99,12.72,13.99,12.58,13.99,12.72,9.984276729559749,27009050.0,360255628.0,stk_mins
002367.SZ,20260921,2026-09-21 15:00:00,6.28,6.07,6.28,5.91,6.28,5.71,9.982486865148864,28237432.0,173780028.28,stk_mins
002755.SZ,20260921,2026-09-21 15:00:00,12.45,11.39,12.45,11.34,12.45,11.32,9.982332155477014,35634557.0,432119164.4,stk_mins
002022.SZ,20260921,2026-09-21 15:00:00,6.17,5.68,6.17,5.68,6.17,5.61,9.982174688057043,23663391.0,142866175.65,stk_mins
600825.SH,20260921,2026-09-21 15:00:00,5.84,5.84,5.84,5.84,5.84,5.31,9.981167608286267,2486960.0,14523846.0,stk_mins
600785.SH,20260921,2026-09-21 15:00:00,11.35,10.49,11.35,10.37,11.35,10.32,9.980620155038755,28026263.0,310131442.0,stk_mins
002667.SZ,20260921,2026-09-21 15:00:00,21.82,19.84,21.82,19.8,21.82,19.84,9.979838709677423,20097010.0,417929090.2,stk_mins
000566.SZ,20260921,2026-09-21 15:00:00,5.07,4.66,5.07,4.66,5.07,4.61,9.97830802603037,129358291.0,636278609.2,stk_mins
002259.SZ,20260921,2026-09-21 15:00:00,4.52,4.08,4.52,4.08,4.52,4.11,9.975669099756669,49175977.0,217607334.5,stk_mins
002349.SZ,20260921,2026-09-21 15:00:00,8.71,7.98,8.71,7.97,8.71,7.92,9.974747474747492,85055834.0,724683279.08,stk_mins
603020.SH,20260921,2026-09-21 15:00:00,12.57,11.43,12.57,11.42,12.57,11.43,9.973753280839892,21726495.0,265544937.0,stk_mins
600218.SH,20260921,2026-09-21 15:00:00,8.27,7.52,8.27,7.51,8.27,7.52,9.97340425531914,37970594.0,310227849.0,stk_mins
603001.SH,20260921,2026-09-21 15:00:00,11.47,10.59,11.47,10.55,11.47,10.43,9.971236816874418,28561035.0,322960939.0,stk_mins
000756.SZ,20260921,2026-09-21 15:00:00,14.67,14.17,14.67,14.0,14.67,13.34,9.970014992503739,21251376.0,309278679.5,stk_mins
603636.SH,20260921,2026-09-21 15:00:00,7.28,6.97,7.28,6.9,7.28,6.62,9.969788519637458,55822620.0,399876778.0,stk_mins
000995.SZ,20260921,2026-09-21 15:00:00,11.92,10.84,11.92,10.78,11.92,10.84,9.963099630996307,11270797.0,130223753.0,stk_mins
002388.SZ,20260921,2026-09-21 15:00:00,7.95,7.19,7.95,7.12,7.95,7.23,9.958506224066376,52774500.0,408627846.0,stk_mins
002724.SZ,20260921,2026-09-21 15:00:00,7.84,7.21,7.84,7.07,7.84,7.13,9.957924263674611,38968940.0,294527355.7,stk_mins
600812.SH,20260921,2026-09-21 15:00:00,5.08,4.63,5.08,4.63,5.08,4.62,9.956709956709965,88978767.0,441921407.0,stk_mins
002178.SZ,20260921,2026-09-21 15:00:00,5.08,4.6,5.08,4.6,5.08,4.62,9.956709956709965,47016041.0,237639734.2,stk_mins
600503.SH,20260921,2026-09-21 15:00:00,2.43,2.21,2.43,2.18,2.43,2.21,9.954751131221728,87980269.0,206028593.0,stk_mins
000607.SZ,20260921,2026-09-21 15:00:00,4.53,4.53,4.53,4.53,4.53,4.12,9.951456310679617,23094832.0,104619589.5,stk_mins
688197.SH,20260921,2026-09-21 15:00:00,38.8,35.49,39.38,35.3,38.8,35.29,9.946160385378299,5377205.0,205206540.0,stk_mins
000002.SZ,20260921,2026-09-21 15:00:00,3.65,3.3,3.65,3.27,3.65,3.32,9.93975903614459,834426607.0,2931911909.18,stk_mins
600281.SH,20260921,2026-09-21 15:00:00,4.98,4.54,4.98,4.54,4.98,4.53,9.933774834437092,14939756.0,72599427.0,stk_mins
002453.SZ,20260921,2026-09-21 15:00:00,5.87,5.85,5.87,5.73,5.87,5.34,9.925093632958815,43138724.0,252961331.96,stk_mins
000402.SZ,20260921,2026-09-21 15:00:00,2.77,2.51,2.77,2.5,2.77,2.52,9.92063492063493,166316153.0,445019118.7,stk_mins
301315.SZ,20260921,2026-09-21 15:00:00,42.8,39.19,42.98,38.72,42.8,38.94,9.912686183872621,4896487.0,202418213.85,stk_mins
600743.SH,20260921,2026-09-21 15:00:00,2.33,2.33,2.33,2.33,2.33,2.12,9.905660377358494,16389437.0,38187388.0,stk_mins
002042.SZ,20260921,2026-09-21 15:00:00,4.22,3.85,4.22,3.84,4.22,3.84,9.895833333333325,83227654.0,336439595.47,stk_mins
600448.SH,20260921,2026-09-21 15:00:00,3.89,3.8,3.89,3.56,3.89,3.54,9.887005649717517,247734547.0,938093864.0,stk_mins
600383.SH,20260921,2026-09-21 15:00:00,2.47,2.21,2.48,2.2,2.47,2.25,9.777777777777796,373043309.0,895001511.0,stk_mins
301193.SZ,20260921,2026-09-21 15:00:00,22.87,20.94,22.9,20.7,22.87,20.84,9.74088291746642,11413315.0,252750134.8,stk_mins
300970.SZ,20260921,2026-09-21 15:00:00,19.17,17.4,19.37,17.33,19.17,17.47,9.730967372638833,20204119.0,374566417.67,stk_mins
300909.SZ,20260921,2026-09-21 15:00:00,65.26,60.0,67.33,60.0,65.26,59.48,9.71755211835912,11253085.0,733204178.8,stk_mins
688373.SH,20260921,2026-09-21 15:00:00,5.94,5.45,6.05,5.45,5.94,5.42,9.594095940959413,30434803.0,177700972.0,stk_mins
603507.SH,20260921,2026-09-21 15:00:00,26.48,24.22,26.5,24.22,26.48,24.2,9.421487603305788,21725345.0,562388551.0,stk_mins
603997.SH,20260921,2026-09-21 15:00:00,13.74,12.8,13.83,12.78,13.74,12.57,9.307875894988072,59966536.0,809154026.0,stk_mins
688306.SH,20260921,2026-09-21 15:00:00,9.88,9.15,9.9,9.15,9.88,9.04,9.292035398230114,34960076.0,339715333.0,stk_mins
