ts_code,trade_date,pct_chg
000506.SZ,20260827,9.2528
000831.SZ,20260827,8.5311
001326.SZ,20260827,8.8249
002158.SZ,20260827,8.3658
002428.SZ,20260827,8.4412
002937.SZ,20260827,8.8844
300010.SZ,20260827,14.7601
300163.SZ,20260827,8.6083
300179.SZ,20260827,8.0761
300189.SZ,20260827,9.0461
300227.SZ,20260827,10.1437
300285.SZ,20260827,9.1859
300302.SZ,20260827,11.7018
300333.SZ,20260827,11.6694
300400.SZ,20260827,10.101
300469.SZ,20260827,10.5829
300475.SZ,20260827,8.4344
300489.SZ,20260827,16.1978
300548.SZ,20260827,11.9977
300756.SZ,20260827,8.6926
300795.SZ,20260827,10.6999
300857.SZ,20260827,9.7236
300873.SZ,20260827,11.6185
300889.SZ,20260827,8.6127
300902.SZ,20260827,8.6084
300903.SZ,20260827,14.0128
300936.SZ,20260827,13.2612
300951.SZ,20260827,10.2534
300981.SZ,20260827,10.3336
300990.SZ,20260827,11.1341
301021.SZ,20260827,9.7653
301045.SZ,20260827,8.4299
301071.SZ,20260827,8.3684
301128.SZ,20260827,9.4843
301169.SZ,20260827,10.9244
301196.SZ,20260827,12.8995
301232.SZ,20260827,10.462
301285.SZ,20260827,11.7003
301307.SZ,20260827,11.4635
301317.SZ,20260827,14.2118
301369.SZ,20260827,10.162
301373.SZ,20260827,17.7894
301458.SZ,20260827,10.2665
301510.SZ,20260827,9.112
301511.SZ,20260827,8.1259
301518.SZ,20260827,8.5013
301520.SZ,20260827,8.9841
301533.SZ,20260827,11.5974
301550.SZ,20260827,8.3442
301595.SZ,20260827,8.2347
301603.SZ,20260827,10.4426
301629.SZ,20260827,13.7074
600183.SH,20260827,8.4301
600487.SH,20260827,9.9799
600730.SH,20260827,9.9682
603221.SH,20260827,9.3511
603225.SH,20260827,8.617
603738.SH,20260827,8.4514
603936.SH,20260827,8.6726
688001.SH,20260827,8.5833
688008.SH,20260827,10.0597
688091.SH,20260827,16.4199
688147.SH,20260827,8.1921
688167.SH,20260827,11.0687
688183.SH,20260827,14.3166
688185.SH,20260827,8.3625
688209.SH,20260827,9.8617
688220.SH,20260827,9.3078
688257.SH,20260827,8.1439
688262.SH,20260827,9.267
688308.SH,20260827,11.0601
688318.SH,20260827,11.154
688325.SH,20260827,9.939
688327.SH,20260827,9.1189
688352.SH,20260827,8.2698
688386.SH,20260827,12.6132
688396.SH,20260827,8.9965
688416.SH,20260827,9.1405
688432.SH,20260827,9.7351
688449.SH,20260827,8.2557
688484.SH,20260827,9.8715
688511.SH,20260827,8.0914
688559.SH,20260827,8.2373
688575.SH,20260827,13.2632
688585.SH,20260827,10.7202
688603.SH,20260827,9.0377
688627.SH,20260827,11.6911
688661.SH,20260827,14.2221
688668.SH,20260827,10.3454
688700.SH,20260827,9.5367
688766.SH,20260827,8.2356
688798.SH,20260827,14.5791
688800.SH,20260827,12.158
688807.SH,20260827,11.4049
688813.SH,20260827,11.903
920045.BJ,20260827,10.9474
920087.BJ,20260827,14.6907
920125.BJ,20260827,8.3786
920179.BJ,20260827,10.5305
920238.BJ,20260827,9.5471
920748.BJ,20260827,8.3675
920964.BJ,20260827,8.8795
920971.BJ,20260827,14.984
