ts_code,trade_date,pct_chg
000078.SZ,20260714,10.0962
000639.SZ,20260714,9.7222
000677.SZ,20260714,10.0
000701.SZ,20260714,8.1081
000807.SZ,20260714,8.3261
000811.SZ,20260714,8.0632
000962.SZ,20260714,8.9176
001378.SZ,20260714,8.2909
002080.SZ,20260714,8.5684
002083.SZ,20260714,8.2222
002422.SZ,20260714,8.2589
002440.SZ,20260714,8.0808
002490.SZ,20260714,9.5642
002768.SZ,20260714,8.386
002851.SZ,20260714,8.4882
002938.SZ,20260714,9.2835
002957.SZ,20260714,8.2195
003030.SZ,20260714,8.9803
300107.SZ,20260714,10.3943
300157.SZ,20260714,11.5789
300191.SZ,20260714,18.2314
300214.SZ,20260714,8.9431
300223.SZ,20260714,9.2128
300283.SZ,20260714,9.9105
300285.SZ,20260714,9.3735
300408.SZ,20260714,9.0161
300483.SZ,20260714,11.27
300489.SZ,20260714,14.3478
300502.SZ,20260714,10.9893
300534.SZ,20260714,16.3333
300558.SZ,20260714,8.2171
300590.SZ,20260714,8.9158
300592.SZ,20260714,8.8724
300593.SZ,20260714,9.0347
300599.SZ,20260714,9.408
300759.SZ,20260714,8.3627
300814.SZ,20260714,9.9091
300990.SZ,20260714,14.6871
301024.SZ,20260714,9.835
301040.SZ,20260714,8.5211
301045.SZ,20260714,8.3333
301099.SZ,20260714,11.3229
301125.SZ,20260714,14.8472
301126.SZ,20260714,8.5714
301127.SZ,20260714,10.0426
301176.SZ,20260714,13.4792
301182.SZ,20260714,8.7379
301205.SZ,20260714,12.8513
301217.SZ,20260714,12.0752
301277.SZ,20260714,8.3181
301362.SZ,20260714,15.1515
301373.SZ,20260714,8.0018
301377.SZ,20260714,13.2854
301408.SZ,20260714,10.1767
301448.SZ,20260714,10.747
301511.SZ,20260714,11.2616
301526.SZ,20260714,15.0766
301584.SZ,20260714,13.7419
600105.SH,20260714,8.1442
600176.SH,20260714,8.7572
600180.SH,20260714,9.7902
600222.SH,20260714,8.6111
600259.SH,20260714,9.054
600353.SH,20260714,8.0911
600362.SH,20260714,9.625
600491.SH,20260714,9.7561
600759.SH,20260714,10.0746
600988.SH,20260714,8.1039
601168.SH,20260714,8.0808
601208.SH,20260714,9.0119
601600.SH,20260714,9.2478
603067.SH,20260714,8.0969
603083.SH,20260714,8.0455
603233.SH,20260714,8.8496
603256.SH,20260714,9.0212
603669.SH,20260714,8.8235
603993.SH,20260714,8.0071
688025.SH,20260714,8.7166
688048.SH,20260714,13.7011
688069.SH,20260714,13.9841
688163.SH,20260714,10.091
688183.SH,20260714,14.2059
688189.SH,20260714,15.0972
688257.SH,20260714,12.5362
688260.SH,20260714,9.2124
688293.SH,20260714,9.9138
688300.SH,20260714,8.8232
688308.SH,20260714,8.2997
688309.SH,20260714,10.1664
688313.SH,20260714,8.8109
688338.SH,20260714,9.0714
688388.SH,20260714,10.439
688410.SH,20260714,8.1784
688458.SH,20260714,18.235
688479.SH,20260714,14.6195
688488.SH,20260714,9.6999
688498.SH,20260714,13.1241
688519.SH,20260714,18.4312
688580.SH,20260714,9.4491
688625.SH,20260714,8.0006
688655.SH,20260714,9.5352
688729.SH,20260714,8.3102
688808.SH,20260714,8.7489
920010.BJ,20260714,13.9417
920014.BJ,20260714,13.9394
920015.BJ,20260714,12.4194
920072.BJ,20260714,23.5102
920088.BJ,20260714,24.2054
920125.BJ,20260714,18.5053
920178.BJ,20260714,9.455
920230.BJ,20260714,8.0847
920357.BJ,20260714,8.6538
920405.BJ,20260714,8.1081
920491.BJ,20260714,10.2301
920571.BJ,20260714,10.5469
