ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
300191.SZ,20260714,2026-07-14 15:00:00,30.35,26.52,30.62,26.5,30.35,25.67,18.23139851967277,36998309.0,1042219150.2,stk_mins
300534.SZ,20260714,2026-07-14 15:00:00,10.47,8.84,10.5,8.8,10.47,9.0,16.333333333333332,90213895.0,888949459.5,stk_mins
301362.SZ,20260714,2026-07-14 15:00:00,152.0,133.85,158.4,133.01,152.0,132.0,15.15151515151516,8437531.0,1241541764.6,stk_mins
301526.SZ,20260714,2026-07-14 15:00:00,39.08,33.67,40.0,33.61,39.08,33.96,15.076560659599526,199300093.0,7432506060.0,stk_mins
301125.SZ,20260714,2026-07-14 15:00:00,13.15,11.56,13.15,11.14,13.15,11.45,14.847161572052414,11341609.0,139985596.91000003,stk_mins
300990.SZ,20260714,2026-07-14 15:00:00,120.41,107.09,125.99,107.0,120.41,104.99,14.687113058386526,15413161.0,1818860750.5,stk_mins
300489.SZ,20260714,2026-07-14 15:00:00,263.0,246.47,263.3,229.0,263.0,230.0,14.347826086956527,12982829.0,3198511200.5,stk_mins
688069.SH,20260714,2026-07-14 15:00:00,37.25,32.68,37.59,32.68,37.25,32.68,13.984088127294992,4836002.0,171605156.0,stk_mins
301584.SZ,20260714,2026-07-14 15:00:00,24.5,21.33,24.73,21.0,24.5,21.54,13.7418755803157,14413769.0,340284997.21,stk_mins
688048.SH,20260714,2026-07-14 15:00:00,459.0,411.2,474.98,398.1,459.0,403.69,13.701107285293169,15937176.0,6988453725.0,stk_mins
301176.SZ,20260714,2026-07-14 15:00:00,51.86,46.53,52.62,45.99,51.86,45.7,13.47921225382931,14585348.0,719908346.5,stk_mins
301377.SZ,20260714,2026-07-14 15:00:00,495.85,445.8,499.58,442.0,495.85,437.7,13.285355266164057,7007600.0,3326092165.8,stk_mins
301205.SZ,20260714,2026-07-14 15:00:00,269.85,241.5,270.86,235.37,269.85,239.12,12.851288056206101,8088571.0,2049100061.2,stk_mins
301217.SZ,20260714,2026-07-14 15:00:00,134.21,121.91,135.15,120.0,134.21,119.75,12.075156576200419,39428319.0,5058732699.3,stk_mins
300157.SZ,20260714,2026-07-14 15:00:00,4.24,3.91,4.31,3.87,4.24,3.8,11.578947368421066,142110407.0,586384323.44,stk_mins
