trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260724,000011.SZ,深物业A,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,000037.SZ,深南电A,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,000417.SZ,合百集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,000533.SZ,顺钠股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,000539.SZ,粤电力Ａ,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,000593.SZ,德龙汇能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,000595.SZ,新能股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260724,000668.SZ,荣丰控股,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,000670.SZ,盈方微,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,000722.SZ,湖南发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,000779.SZ,甘咨询,,,,,,,limit_list_d,0/0
20260724,001202.SZ,炬申股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,001206.SZ,依依股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,001229.SZ,魅视科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,001258.SZ,立新能源,,,,,,,limit_list_d,6/7
20260724,001388.SZ,信通电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,001896.SZ,豫能控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,002012.SZ,凯恩股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002015.SZ,协鑫能科,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,002083.SZ,孚日股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,002156.SZ,通富微电,,,,,,,limit_list_d,0/0
20260724,002189.SZ,中光学,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002197.SZ,证通电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,002199.SZ,东晶电子,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,002208.SZ,合肥城建,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002218.SZ,拓日新能,,,,,,,limit_list_d,1/2
20260724,002265.SZ,建设工业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002298.SZ,中电鑫龙,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,002300.SZ,太阳电缆,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,002303.SZ,美盈森,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002326.SZ,永太科技,,,,,,,limit_list_d,0/0
20260724,002374.SZ,中锐股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002388.SZ,新亚制程,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,002412.SZ,汉森制药,,,,,,,limit_list_d,2/3
20260724,002440.SZ,闰土股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,002498.SZ,汉缆股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,002762.SZ,金发拉比,,,,,,,limit_list_d,1/2
20260724,002879.SZ,长缆科技,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260724,003001.SZ,中岩大地,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,3/6
20260724,003043.SZ,华亚智能,,,,,,,limit_list_d,0/0
20260724,300045.SZ,华力创通,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,300214.SZ,日科化学,,,,,,,limit_list_d,1/2
20260724,300414.SZ,中光防雷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,300480.SZ,光力科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,301234.SZ,五洲医疗,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260724,301583.SZ,托伦斯,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/4
20260724,600178.SH,东安动力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,600396.SH,华电辽能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600403.SH,大有能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600536.SH,中国软件,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600539.SH,狮头股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,600578.SH,京能电力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600617.SH,国新能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260724,600644.SH,乐山电力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600664.SH,哈药股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600698.SH,湖南天雁,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,600726.SH,华电能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600821.SH,金开新能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260724,600984.SH,建设机械,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,601606.SH,长城军工,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260724,601678.SH,滨化股份,,,,,,,limit_list_d,1/2
20260724,601991.SH,大唐发电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
