ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
920238.BJ,20260724,2026-07-24 15:00:00,56.02,69.0,69.0,55.9,56.02,18.89,196.5590259396506,16225010.0,1003408482.26,stk_mins
300414.SZ,20260724,2026-07-24 15:00:00,11.27,9.34,11.27,9.26,11.27,9.39,20.02129925452607,13279036.0,144511473.91,stk_mins
300480.SZ,20260724,2026-07-24 15:00:00,31.66,26.0,31.66,25.9,31.66,26.38,20.015163002274463,34578799.0,1024086288.48,stk_mins
688237.SH,20260724,2026-07-24 15:00:00,65.45,54.03,65.45,52.77,65.45,54.54,20.00366703337002,7599543.0,455187078.0,stk_mins
688622.SH,20260724,2026-07-24 15:00:00,101.93,84.94,101.93,83.07,101.93,84.94,20.002354603249373,1261752.0,122270133.0,stk_mins
301583.SZ,20260724,2026-07-24 15:00:00,174.0,143.46,174.0,143.46,174.0,145.0,19.999999999999996,13513030.0,2195569723.0,stk_mins
301234.SZ,20260724,2026-07-24 15:00:00,58.75,58.75,58.75,58.75,58.75,48.96,19.995915032679747,874380.0,51369824.0,stk_mins
300214.SZ,20260724,2026-07-24 15:00:00,11.86,10.8,12.31,10.8,11.86,10.26,15.594541910331383,88408867.0,1036713162.2,stk_mins
688151.SH,20260724,2026-07-24 15:00:00,16.82,14.5,17.5,14.5,16.82,14.65,14.812286689419786,14770272.0,241105249.0,stk_mins
301535.SZ,20260724,2026-07-24 15:00:00,16.41,14.1,16.78,13.85,16.41,14.35,14.355400696864118,14275365.0,222979493.84,stk_mins
688146.SH,20260724,2026-07-24 15:00:00,245.67,213.0,256.8,213.0,245.67,215.0,14.265116279069767,24013641.0,5711307202.0,stk_mins
301067.SZ,20260724,2026-07-24 15:00:00,25.19,21.92,25.3,21.57,25.19,22.14,13.77597109304427,6789736.0,159136047.2,stk_mins
920139.BJ,20260724,2026-07-24 15:00:00,15.52,13.62,17.0,13.45,15.52,13.76,12.790697674418606,12298858.0,189132844.0,stk_mins
301122.SZ,20260724,2026-07-24 15:00:00,28.66,24.93,30.33,24.81,28.66,25.5,12.392156862745107,9261869.0,262713480.22,stk_mins
920222.BJ,20260724,2026-07-24 15:00:00,31.8,28.83,34.6,28.83,31.8,28.6,11.188811188811187,8064539.0,250760965.11,stk_mins
300951.SZ,20260724,2026-07-24 15:00:00,50.59,45.35,51.01,44.4,50.59,45.6,10.94298245614036,6029550.0,292138745.4,stk_mins
002303.SZ,20260724,2026-07-24 15:00:00,4.57,4.15,4.57,4.09,4.57,4.15,10.120481927710845,38182916.0,169559817.23000002,stk_mins
002388.SZ,20260724,2026-07-24 15:00:00,4.36,4.05,4.36,3.92,4.36,3.96,10.1010101010101,53465400.0,224558965.0,stk_mins
002300.SZ,20260724,2026-07-24 15:00:00,7.1,6.59,7.1,6.58,7.1,6.45,10.077519379844958,85122718.0,583682977.2,stk_mins
000670.SZ,20260724,2026-07-24 15:00:00,6.34,5.66,6.34,5.63,6.34,5.76,10.069444444444443,56406900.0,342164629.2,stk_mins
600617.SH,20260724,2026-07-24 15:00:00,3.39,3.07,3.39,3.01,3.39,3.08,10.064935064935066,48682772.0,158095145.0,stk_mins
002298.SZ,20260724,2026-07-24 15:00:00,8.1,7.73,8.1,7.67,8.1,7.36,10.05434782608694,54922983.0,438947765.3,stk_mins
000417.SZ,20260724,2026-07-24 15:00:00,6.36,5.73,6.36,5.69,6.36,5.78,10.034602076124566,83388107.0,501174470.14,stk_mins
002208.SZ,20260724,2026-07-24 15:00:00,13.6,12.13,13.6,12.06,13.6,12.36,10.032362459546928,69139484.0,907429592.0,stk_mins
002083.SZ,20260724,2026-07-24 15:00:00,11.52,11.0,11.52,10.9,11.52,10.47,10.028653295128919,98908313.0,1132767036.0,stk_mins
000668.SZ,20260724,2026-07-24 15:00:00,17.67,17.12,17.67,15.91,17.67,16.06,10.024906600249084,6716003.0,113582812.6,stk_mins
002189.SZ,20260724,2026-07-24 15:00:00,19.1,17.04,19.1,16.99,19.1,17.36,10.02304147465438,8430524.0,155890474.0,stk_mins
000533.SZ,20260724,2026-07-24 15:00:00,9.55,9.55,9.55,9.55,9.55,8.68,10.02304147465438,8282311.0,79096069.01,stk_mins
603690.SH,20260724,2026-07-24 15:00:00,22.62,20.3,22.62,20.13,22.62,20.56,10.019455252918297,19075110.0,423157222.0,stk_mins
603068.SH,20260724,2026-07-24 15:00:00,37.02,32.97,37.02,32.87,37.02,33.65,10.01485884101041,10513750.0,376209418.0,stk_mins
002265.SZ,20260724,2026-07-24 15:00:00,19.34,17.3,19.34,17.2,19.34,17.58,10.011376564277597,21037815.0,395112838.1,stk_mins
605198.SH,20260724,2026-07-24 15:00:00,54.63,49.82,54.63,48.88,54.63,49.66,10.008054772452702,2978200.0,154591509.0,stk_mins
603580.SH,20260724,2026-07-24 15:00:00,46.3,40.88,46.3,40.88,46.3,42.09,10.002375861249678,15751076.0,707720779.0,stk_mins
603976.SH,20260724,2026-07-24 15:00:00,25.2,22.91,25.2,22.32,25.2,22.91,9.995635093845468,7770734.0,190234928.0,stk_mins
001229.SZ,20260724,2026-07-24 15:00:00,39.18,34.5,39.18,34.0,39.18,35.62,9.994385176866928,8421363.0,314287586.72,stk_mins
002879.SZ,20260724,2026-07-24 15:00:00,18.05,18.05,18.05,17.8,18.05,16.41,9.993906154783684,20446415.0,368888208.0,stk_mins
603726.SH,20260724,2026-07-24 15:00:00,25.0,22.43,25.0,22.27,25.0,22.73,9.986801583809935,13930796.0,337360834.0,stk_mins
000011.SZ,20260724,2026-07-24 15:00:00,8.26,7.9,8.26,7.74,8.26,7.51,9.986684420772306,25039293.0,204303352.37,stk_mins
601606.SH,20260724,2026-07-24 15:00:00,32.05,30.63,32.05,30.03,32.05,29.14,9.986273164035687,30260888.0,954656205.0,stk_mins
002498.SZ,20260724,2026-07-24 15:00:00,6.5,6.5,6.5,6.25,6.5,5.91,9.983079526226724,74888648.0,484764952.0,stk_mins
600539.SH,20260724,2026-07-24 15:00:00,18.51,16.49,18.51,16.39,18.51,16.83,9.982174688057066,24460989.0,438161447.0,stk_mins
002012.SZ,20260724,2026-07-24 15:00:00,5.73,5.21,5.73,5.18,5.73,5.21,9.98080614203456,10738800.0,59789463.0,stk_mins
300804.SZ,20260724,2026-07-24 15:00:00,36.15,32.54,37.34,32.4,36.15,32.87,9.978703985397019,2922801.0,101685850.3,stk_mins
