ts_code,trade_time,open,high,low,close,vol,amount
300165.SZ,2026-07-27 15:00:00,4.95,4.95,4.95,4.95,260900.0,1291455.0
300165.SZ,2026-07-27 14:59:00,4.94,4.94,4.94,4.94,0.0,0.0
300165.SZ,2026-07-27 14:58:00,4.94,4.94,4.94,4.94,0.0,0.0
300165.SZ,2026-07-27 14:57:00,4.93,4.95,4.93,4.94,129600.0,639779.0
300165.SZ,2026-07-27 14:56:00,4.93,4.95,4.93,4.94,117900.0,582308.0
300165.SZ,2026-07-27 14:55:00,4.93,4.94,4.93,4.93,166400.0,821210.0
300165.SZ,2026-07-27 14:54:00,4.93,4.94,4.93,4.94,230300.0,1136253.0
300165.SZ,2026-07-27 14:53:00,4.94,4.94,4.93,4.94,48600.0,239992.0
300165.SZ,2026-07-27 14:52:00,4.93,4.94,4.93,4.94,79000.0,389663.0
300165.SZ,2026-07-27 14:51:00,4.94,4.94,4.93,4.94,169800.0,838024.0
300165.SZ,2026-07-27 14:50:00,4.95,4.95,4.94,4.94,125300.0,619507.0
300165.SZ,2026-07-27 14:49:00,4.94,4.94,4.93,4.94,32800.0,161981.0
300165.SZ,2026-07-27 14:48:00,4.93,4.95,4.93,4.94,198500.0,980068.0
300165.SZ,2026-07-27 14:47:00,4.93,4.93,4.92,4.93,79900.0,393342.0
300165.SZ,2026-07-27 14:46:00,4.92,4.93,4.92,4.93,36000.0,177334.0
300165.SZ,2026-07-27 14:45:00,4.93,4.93,4.92,4.93,73000.0,359812.0
300165.SZ,2026-07-27 14:44:00,4.93,4.94,4.92,4.93,77800.0,383578.0
300165.SZ,2026-07-27 14:43:00,4.94,4.94,4.93,4.93,134500.0,663197.0
300165.SZ,2026-07-27 14:42:00,4.93,4.94,4.93,4.94,106600.0,526011.0
300165.SZ,2026-07-27 14:41:00,4.94,4.94,4.93,4.93,63000.0,310652.0
300165.SZ,2026-07-27 14:40:00,4.94,4.94,4.93,4.93,118200.0,583078.0
300165.SZ,2026-07-27 14:39:00,4.93,4.94,4.93,4.94,79784.0,393629.12
300165.SZ,2026-07-27 14:38:00,4.92,4.93,4.92,4.93,36100.0,177882.0
300165.SZ,2026-07-27 14:37:00,4.92,4.93,4.92,4.92,149200.0,734139.0
300165.SZ,2026-07-27 14:36:00,4.93,4.93,4.92,4.92,15900.0,78369.0
300165.SZ,2026-07-27 14:35:00,4.92,4.93,4.91,4.93,109100.0,537512.0
300165.SZ,2026-07-27 14:34:00,4.92,4.93,4.92,4.92,91400.0,449771.0
300165.SZ,2026-07-27 14:33:00,4.92,4.92,4.91,4.92,18600.0,91467.0
300165.SZ,2026-07-27 14:32:00,4.9,4.91,4.9,4.91,94600.0,464484.0
300165.SZ,2026-07-27 14:31:00,4.9,4.91,4.89,4.91,126600.0,621247.0
300165.SZ,2026-07-27 14:30:00,4.9,4.91,4.89,4.9,23300.0,114146.0
300165.SZ,2026-07-27 14:29:00,4.9,4.91,4.9,4.9,49300.0,241588.0
300165.SZ,2026-07-27 14:28:00,4.9,4.91,4.9,4.9,47500.0,232805.0
300165.SZ,2026-07-27 14:27:00,4.9,4.9,4.89,4.89,13700.0,67129.0
300165.SZ,2026-07-27 14:26:00,4.91,4.91,4.89,4.89,69300.0,339646.0
300165.SZ,2026-07-27 14:25:00,4.91,4.91,4.9,4.9,30000.0,147171.0
300165.SZ,2026-07-27 14:24:00,4.89,4.91,4.89,4.91,187606.0,919258.3
300165.SZ,2026-07-27 14:23:00,4.89,4.9,4.89,4.89,128700.0,629413.0
300165.SZ,2026-07-27 14:22:00,4.87,4.89,4.87,4.89,43100.0,210364.0
300165.SZ,2026-07-27 14:21:00,4.88,4.88,4.87,4.88,12500.0,60985.0
300165.SZ,2026-07-27 14:20:00,4.88,4.88,4.88,4.88,43500.0,212280.0
300165.SZ,2026-07-27 14:19:00,4.87,4.88,4.87,4.88,15100.0,73614.0
300165.SZ,2026-07-27 14:18:00,4.88,4.88,4.86,4.87,13200.0,64295.0
300165.SZ,2026-07-27 14:17:00,4.87,4.87,4.86,4.87,51700.0,251777.0
300165.SZ,2026-07-27 14:16:00,4.87,4.87,4.86,4.87,10700.0,52105.0
300165.SZ,2026-07-27 14:15:00,4.87,4.87,4.86,4.87,139300.0,678678.0
