trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260706,000004.SZ,国华退,,,,,,,limit_list_d,4/6
20260706,000007.SZ,全新好,,,,,,,limit_list_d,0/0
20260706,000060.SZ,中金岭南,,,,,,,limit_list_d,0/0
20260706,000066.SZ,中国长城,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,000078.SZ,ST海王,,,,,,,limit_step,
20260706,000301.SZ,东方盛虹,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,000545.SZ,金浦钛业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260706,000593.SZ,德龙汇能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,000601.SZ,韶能股份,,,,,,,limit_list_d,2/4
20260706,000656.SZ,金科股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260706,000657.SZ,中钨高新,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,000892.SZ,欢瑞世纪,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260706,000938.SZ,紫光股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,000962.SZ,东方钽业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,001270.SZ,铖昌科技,,,,,,,limit_list_d,1/2
20260706,001287.SZ,中电港,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,001317.SZ,三羊马,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,002025.SZ,航天电器,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,002042.SZ,华孚时尚,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,002072.SZ,凯瑞德,,,,,,,limit_list_d,1/2
20260706,002080.SZ,中材科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,002106.SZ,莱宝高科,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,
20260706,002119.SZ,康强电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,002126.SZ,银轮股份,,,,,,,limit_list_d,0/0
20260706,002141.SZ,贤丰控股,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,8/14
20260706,002175.SZ,*ST东智,,,,,,,limit_step,
20260706,002245.SZ,蔚蓝锂芯,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,002329.SZ,皇氏集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260706,002361.SZ,神剑股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,002396.SZ,星网锐捷,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,4/5
20260706,002403.SZ,爱仕达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260706,002422.SZ,科伦药业,,,,,,,limit_list_d,0/0
20260706,002429.SZ,兆驰股份,,,,,,,limit_list_d,0/0
20260706,002457.SZ,青龙管业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260706,002536.SZ,飞龙股份,,,,,,,limit_list_d,1/2
20260706,002552.SZ,宝鼎科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260706,002565.SZ,顺灏股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
