trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260825,000017.SZ,深中华A,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260825,000070.SZ,特发信息,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000428.SZ,华天酒店,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000523.SZ,红棉股份,,,,,,,limit_list_d,0/0
20260825,000560.SZ,我爱我家,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000566.SZ,海南海药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000659.SZ,珠海中富,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000695.SZ,滨海能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000716.SZ,黑芝麻,,,,,,,limit_list_d,0/0
20260825,000759.SZ,中百集团,,,,,,,limit_list_d,0/0
20260825,000779.SZ,甘咨询,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,000795.SZ,英洛华,,,,,,,limit_list_d,0/0
20260825,000796.SZ,凯撒旅业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,001268.SZ,联合精密,,,,,,,limit_list_d,1/2
20260825,002041.SZ,登海种业,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,3/6
20260825,002081.SZ,金 螳 螂,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/10
20260825,002084.SZ,海鸥住工,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260825,002094.SZ,青岛金王,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002172.SZ,澳洋健康,,,,,,,limit_list_d,6/10
20260825,002176.SZ,江特电机,,,,,,,limit_list_d,0/0
20260825,002259.SZ,升达林业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002333.SZ,罗普斯金,,,,,,,limit_list_d,0/0
20260825,002394.SZ,联发股份,,,,,,,limit_list_d,0/0
20260825,002412.SZ,汉森制药,5.0,5→6,5→6,1.0,0.045,0.535,limit_list_d,5/5
20260825,002418.SZ,康盛股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002437.SZ,誉衡药业,,,,,,,limit_list_d,0/0
20260825,002445.SZ,中南文化,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260825,002451.SZ,摩恩电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002478.SZ,常宝股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002515.SZ,金字火腿,,,,,,,limit_list_d,0/0
20260825,002574.SZ,明牌珠宝,,,,,,,limit_list_d,0/0
20260825,002627.SZ,三峡旅游,,,,,,,limit_list_d,0/0
20260825,002636.SZ,金安国纪,,,,,,,limit_list_d,0/0
20260825,002686.SZ,亿利达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260825,002703.SZ,浙江世宝,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002713.SZ,东易日盛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002742.SZ,冀衡医药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002821.SZ,凯莱英,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002837.SZ,英维克,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002853.SZ,皮阿诺,,,,,,,limit_list_d,0/0
20260825,002855.SZ,捷荣技术,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002880.SZ,卫光生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260825,002907.SZ,华森制药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002947.SZ,恒铭达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002949.SZ,华阳国际,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,002953.SZ,日丰股份,,,,,,,limit_list_d,0/0
20260825,002963.SZ,豪尔赛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,003018.SZ,金富科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260825,003021.SZ,兆威机电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,003040.SZ,楚天龙,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260825,300097.SZ,智云股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,300542.SZ,新晨科技,,,,,,,limit_list_d,0/0
20260825,300642.SZ,透景生命,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,300922.SZ,天秦装备,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,301130.SZ,西点药业,,,,,,,limit_list_d,0/0
20260825,600103.SH,青山纸业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600127.SH,金健米业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/7
20260825,600162.SH,香江控股,,,,,,,limit_list_d,0/0
20260825,600172.SH,黄河旋风,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600281.SH,华阳新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600330.SH,天通股份,,,,,,,limit_list_d,0/0
20260825,600354.SH,敦煌种业,,,,,,,limit_list_d,0/0
20260825,600371.SH,万向德农,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/6
20260825,600470.SH,六国化工,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600508.SH,上海能源,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260825,600605.SH,汇通能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600698.SH,湖南天雁,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600714.SH,金瑞矿业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600785.SH,新华百货,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260825,600829.SH,人民同泰,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600838.SH,上海九百,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600844.SH,金煤科技,,,,,,,limit_list_d,0/0
20260825,600936.SH,北投科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,600984.SH,建设机械,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260825,603079.SH,圣达生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/8
20260825,603095.SH,越剑智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/10
20260825,603113.SH,金能科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,603156.SH,养元饮品,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260825,603217.SH,元利科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,603226.SH,菲林格尔,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260825,603318.SH,水发燃气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260825,603360.SH,百傲化学,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,603395.SH,红四方,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/7
20260825,603637.SH,镇海股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260825,603687.SH,大胜达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260825,603758.SH,秦安股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,7/13
