ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
688835.SH,20260825,2026-08-25 15:00:00,235.0,209.0,262.0,200.01,235.0,61.36,282.9856584093872,15210620.0,3482428149.0,stk_mins
301130.SZ,20260825,2026-08-25 15:00:00,38.72,32.99,39.71,32.43,38.72,33.09,17.014203686914463,21650582.0,803862251.26,stk_mins
300542.SZ,20260825,2026-08-25 15:00:00,13.95,11.92,14.34,11.91,13.95,11.95,16.736401673640167,47274894.0,654005638.05,stk_mins
301018.SZ,20260825,2026-08-25 15:00:00,104.2,88.0,107.46,86.85,104.2,89.7,16.164994425863988,34756865.0,3381485066.2,stk_mins
300049.SZ,20260825,2026-08-25 15:00:00,43.94,39.75,44.48,38.0,43.94,37.95,15.78392621870881,19744737.0,812507898.5,stk_mins
300902.SZ,20260825,2026-08-25 15:00:00,17.26,14.87,17.37,14.82,17.26,15.02,14.913448735019985,10338419.0,169887865.19,stk_mins
300690.SZ,20260825,2026-08-25 15:00:00,23.36,22.56,23.97,22.29,23.36,20.39,14.565963707699847,17088449.0,398370537.24,stk_mins
300112.SZ,20260825,2026-08-25 15:00:00,10.69,9.34,11.18,9.02,10.69,9.37,14.087513340448243,57795437.0,591339388.54,stk_mins
920176.BJ,20260825,2026-08-25 15:00:00,60.79,53.49,64.4,53.02,60.79,53.49,13.64741073097775,3294031.0,196813104.88000003,stk_mins
300990.SZ,20260825,2026-08-25 15:00:00,83.16,71.77,84.25,71.29,83.16,73.23,13.560016386726748,13517014.0,1063131998.6,stk_mins
301211.SZ,20260825,2026-08-25 15:00:00,13.34,12.11,13.67,11.82,13.34,11.75,13.531914893617024,44206529.0,566643256.87,stk_mins
688203.SH,20260825,2026-08-25 15:00:00,12.96,12.8,13.64,12.0,12.96,11.44,13.286713286713292,14880364.0,189900426.0,stk_mins
301606.SZ,20260825,2026-08-25 15:00:00,55.1,52.83,56.0,51.39,55.1,48.95,12.563840653728287,8592896.0,466130643.94000006,stk_mins
688373.SH,20260825,2026-08-25 15:00:00,5.89,5.24,6.0,5.2,5.89,5.24,12.404580152671741,41037797.0,234073388.0,stk_mins
688143.SH,20260825,2026-08-25 15:00:00,168.8,141.4,171.24,141.2,168.8,150.22,12.368526161629623,21234800.0,3402276497.0,stk_mins
300591.SZ,20260825,2026-08-25 15:00:00,7.26,6.46,7.3,6.4,7.26,6.5,11.69230769230769,33805923.0,234258041.9,stk_mins
688670.SH,20260825,2026-08-25 15:00:00,16.66,14.8,17.78,14.5,16.66,15.01,10.99267155229846,6034065.0,96698771.0,stk_mins
920799.BJ,20260825,2026-08-25 15:00:00,33.13,29.87,33.59,29.6,33.13,29.88,10.876840696117807,8249766.0,265765811.69,stk_mins
688137.SH,20260825,2026-08-25 15:00:00,83.52,74.0,87.0,71.0,83.52,75.49,10.63717048615711,7577556.0,610220810.0,stk_mins
300607.SZ,20260825,2026-08-25 15:00:00,36.73,34.56,37.6,33.65,36.73,33.32,10.234093637454977,61676833.0,2203265418.66,stk_mins
301133.SZ,20260825,2026-08-25 15:00:00,30.64,27.55,31.0,27.07,30.64,27.8,10.21582733812949,4820151.0,142941111.7,stk_mins
300125.SZ,20260825,2026-08-25 15:00:00,9.52,8.63,9.73,8.55,9.52,8.64,10.185185185185164,19131994.0,177447778.7,stk_mins
000560.SZ,20260825,2026-08-25 15:00:00,2.39,2.15,2.39,2.15,2.39,2.17,10.138248847926267,284847141.0,657564172.15,stk_mins
002084.SZ,20260825,2026-08-25 15:00:00,4.35,4.35,4.35,4.35,4.35,3.95,10.126582278481,2555177.0,11115019.95,stk_mins
002445.SZ,20260825,2026-08-25 15:00:00,3.71,3.71,3.71,3.71,3.71,3.37,10.089020771513347,5643820.0,20938572.0,stk_mins
600053.SH,20260825,2026-08-25 15:00:00,7.76,7.15,7.76,7.12,7.76,7.05,10.070921985815605,4207500.0,31431482.0,stk_mins
002094.SZ,20260825,2026-08-25 15:00:00,5.14,4.68,5.14,4.62,5.14,4.67,10.064239828693777,37352845.0,185731183.3,stk_mins
002418.SZ,20260825,2026-08-25 15:00:00,4.05,3.63,4.05,3.61,4.05,3.68,10.05434782608694,94555530.0,374789462.65,stk_mins
