ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
920139.BJ,20260205,1.33,2.3816,0.46,574589.7597,
002310.SZ,20260205,0.7029,1.1048,0.54,1385843.409,
300415.SZ,20260205,1.327,1.9043,0.85,1205141.68,
002569.SZ,20260205,0.647,0.7633,0.49,200173.9,
600279.SH,20260205,0.601,1.7392,0.51,645655.258,
002682.SZ,20260205,11.7777,16.6127,2.29,408841.9678,
600802.SH,20260205,4.0632,5.8794,1.67,296486.7148,
300805.SZ,20260205,20.1155,28.5797,1.28,626901.0585,
300520.SZ,20260205,14.7282,18.7076,1.09,1343050.6518,
002330.SZ,20260205,2.3009,3.8985,0.57,334175.8425,
688577.SH,20260205,0.8274,2.118,0.62,815235.2947,
301151.SZ,20260205,0.8626,2.613,0.77,331755.0483,
603599.SH,20260205,4.7292,8.1025,0.69,1375416.9803,
000547.SZ,20260205,25.214,32.0938,1.11,5115098.4608,
002453.SZ,20260205,1.7943,2.3516,0.71,477671.8701,
002493.SZ,20260205,0.6177,2.2303,0.72,13775440.8683,
002810.SZ,20260205,7.7882,12.3284,1.13,659450.1918,
605080.SH,20260205,3.281,9.7424,0.92,376215.5527,
300590.SZ,20260205,1.3491,1.9051,0.58,569377.912,
300697.SZ,20260205,10.5928,13.6285,0.53,755389.44,
300400.SZ,20260205,1.6134,2.4164,0.72,495441.8836,
600365.SH,20260205,1.0842,1.3566,0.79,142565.42,
603606.SH,20260205,1.1306,1.9104,0.64,3830574.5998,
002140.SZ,20260205,3.5699,11.1454,1.78,858820.8267,
002472.SZ,20260205,2.0115,2.3281,0.71,3449284.4145,
300751.SZ,20260205,8.8127,11.3885,1.07,8220374.6815,
002200.SZ,20260205,0.9941,2.1347,0.69,310374.3997,
002068.SZ,20260205,3.7348,7.0976,0.67,675782.2351,
920496.BJ,20260205,2.7384,3.9427,0.83,168389.775,
002128.SZ,20260205,1.0651,2.4957,0.73,6359343.9996,
002236.SZ,20260205,1.6848,1.9352,0.65,6106791.8565,
688802.SH,20260205,5.3411,5.3411,0.83,19683319.6,
300254.SZ,20260205,12.3335,12.6304,4.51,288890.4591,
603486.SH,20260205,1.1195,3.396,0.99,4150286.8427,
002645.SZ,20260205,3.14,4.9104,0.48,910020.522,
300527.SZ,20260205,1.7782,4.0239,1.23,859170.9643,
688716.SH,20260205,3.7216,3.7227,0.83,460923.84,
000717.SZ,20260205,1.3368,2.8418,0.63,625352.1622,
688793.SH,20260205,1.6868,3.0669,1.17,197416.6274,
300908.SZ,20260205,2.7741,5.682,1.95,433766.0,
601089.SH,20260205,0.4643,1.697,0.36,1267680.0,
002168.SZ,20260205,0.5847,0.7135,0.46,329348.6146,
300230.SZ,20260205,1.855,2.0924,0.82,413925.6415,
000782.SZ,20260205,2.7392,3.126,0.65,401650.1828,
300600.SZ,20260205,1.4966,2.946,0.71,417224.4926,
002774.SZ,20260205,2.2668,5.6325,0.88,379447.2633,
000972.SZ,20260205,1.0901,1.6937,0.78,269949.2527,
000856.SZ,20260205,9.4193,13.4561,1.41,254694.0,
603896.SH,20260205,1.2858,2.2022,1.01,413536.7983,
002430.SZ,20260205,0.9231,2.2589,0.64,2980067.5237,
920152.BJ,20260205,0.8255,1.0068,0.66,262543.7286,
688376.SH,20260205,1.4776,3.4331,0.43,866288.7013,
002971.SZ,20260205,2.3995,3.1282,0.87,664910.7,
301299.SZ,20260205,2.1373,3.3846,0.55,355520.7373,
301386.SZ,20260205,14.2875,14.2875,0.83,379120.0,
301587.SZ,20260205,2.2074,2.4309,0.7,358007.1372,
688221.SH,20260205,3.4959,5.9327,0.9,830815.4524,
603931.SH,20260205,1.0908,3.0966,0.47,629806.2473,
688567.SH,20260205,0.8011,1.3722,0.77,1740275.9322,
688530.SH,20260205,18.4229,18.4229,0.88,409714.7494,
301363.SZ,20260205,2.7388,6.5436,0.84,1785686.634,
920533.BJ,20260205,2.012,2.8645,0.66,362590.0705,
600301.SH,20260205,4.3315,5.9605,0.98,3209014.821,
600170.SH,20260205,3.3858,6.145,0.5,2630238.1642,
603589.SH,20260205,1.3608,2.229,0.54,1785984.7434,
002442.SZ,20260205,1.6889,2.714,0.53,323111.8962,
688169.SH,20260205,2.4307,3.0763,1.8,3933493.7726,
600149.SH,20260205,15.4251,23.8418,2.28,226195.2,
002685.SZ,20260205,1.9144,2.1812,0.63,693291.161,
688315.SH,20260205,0.8497,2.3609,0.58,647191.0,
301656.SZ,20260205,1.9278,1.9278,0.69,6324600.0933,
603027.SH,20260205,4.0765,7.784,3.09,1481102.3327,
603990.SH,20260205,1.5968,2.0259,0.55,453298.4419,
603666.SH,20260205,1.2832,2.0151,0.63,634883.4674,
001339.SZ,20260205,2.2983,3.3104,0.41,1344475.6572,
002006.SZ,20260205,2.3389,3.1718,0.74,1049982.7488,
603353.SH,20260205,3.0274,9.2195,0.41,615939.198,
002958.SZ,20260205,1.5614,2.0562,1.09,1750021.0768,
603175.SH,20260205,2.5518,2.5518,0.38,2957814.4445,
002982.SZ,20260205,2.6329,3.4538,0.49,295240.8341,
002300.SZ,20260205,12.5624,24.9583,2.26,673215.0084,
600657.SH,20260205,1.341,4.9803,0.99,1012416.9012,
002867.SZ,20260205,0.939,2.5898,0.34,1386150.1614,
300369.SZ,20260205,2.493,3.337,0.48,654982.4847,
600858.SH,20260205,5.704,9.9884,1.3,367167.0118,
920394.BJ,20260205,1.1061,3.3235,0.6,826458.75,
301581.SZ,20260205,8.0715,18.1723,5.13,413920.0,
603095.SH,20260205,2.8663,9.3496,0.86,529193.5908,
