ts_code,trade_time,open,high,low,close,vol,amount
920207.BJ,2026-07-08 15:00:00,25.39,25.39,25.3,25.3,80025.0,2024632.5
920207.BJ,2026-07-08 14:59:00,25.39,25.39,25.39,25.39,0.0,0.0
920207.BJ,2026-07-08 14:58:00,25.39,25.39,25.39,25.39,0.0,0.0
920207.BJ,2026-07-08 14:57:00,25.5,25.5,25.39,25.39,70161.0,1784289.1
920207.BJ,2026-07-08 14:56:00,25.48,25.56,25.48,25.5,77338.0,1972487.4
920207.BJ,2026-07-08 14:55:00,25.46,25.49,25.4,25.49,40781.0,1037400.2
920207.BJ,2026-07-08 14:54:00,25.56,25.56,25.38,25.46,34303.0,874001.5
920207.BJ,2026-07-08 14:53:00,25.58,25.58,25.5,25.5,17560.0,448848.34
920207.BJ,2026-07-08 14:52:00,25.7,25.7,25.59,25.59,19222.0,493125.8
920207.BJ,2026-07-08 14:51:00,25.7,25.71,25.68,25.7,41758.0,1072862.9
920207.BJ,2026-07-08 14:50:00,25.7,25.7,25.68,25.7,25689.0,659959.94
920207.BJ,2026-07-08 14:49:00,25.71,25.75,25.68,25.68,40348.0,1036522.0
920207.BJ,2026-07-08 14:48:00,25.8,25.8,25.71,25.71,46303.0,1193461.1
920207.BJ,2026-07-08 14:47:00,25.8,25.84,25.8,25.8,14774.0,381256.12
920207.BJ,2026-07-08 14:46:00,25.85,25.85,25.8,25.81,19123.0,493713.38
920207.BJ,2026-07-08 14:45:00,25.88,25.89,25.85,25.85,8358.0,216199.95
920207.BJ,2026-07-08 14:44:00,25.9,25.9,25.85,25.88,7841.0,202848.19
920207.BJ,2026-07-08 14:43:00,25.91,25.91,25.9,25.9,29698.0,769320.56
920207.BJ,2026-07-08 14:42:00,25.83,25.94,25.83,25.94,57451.0,1488128.4
920207.BJ,2026-07-08 14:41:00,25.86,25.86,25.83,25.83,16372.0,423091.72
920207.BJ,2026-07-08 14:40:00,25.84,25.86,25.84,25.86,2800.0,72372.0
920207.BJ,2026-07-08 14:39:00,25.86,25.86,25.84,25.84,16254.0,420035.44
920207.BJ,2026-07-08 14:38:00,25.91,25.91,25.9,25.9,15289.0,395995.84
920207.BJ,2026-07-08 14:37:00,25.83,25.91,25.83,25.91,19336.0,499828.88
920207.BJ,2026-07-08 14:36:00,25.81,25.9,25.81,25.83,14393.0,371835.25
920207.BJ,2026-07-08 14:35:00,25.84,25.91,25.84,25.9,4312.0,111615.48
920207.BJ,2026-07-08 14:34:00,25.85,25.85,25.84,25.84,8743.0,225963.64
920207.BJ,2026-07-08 14:33:00,25.84,25.84,25.84,25.84,167.0,4315.28
920207.BJ,2026-07-08 14:32:00,25.85,25.85,25.84,25.84,7774.0,200880.16
920207.BJ,2026-07-08 14:31:00,25.85,25.85,25.85,25.85,1263.0,32650.55
920207.BJ,2026-07-08 14:30:00,26.0,26.0,25.95,25.95,7277.0,188978.58
920207.BJ,2026-07-08 14:29:00,25.84,26.0,25.84,26.0,34810.0,903168.56
920207.BJ,2026-07-08 14:28:00,25.94,25.94,25.84,25.84,1809.0,46754.75
