trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260917,000504.SZ,南华生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,000572.SZ,海马汽车,,,,,,,limit_list_d,0/0
20260917,000700.SZ,模塑科技,,,,,,,limit_list_d,0/0
20260917,000868.SZ,安凯客车,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260917,000880.SZ,潍柴重机,,,,,,,limit_list_d,0/0
20260917,000920.SZ,沃顿科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,000980.SZ,众泰汽车,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/8
20260917,000981.SZ,山子高科,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260917,001209.SZ,洪兴股份,,,,,,,limit_list_d,1/2
20260917,001216.SZ,华瓷股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260917,001326.SZ,联域股份,,,,,,,limit_list_d,1/2
20260917,001365.SZ,天海电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002068.SZ,黑猫股份,,,,,,,limit_list_d,1/2
20260917,002080.SZ,中材科技,,,,,,,limit_list_d,0/0
20260917,002137.SZ,实益达,,,,,,,limit_list_d,1/2
20260917,002163.SZ,海南发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260917,002248.SZ,华东数控,,,,,,,limit_list_d,0/0
20260917,002285.SZ,世联行,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260917,002321.SZ,华英农业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002339.SZ,积成电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002453.SZ,华软科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002510.SZ,天汽模,,,,,,,limit_list_d,0/0
20260917,002584.SZ,西陇科学,,,,,,,limit_list_d,2/3
20260917,002613.SZ,北玻股份,,,,,,,limit_list_d,0/0
20260917,002640.SZ,跨境通,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002655.SZ,共达电声,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260917,002796.SZ,世嘉科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,002824.SZ,和胜股份,,,,,,,limit_list_d,1/2
20260917,002836.SZ,新宏泽,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,003001.SZ,中岩大地,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260917,003026.SZ,中晶科技,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260917,300434.SZ,金石亚药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,300741.SZ,华宝股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,301390.SZ,经纬股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,600088.SH,中视传媒,,,,,,,limit_list_d,0/0
20260917,600127.SH,金健米业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,600293.SH,三峡新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,600354.SH,敦煌种业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,600356.SH,恒丰纸业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260917,600371.SH,万向德农,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,9/18
20260917,600448.SH,华纺股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
