ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
601091.SH,20260917,2026-09-17 15:00:00,20.8,13.0,20.8,11.73,20.8,4.39,373.8041002277905,168125145.0,2181187367.0,stk_mins
920895.BJ,20260917,2026-09-17 15:00:00,26.3,22.13,27.55,21.3,26.3,21.75,20.91954022988507,10142777.0,244395992.51000002,stk_mins
300741.SZ,20260917,2026-09-17 15:00:00,27.17,23.2,27.17,22.08,27.17,22.64,20.008833922261495,31779627.0,820267736.76,stk_mins
301390.SZ,20260917,2026-09-17 15:00:00,45.0,45.0,45.0,45.0,45.0,37.5,19.999999999999996,592947.0,26682615.0,stk_mins
300434.SZ,20260917,2026-09-17 15:00:00,12.49,10.53,12.49,10.45,12.49,10.41,19.980787704130655,45118582.0,552381525.2,stk_mins
688137.SH,20260917,2026-09-17 15:00:00,99.75,85.91,100.8,85.26,99.75,84.0,18.75,10809886.0,1038206126.0,stk_mins
300939.SZ,20260917,2026-09-17 15:00:00,95.4,80.22,96.9,80.1,95.4,81.1,17.63255240443897,9095612.0,811344267.65,stk_mins
920087.BJ,20260917,2026-09-17 15:00:00,16.8,14.6,16.8,14.02,16.8,14.49,15.94202898550725,27497344.0,427986255.58,stk_mins
300808.SZ,20260917,2026-09-17 15:00:00,21.94,18.92,22.6,18.8,21.94,19.1,14.869109947643988,10339621.0,217543821.26,stk_mins
688802.SH,20260917,2026-09-17 15:00:00,546.5,460.0,547.0,451.1,546.5,477.56,14.43588240221123,14612920.0,7175028653.0,stk_mins
300829.SZ,20260917,2026-09-17 15:00:00,20.96,18.36,21.28,18.29,20.96,18.37,14.0990745781165,35814890.0,722742006.0799999,stk_mins
688004.SH,20260917,2026-09-17 15:00:00,37.1,34.29,37.49,33.4,37.1,32.86,12.903225806451623,19091159.0,685095629.0,stk_mins
300461.SZ,20260917,2026-09-17 15:00:00,33.33,29.6,33.63,29.15,33.33,29.53,12.86826955638334,12886082.0,419866504.4,stk_mins
300112.SZ,20260917,2026-09-17 15:00:00,11.49,10.26,12.12,10.25,11.49,10.2,12.647058823529411,78614268.0,865168986.3799999,stk_mins
