ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260225,*ST国华,7.54,-5.0378,15.93,169171727.0,25038840.0,18016047.0,43054887.0,-7022793.0,-4.15,25.45,952209770.72,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000004.SZ,20260225,*ST国华,7.54,-5.0378,15.93,421624620.2,421624620.2,421624620.2,843249240.4,0.0,0.0,200.0,952209770.72,严重异常期间4次出现负向异常波动的证券
000547.SZ,20260225,航天发展,30.34,10.0073,17.01,7843031967.0,411983101.21,1119573613.19,1531556714.4,707590511.98,9.02,19.53,48213933021.08,日涨幅偏离值达到7%的前5只证券
000636.SZ,20260225,风华高科,25.74,10.0,15.01,4441950225.0,898370864.08,596533883.86,1494904747.94,-301836980.22,-6.8,33.65,29781520051.14,日涨幅偏离值达到7%的前5只证券
000657.SZ,20260225,中钨高新,58.83,10.0037,6.97,5708607048.0,1064834248.84,1389840576.43,2454674825.27,325006327.59,5.69,43.0,85475597869.86,日涨幅偏离值达到7%的前5只证券
000669.SZ,20260225,ST金鸿,4.13,5.0891,0.31,306604881.0,36458435.6,23868406.0,60326841.6,-12590029.6,-4.11,19.68,2810088331.61,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000839.SZ,20260225,国安股份,3.77,9.9125,5.98,2726567180.0,235528264.0,341698325.27,577226589.27,106170061.27,3.89,21.17,14777745347.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
000890.SZ,20260225,法尔胜,7.29,9.9548,32.07,967309676.0,123178411.5,144636810.37,267815221.87,21458398.87,2.22,27.69,3058089725.34,日换手率达到20%的前5只证券
001330.SZ,20260225,博纳影业,10.34,-10.0087,15.86,2269484810.0,225219624.16,164393670.32,389613294.48,-60825953.84,-2.68,17.17,14212526294.56,日跌幅偏离值达到7%的前5只证券
001330.SZ,20260225,博纳影业,10.34,-10.0087,15.86,2418129791.0,233229303.16,174215322.32,407444625.48,-59013980.84,-2.44,16.85,14212526294.56,连续三个交易日内，跌幅偏离值累计达到20%的证券
001896.SZ,20260225,豫能控股,11.03,9.9701,21.0,3359413625.0,385364662.86,581350569.02,966715231.88,195985906.16,5.83,28.78,16829368069.9,日涨幅偏离值达到7%的前5只证券
002009.SZ,20260225,天奇股份,33.23,-7.3599,27.22,3221659610.0,505697373.89,211003597.21,716700971.1,-294693776.68,-9.15,22.25,11767492967.87,日跌幅偏离值达到7%的前5只证券
002162.SZ,20260225,悦心健康,5.27,-7.2183,9.46,464148277.0,92975262.96,29867068.48,122842331.44,-63108194.48,-13.6,26.47,4840464017.67,日跌幅偏离值达到7%的前5只证券
002207.SZ,20260225,准油股份,11.59,4.4144,33.13,1003980912.0,164653137.72,182934111.6,347587249.32,18280973.88,1.82,34.62,3022809921.0,日换手率达到20%的前5只证券
