ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
603109.SH,20260224,1.1717,2.9298,0.91,561802.0884,
002873.SZ,20260224,2.1136,2.9632,0.65,259970.5534,
688190.SH,20260224,1.9327,5.3305,0.97,1332000.0,
920139.BJ,20260224,1.2165,2.1783,0.81,568391.0897,
002310.SZ,20260224,1.4653,2.3029,1.17,1421839.3417,
300415.SZ,20260224,1.2557,1.802,1.0,1232318.2809,
002569.SZ,20260224,1.1846,1.3976,0.96,202478.06,
600279.SH,20260224,0.858,2.483,0.99,643281.5254,
002682.SZ,20260224,5.4031,7.6212,0.88,405467.7563,
600802.SH,20260224,2.7867,4.0323,1.15,292820.7276,
300805.SZ,20260224,5.7373,8.1514,0.52,570450.2523,
300520.SZ,20260224,17.5757,22.3244,1.18,1298953.9681,
002330.SZ,20260224,2.3493,3.9806,1.05,328458.0049,
688577.SH,20260224,1.2212,3.1259,0.98,823247.4351,
301151.SZ,20260224,0.911,2.7597,1.03,343416.3312,
603599.SH,20260224,2.761,4.7303,0.87,1357211.5934,
000547.SZ,20260224,9.8605,12.551,0.64,4408575.4859,
002453.SZ,20260224,1.7315,2.2693,0.88,500418.1496,
002493.SZ,20260224,0.6028,2.1764,1.01,14944205.612,
002810.SZ,20260224,4.7189,7.4654,0.82,691812.944,
605080.SH,20260224,1.0982,3.2611,0.68,363476.8771,
300590.SZ,20260224,1.6293,2.3008,1.02,586854.7785,
300697.SZ,20260224,10.6909,13.7547,1.9,799951.36,
300400.SZ,20260224,2.0389,3.0536,1.33,514366.696,
600365.SH,20260224,1.4019,1.7542,1.51,143927.51,
603606.SH,20260224,1.3164,2.2245,1.44,3969493.1041,
002140.SZ,20260224,1.6176,5.0503,1.46,858112.8129,
002472.SZ,20260224,3.5694,4.1312,1.63,3643837.6487,
300751.SZ,20260224,4.5021,5.7627,0.77,7740356.8812,
002200.SZ,20260224,0.6185,1.3282,0.78,318494.6602,
002068.SZ,20260224,1.4,2.6605,0.61,691224.4842,
920496.BJ,20260224,1.7658,2.5423,1.05,172860.3,
002128.SZ,20260224,0.5325,1.2478,0.9,6442282.2189,
002236.SZ,20260224,1.5775,1.812,0.98,6274416.3908,
002950.SZ,20260224,0.9254,1.7581,0.81,697225.2131,
300418.SZ,20260224,11.3406,17.2805,1.08,7908748.8039,
002048.SZ,20260224,2.6082,4.2064,0.99,2550553.0043,
300438.SZ,20260224,3.3748,3.9865,0.68,2407994.6342,
601636.SH,20260224,1.6493,2.6231,0.72,2150941.2603,
002715.SZ,20260224,2.5979,4.0248,1.23,239568.0,
002858.SZ,20260224,4.073,4.7639,1.06,280958.6023,
600900.SH,20260224,0.2987,0.6312,1.13,63739707.1502,
301017.SZ,20260224,2.5431,4.6554,0.87,629906.8277,
600073.SH,20260224,1.0351,1.6639,0.76,614212.8042,
603916.SH,20260224,4.1944,8.0361,0.64,536279.5792,
688328.SH,20260224,2.9464,4.5235,1.63,320301.2963,
002579.SZ,20260224,5.9707,8.3682,2.33,740655.9116,
605088.SH,20260224,1.8382,3.1596,0.35,731841.0513,
002568.SZ,20260224,0.6863,0.9827,0.75,2104436.9499,
001300.SZ,20260224,1.0905,4.0934,0.78,423194.9867,
300462.SZ,20260224,1.4577,1.6138,0.74,218916.1011,
603536.SH,20260224,1.7253,3.9962,0.72,262740.7655,
600235.SH,20260224,1.8454,2.8967,0.97,255395.1,
300820.SZ,20260224,3.1633,4.7115,0.78,1271287.2058,
003000.SZ,20260224,0.9955,1.3406,0.8,510412.188,
920402.BJ,20260224,1.1239,2.2636,0.86,438098.3495,
001236.SZ,20260224,0.7248,2.0156,0.94,1003746.6669,
688653.SH,20260224,2.4055,2.4055,1.07,611675.68,
002179.SZ,20260224,1.2312,2.294,1.08,7388529.4224,
688222.SH,20260224,2.2105,4.0741,1.02,1164776.76,
601702.SH,20260224,1.2178,4.0595,1.39,2364520.4608,
603373.SH,20260224,11.2245,16.4951,2.66,465591.3991,
300421.SZ,20260224,6.7337,7.6402,0.99,820345.0504,
600755.SH,20260224,0.8005,1.312,0.74,1419380.4084,
600415.SH,20260224,0.9685,2.3656,0.86,8236305.9575,
600486.SH,20260224,1.6704,2.8575,1.42,3087768.0821,
002513.SZ,20260224,5.6748,7.4631,0.95,285075.8293,
300682.SZ,20260224,2.511,4.1268,0.74,1887990.9226,
600378.SH,20260224,0.6975,1.5509,1.43,4789768.5891,
603697.SH,20260224,2.4756,7.5614,0.88,534615.1225,
301270.SZ,20260224,6.0525,7.4273,0.66,402600.0,
601900.SH,20260224,1.487,3.9719,0.56,1280620.5765,
600906.SH,20260224,0.5658,0.9106,0.82,2200110.0,
000058.SZ,20260224,0.676,2.3067,0.73,1120392.6115,
600522.SH,20260224,4.1359,5.3492,0.8,8747389.9581,
603185.SH,20260224,1.8471,3.3609,0.77,1774633.5316,
300725.SZ,20260224,3.0625,3.2272,1.2,939671.7035,
600753.SH,20260224,5.1637,8.9959,3.8,208197.6862,
002972.SZ,20260224,2.1715,2.8666,1.1,314399.2464,
300670.SZ,20260224,3.33,4.3304,1.05,231351.9497,
000926.SZ,20260224,1.366,1.7331,0.68,361603.0037,
688651.SH,20260224,4.9224,4.9224,0.9,359804.028,
603900.SH,20260224,4.354,8.3257,1.34,305977.2653,
688697.SH,20260224,0.6837,1.74,1.26,712982.7394,
920026.BJ,20260224,4.0822,6.5307,2.17,318459.7145,
603797.SH,20260224,1.5557,3.6671,1.4,295798.4625,
603137.SH,20260224,2.5136,2.5136,1.48,269826.6677,
688623.SH,20260224,2.1684,2.1684,0.65,644182.2884,
688067.SH,20260224,2.6167,4.9898,1.32,199308.0,
301260.SZ,20260224,1.2281,2.2421,1.2,823071.7682,
603738.SH,20260224,7.0189,9.768,1.85,686879.7358,
002497.SZ,20260224,4.622,4.9557,1.54,3242158.3688,
000711.SZ,20260224,0.695,0.7685,0.07,942802.1536,
002073.SZ,20260224,2.2729,2.6531,1.41,836175.6669,
300252.SZ,20260224,4.555,4.8598,1.07,1007798.1353,
603928.SH,20260224,1.6774,5.0777,1.49,427190.4,
301257.SZ,20260224,1.7679,3.023,0.77,527751.8636,
600843.SH,20260224,1.4875,1.9184,0.65,806591.2889,
600135.SH,20260224,1.7826,3.282,0.94,532281.4292,
