ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000056.SZ,20260211,皇庭国际,2.17,-9.9585,23.3,465749819.0,104239712.6,38370092.8,142609805.4,-65869619.8,-14.14,30.62,2136215785.25,日跌幅偏离值达到7%的前5只证券
000070.SZ,20260211,特发信息,17.73,9.9876,1.15,801163923.0,64792660.38,426441072.28,491233732.66,361648411.9,45.14,61.32,15756276045.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
000638.SZ,20260211,*ST万方,2.0,5.2632,17.93,207189986.0,37936943.92,14551063.92,52488007.84,-23385880.0,-11.29,25.33,620291202.0,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券
000657.SZ,20260211,中钨高新,52.37,9.9979,6.46,4778793345.0,816082795.94,935180310.04,1751263105.98,119097514.1,2.49,36.65,76089700160.54,日涨幅偏离值达到7%的前5只证券
000892.SZ,20260211,欢瑞世纪,9.87,10.0334,33.69,2348424999.0,368277940.64,242286862.9,610564803.54,-125991077.74,-5.36,26.0,7015955800.98,日涨幅偏离值达到7%的前5只证券
000892.SZ,20260211,欢瑞世纪,9.87,10.0334,33.69,2434686798.0,370034768.54,245803578.9,615838347.44,-124231189.64,-5.1,25.29,7015955800.98,连续三个交易日内，涨幅偏离值累计达到20%的证券
001217.SZ,20260211,华尔泰,16.65,9.9736,3.36,1455184354.0,123170538.69,184465537.35,307636076.04,61294998.66,4.21,21.14,5470907316.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
001267.SZ,20260211,汇绿生态,28.93,10.0,10.72,1773009951.0,258181652.54,341802467.45,599984119.99,83620814.91,4.72,33.84,17536188201.84,日涨幅偏离值达到7%的前5只证券
001330.SZ,20260211,博纳影业,13.4,7.4579,31.91,5928713287.0,760136884.14,745952979.35,1506089863.49,-14183904.79,-0.24,25.4,18418554385.6,日换手率达到20%的前5只证券
002181.SZ,20260211,粤传媒,11.92,-9.9017,10.68,1482134815.0,321046194.51,91854706.58,412900901.09,-229191487.93,-15.46,27.86,13523682279.68,日跌幅偏离值达到7%的前5只证券
002340.SZ,20260211,格林美,9.5,9.9537,12.13,5748907831.0,493649212.04,904578441.56,1398227653.6,410929229.52,7.15,24.32,48218769620.0,日涨幅偏离值达到7%的前5只证券
002342.SZ,20260211,巨力索具,19.06,-3.64,40.08,7634700235.0,753404592.36,633540875.53,1386945467.89,-119863716.83,-1.57,18.17,18196391400.0,日换手率达到20%的前5只证券
002378.SZ,20260211,章源钨业,27.64,9.9881,5.03,1623740955.0,256963879.46,388558313.33,645522192.79,131594433.87,8.1,39.76,33033154639.16,日涨幅偏离值达到7%的前5只证券
002485.SZ,20260211,ST雪发,5.05,4.9896,0.12,49185685.0,12008812.0,15992616.0,28001428.0,3983804.0,8.1,56.93,2747200000.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
