ts_code,trade_date,pct_chg
001232.SZ,20260828,8.0109
002193.SZ,20260828,10.0204
002528.SZ,20260828,9.0164
300170.SZ,20260828,8.7582
300214.SZ,20260828,8.7427
300237.SZ,20260828,9.9502
300319.SZ,20260828,10.1106
300456.SZ,20260828,9.0124
300504.SZ,20260828,8.0999
300562.SZ,20260828,8.6207
300642.SZ,20260828,8.9017
300798.SZ,20260828,8.5025
301056.SZ,20260828,10.0083
301076.SZ,20260828,10.5973
301119.SZ,20260828,8.1667
301186.SZ,20260828,8.0925
301591.SZ,20260828,14.0873
600127.SH,20260828,9.1837
603159.SH,20260828,8.2488
603596.SH,20260828,8.1081
688061.SH,20260828,10.8931
688205.SH,20260828,10.4148
920130.BJ,20260828,12.2746
920159.BJ,20260828,9.1843
920223.BJ,20260828,12.987
920288.BJ,20260828,126.8099
920304.BJ,20260828,15.2197
920469.BJ,20260828,23.9362
920786.BJ,20260828,8.1633
