ts_code,trade_date,pct_chg
000034.SZ,20260722,8.5975
000571.SZ,20260722,8.0702
000838.SZ,20260722,10.0
000938.SZ,20260722,8.2972
002156.SZ,20260722,8.0808
002396.SZ,20260722,9.4274
002759.SZ,20260722,8.412
300006.SZ,20260722,16.5929
300040.SZ,20260722,11.8827
300105.SZ,20260722,17.5115
300139.SZ,20260722,8.5071
300164.SZ,20260722,8.8949
300317.SZ,20260722,11.6279
300335.SZ,20260722,8.5271
300458.SZ,20260722,11.1378
300572.SZ,20260722,10.0757
300689.SZ,20260722,8.0483
300804.SZ,20260722,9.1414
300818.SZ,20260722,11.2189
300875.SZ,20260722,11.719
300895.SZ,20260722,8.2177
300896.SZ,20260722,8.7022
300988.SZ,20260722,13.563
300990.SZ,20260722,10.2632
301008.SZ,20260722,10.4499
301012.SZ,20260722,8.2175
301030.SZ,20260722,12.1918
301151.SZ,20260722,9.954
301165.SZ,20260722,13.6569
301191.SZ,20260722,12.4806
301273.SZ,20260722,9.4313
301316.SZ,20260722,8.146
301367.SZ,20260722,9.7619
301520.SZ,20260722,12.9851
301535.SZ,20260722,8.8546
301536.SZ,20260722,12.1296
600236.SH,20260722,8.8
600711.SH,20260722,9.1753
603377.SH,20260722,8.9219
603459.SH,20260722,8.8571
603818.SH,20260722,8.6331
603822.SH,20260722,9.9651
603979.SH,20260722,9.9804
688046.SH,20260722,10.6557
688049.SH,20260722,15.0943
688071.SH,20260722,11.7086
688166.SH,20260722,13.1376
688515.SH,20260722,11.1688
688620.SH,20260722,11.5134
688669.SH,20260722,10.7352
688679.SH,20260722,9.8128
688702.SH,20260722,8.8877
920046.BJ,20260722,8.8261
920079.BJ,20260722,30.9889
920088.BJ,20260722,8.2225
920166.BJ,20260722,9.3074
920198.BJ,20260722,12.4829
920367.BJ,20260722,9.1232
920651.BJ,20260722,9.2459
