ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
001301.SZ,20260213,1.0939,1.3757,0.51,2040517.5864,
301050.SZ,20260213,2.8931,3.6211,0.8,1325304.4487,
000829.SZ,20260213,2.2336,3.5271,0.65,1084556.2634,
688498.SH,20260213,3.4302,4.7903,0.66,6420123.2367,
920510.BJ,20260213,2.8519,4.1749,1.41,337111.4901,
603261.SH,20260213,0.4664,1.3719,0.49,224377.0387,
688211.SH,20260213,0.2851,0.7283,0.98,436809.2687,
002726.SZ,20260213,1.2156,2.0289,0.77,433822.597,
600143.SH,20260213,2.0674,2.564,1.13,5035152.5395,
600569.SH,20260213,1.2017,3.7385,1.21,666401.7616,
688805.SH,20260213,2.8431,2.8431,0.79,737792.0,
002585.SZ,20260213,2.3802,3.103,0.72,835448.152,
600809.SH,20260213,0.5084,1.5176,0.93,20231886.6576,
301228.SZ,20260213,2.6888,5.9138,0.67,515400.0,
002700.SZ,20260213,1.5973,1.6181,0.77,301121.3187,
688783.SH,20260213,2.3562,2.3562,0.78,10017781.8,
688192.SH,20260213,0.3813,1.0003,0.98,2502050.5467,
300945.SZ,20260213,3.494,5.9994,0.45,482211.7974,
002110.SZ,20260213,1.7823,4.2591,1.64,1015353.8629,
002831.SZ,20260213,2.0027,2.8698,1.11,2962212.443,
920007.BJ,20260213,6.5153,6.5153,0.96,312448.9884,
300739.SZ,20260213,12.1414,21.2952,1.71,840647.5584,
600894.SH,20260213,0.4688,1.1079,0.84,806539.4088,
002623.SZ,20260213,11.6988,22.2201,0.9,586040.0,
688036.SH,20260213,0.5422,1.3295,0.77,6749394.9873,
920346.BJ,20260213,0.9957,1.58,1.13,196793.5713,
300939.SZ,20260213,1.8085,3.2935,1.15,428640.0,
603236.SH,20260213,2.0617,2.705,0.78,2459451.1154,
920033.BJ,20260213,0.9326,2.0227,0.79,201695.9783,
000576.SZ,20260213,2.5131,3.9352,1.47,474386.5986,
301076.SZ,20260213,2.9278,3.2523,0.78,759858.814,
920957.BJ,20260213,1.3549,2.7407,0.66,138096.8169,
000786.SZ,20260213,1.331,2.3985,1.12,4604548.4936,
301665.SZ,20260213,3.9274,3.9274,0.59,1323450.0,
300344.SZ,20260213,14.3407,25.9753,0.6,119999.0998,
688401.SH,20260213,1.2001,1.9807,0.64,1028807.1184,
300226.SZ,20260213,3.8137,5.1811,0.66,915049.2026,
300627.SZ,20260213,1.3621,1.8305,0.87,2902059.3593,
600082.SH,20260213,1.8993,2.7033,0.78,277829.8052,
603958.SH,20260213,3.5354,9.6866,0.51,427532.64,
301429.SZ,20260213,3.7191,4.6565,1.05,251217.5,
605180.SH,20260213,1.7657,6.1414,0.66,276822.0,
002103.SZ,20260213,3.5551,4.411,0.64,521984.6751,
300609.SZ,20260213,3.3006,3.8841,1.15,459437.5303,
920003.BJ,20260213,2.2591,2.2591,0.75,205144.2866,
002479.SZ,20260213,1.1836,1.8227,0.89,450665.0,
688627.SH,20260213,6.3123,6.3123,1.1,2705658.2801,
601921.SH,20260213,0.8383,4.4122,0.53,1817777.7784,
002925.SZ,20260213,1.6331,4.8635,0.75,1673750.176,
002123.SZ,20260213,2.5604,2.6651,0.9,976170.9671,
603799.SH,20260213,1.6808,2.1212,0.76,13751274.3533,
001360.SZ,20260213,5.753,5.9424,0.52,522036.0,
002049.SZ,20260213,1.6104,2.1763,0.88,6583741.4671,
301300.SZ,20260213,4.6839,6.3281,1.02,298484.8,
000565.SZ,20260213,2.6128,4.3947,0.55,358147.1737,
605138.SH,20260213,0.4689,1.9493,0.8,409456.1196,
605365.SH,20260213,0.6924,4.1283,0.89,994487.5074,
002434.SZ,20260213,1.5164,3.0821,0.64,1261408.6,
000523.SZ,20260213,4.3182,5.9818,0.56,691971.6098,
002530.SZ,20260213,2.738,3.5237,1.19,812703.6965,
688219.SH,20260213,1.0533,1.7967,0.94,691396.8,
688575.SH,20260213,0.5452,0.9738,0.41,777088.088,
301638.SZ,20260213,9.6921,9.6921,1.39,6903020.6493,
688186.SH,20260213,1.7319,2.1815,1.12,618198.5406,
603226.SH,20260213,0.992,3.5149,1.25,1030570.6412,
300986.SZ,20260213,9.7857,17.0651,0.72,1266407.9992,
603312.SH,20260213,2.8201,2.8201,1.34,736637.698,
000430.SZ,20260213,0.8541,1.3705,0.49,587795.2801,
688560.SH,20260213,3.0143,4.8435,0.59,388512.7017,
002863.SZ,20260213,1.7101,2.5819,0.81,358491.1653,
688727.SH,20260213,6.5366,6.5366,0.8,2452386.3768,
002743.SZ,20260213,1.5335,2.2983,0.94,247667.764,
601700.SH,20260213,2.5308,5.1196,0.98,649938.3723,
603378.SH,20260213,1.4215,3.6145,0.9,302160.6326,
002919.SZ,20260213,2.2364,3.7809,0.53,694300.4019,
601319.SH,20260213,0.1757,2.089,1.14,39270903.6377,
600610.SH,20260213,4.4236,6.9867,0.54,1207326.4798,
002215.SZ,20260213,2.7378,3.2402,0.61,1192500.3325,
600694.SH,20260213,0.7573,1.2464,0.59,612956.9338,
600121.SH,20260213,2.4063,5.0034,0.78,522698.7643,
920367.BJ,20260213,1.9447,3.9285,0.37,155823.8888,
000752.SZ,20260213,1.0429,1.2849,1.21,286441.7212,
301272.SZ,20260213,6.0166,7.9045,1.42,260744.7511,
603014.SH,20260213,2.79,2.79,1.03,1701512.3108,
301606.SZ,20260213,1.2379,2.2916,0.66,2727202.1548,
601162.SH,20260213,1.3357,1.7781,1.27,4110185.9755,
603216.SH,20260213,2.569,9.5331,1.8,909911.34,
920808.BJ,20260213,4.2749,14.7521,3.98,1759800.0088,
601881.SH,20260213,0.4245,1.4762,1.15,16215718.5456,
002837.SZ,20260213,9.486,13.8936,1.73,11048753.0792,
600503.SH,20260213,1.1913,1.2826,0.81,423004.56,
688008.SH,20260213,2.5523,2.7513,0.81,20117412.3457,
603181.SH,20260213,1.6123,2.821,0.91,980774.2,
688669.SH,20260213,2.4032,4.6185,1.32,318378.6684,
300242.SZ,20260213,4.5547,5.7882,0.74,367407.4747,
002366.SZ,20260213,1.635,1.635,0.84,1554460.4171,
600031.SH,20260213,0.6974,1.0264,1.0,21258850.2583,
603033.SH,20260213,1.0427,2.7481,0.99,1134279.9094,
603499.SH,20260213,0.9614,2.3853,0.67,700506.0129,
603201.SH,20260213,0.8041,2.5389,1.09,339113.8038,
002541.SZ,20260213,0.9517,1.3681,1.06,1531838.0552,
002478.SZ,20260213,13.1727,16.1114,2.14,935935.5929,
001317.SZ,20260213,5.363,13.0914,1.03,442974.1362,
605305.SH,20260213,1.964,2.7296,0.77,836903.76,
300558.SZ,20260213,1.4147,2.4091,1.3,1929485.404,
000707.SZ,20260213,1.7873,2.3867,0.75,379481.4583,
603138.SH,20260213,25.1128,45.1956,1.8,683254.0508,
600732.SH,20260213,2.4195,3.9466,0.52,3038253.6395,
002599.SZ,20260213,4.6205,5.2391,0.88,449049.0604,
920006.BJ,20260213,4.0915,5.5613,2.37,240615.388,
002423.SZ,20260213,0.4775,1.2828,1.22,2476913.4931,
600855.SH,20260213,1.9587,3.5268,0.63,916469.576,
600379.SH,20260213,1.2103,2.1686,0.9,419355.9863,
301175.SZ,20260213,2.9144,2.9144,0.95,877240.48,
920985.BJ,20260213,2.8623,4.6512,0.52,263983.1986,
600838.SH,20260213,3.0046,4.4575,0.58,445780.7629,
300300.SZ,20260213,11.6278,15.4232,0.66,823556.1216,
002305.SZ,20260213,0.7835,1.3167,0.69,371122.1748,
300769.SZ,20260213,2.7249,3.096,0.73,1145408.6666,
688768.SH,20260213,1.9744,3.0177,1.25,585036.9527,
688349.SH,20260213,0.2888,1.1179,1.06,3146953.2157,
920564.BJ,20260213,6.567,10.5652,1.43,254479.9416,
002833.SZ,20260213,1.0212,1.4312,0.76,785677.9696,
600320.SH,20260213,1.004,1.8496,0.83,2686860.2855,
688552.SH,20260213,9.2297,9.2297,1.22,1351352.736,
603116.SH,20260213,1.0778,2.4177,0.96,365887.508,
000060.SZ,20260213,3.0139,4.3094,0.82,3139908.9278,
688120.SH,20260213,1.1692,1.6267,1.33,6564134.605,
300873.SZ,20260213,2.3061,3.6609,1.2,565204.9603,
300641.SZ,20260213,1.3801,3.1666,0.54,1030593.3724,
300232.SZ,20260213,3.9409,4.4708,0.94,869957.7208,
002367.SZ,20260213,1.1187,2.1229,0.84,644578.3284,
300913.SZ,20260213,2.4034,7.3121,0.78,1851360.8291,
603858.SH,20260213,0.448,1.0259,0.76,1780111.5301,
002124.SZ,20260213,1.0399,1.0856,0.82,548817.6565,
000582.SZ,20260213,2.4218,5.8966,0.75,2435079.0556,
000989.SZ,20260213,0.8133,1.2365,0.27,769491.8688,
601179.SH,20260213,3.0091,6.2522,0.8,7437655.2928,
300453.SZ,20260213,0.8554,0.9837,0.63,484494.2072,
300991.SZ,20260213,4.5853,6.179,0.57,751248.0,
301008.SZ,20260213,5.2306,10.1995,2.0,487707.0834,
002194.SZ,20260213,2.3013,2.9572,0.74,858206.9723,
002322.SZ,20260213,1.6991,2.4797,0.88,496021.4553,
300056.SZ,20260213,3.7229,4.0904,0.91,364288.4686,
300567.SZ,20260213,7.2308,8.7798,1.45,3948048.806,
688502.SH,20260213,4.2799,4.2799,1.12,1958880.0,
600795.SH,20260213,0.8903,2.0101,1.06,8257891.635,
300965.SZ,20260213,1.1274,3.8104,1.37,363360.0,
300922.SZ,20260213,3.1874,3.7989,1.27,365153.428,
300614.SZ,20260213,2.8672,5.0197,0.86,242104.9846,
001696.SZ,20260213,1.7549,2.219,0.78,2318679.513,
000712.SZ,20260213,3.796,5.6564,1.22,1159424.0,
000679.SZ,20260213,1.0519,1.4622,0.8,255182.4,
603290.SH,20260213,1.6827,3.5788,0.96,2517345.0746,
603207.SH,20260213,1.0602,1.0602,0.51,475866.38,
603039.SH,20260213,2.5033,5.1903,0.97,1307966.8234,
601929.SH,20260213,3.4052,4.9637,0.42,1312160.3512,
002101.SZ,20260213,1.3335,2.7138,1.95,819840.2789,
688633.SH,20260213,0.6224,1.8595,1.04,359424.6225,
300269.SZ,20260213,7.1428,8.4945,0.63,443134.8568,
301588.SZ,20260213,4.9417,6.143,0.75,308224.0861,
601828.SH,20260213,0.47,1.3413,0.78,1123521.0296,
001228.SZ,20260213,2.6048,3.5073,0.68,339533.4068,
600507.SH,20260213,1.1455,2.0909,1.11,1443429.2434,
601187.SH,20260213,0.4808,1.071,0.42,1942398.1256,
301172.SZ,20260213,7.3033,9.4434,0.5,500192.0,
600469.SH,20260213,1.666,4.0649,0.84,534687.4884,
603708.SH,20260213,1.2313,4.1591,0.55,806221.7465,
600552.SH,20260213,2.9205,4.1296,0.83,1353621.6791,
000008.SZ,20260213,1.6351,2.6855,1.11,804047.7942,
300134.SZ,20260213,1.0788,2.2346,0.97,917160.1172,
301138.SZ,20260213,2.0833,4.3272,0.97,475080.0,
603323.SH,20260213,1.1222,1.298,0.75,1023400.5086,
