ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260213,*ST国华,8.36,5.0251,22.56,219725288.0,34357242.0,22579855.0,56937097.0,-11777387.0,-5.36,25.91,1055765740.48,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券
000021.SZ,20260213,深科技,32.29,10.017,15.45,7683213776.0,943906184.38,1127274817.77,2071181002.15,183368633.39,2.39,26.96,50741448641.97,日涨幅偏离值达到7%的前5只证券
000070.SZ,20260213,特发信息,17.55,-10.0,23.06,3766276214.0,763719185.69,821436684.76,1585155870.45,57717499.07,1.53,42.09,15596313852.6,日跌幅偏离值达到7%的前5只证券
000711.SZ,20260213,ST京蓝,3.14,5.0167,11.37,1958807841.0,162933856.77,129584983.8,292518840.57,-33348872.97,-1.7,14.93,7177203861.96,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000833.SZ,20260213,粤桂股份,24.0,6.8566,23.58,4545287203.0,426692684.0,813194770.85,1239887454.85,386502086.85,8.5,27.28,10888848624.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
000859.SZ,20260213,国风新材,11.97,10.0184,16.59,1747475062.0,140693044.67,367145251.67,507838296.34,226452207.0,12.96,29.06,10724225493.87,日涨幅偏离值达到7%的前5只证券
000892.SZ,20260213,欢瑞世纪,8.06,-9.9441,28.45,1687252358.0,240545941.41,109221263.0,349767204.41,-131324678.41,-7.78,20.73,5729341819.24,日换手率达到20%的前5只证券
001330.SZ,20260213,博纳影业,12.77,5.8872,30.66,4746812801.0,705407360.81,314224016.94,1019631377.75,-391183343.87,-8.24,21.48,17552607425.68,日换手率达到20%的前5只证券
002009.SZ,20260213,天奇股份,35.64,10.0,31.18,3829849265.0,331339865.33,559898341.19,891238206.52,228558475.86,5.97,23.27,12620928359.16,日换手率达到20%的前5只证券
002323.SZ,20260213,雅博股份,2.36,-9.9237,9.07,482297502.0,168462307.77,28967919.0,197430226.77,-139494388.77,-28.92,40.94,5004101340.64,日振幅值达到15%的前5只证券
002342.SZ,20260213,巨力索具,15.44,-9.9708,2.5,8485165580.0,795432971.36,664698841.53,1460131812.89,-130734129.83,-1.54,17.21,14740413600.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
002455.SZ,20260213,百川股份,13.85,-1.773,30.19,2164722296.0,412299137.75,372450739.57,784749877.32,-39848398.18,-1.84,36.25,7191331261.9,日换手率达到20%的前5只证券
002467.SZ,20260213,二六三,7.53,5.3147,26.45,2768037694.0,244625659.76,359450484.21,604076143.97,114824824.45,4.15,21.82,10292636196.21,日换手率达到20%的前5只证券
002491.SZ,20260213,通鼎互联,9.26,-10.0097,17.01,1926153971.0,356243619.54,198099445.03,554343064.57,-158144174.51,-8.21,28.78,10894101745.46,日跌幅偏离值达到7%的前5只证券
002498.SZ,20260213,汉缆股份,6.77,10.0813,8.24,1829739761.0,159215322.88,279084922.1,438300244.98,119869599.22,6.55,23.95,22522408920.0,日涨幅偏离值达到7%的前5只证券
002498.SZ,20260213,汉缆股份,6.77,10.0813,8.24,3475039684.0,285995402.36,662667574.14,948662976.5,376672171.78,10.84,27.3,22522408920.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002519.SZ,20260213,银河电子,9.71,4.2965,22.89,2448179245.0,183673214.78,240636692.43,424309907.21,56963477.65,2.33,17.33,10863406826.31,日振幅值达到15%的前5只证券
002703.SZ,20260213,浙江世宝,22.94,10.024,13.02,1723153994.0,153527147.8,396620644.33,550147792.13,243093496.53,14.11,31.93,13443942817.56,日涨幅偏离值达到7%的前5只证券
002713.SZ,20260213,*ST东易,10.98,4.9713,6.78,897363772.0,95650214.97,118385858.63,214036073.6,22735643.66,2.53,23.85,5780979124.38,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002957.SZ,20260213,科瑞技术,28.35,-10.0,9.12,1116141741.0,273773262.82,132383473.05,406156735.87,-141389789.77,-12.67,36.39,11869545737.7,日跌幅偏离值达到7%的前5只证券
002969.SZ,20260213,嘉美包装,30.05,-10.003,9.15,3111794051.0,265607455.39,175421964.8,441029420.19,-90185490.59,-2.9,14.17,32762754674.9,日跌幅偏离值达到7%的前5只证券
110095.SH,20260213,双良转债,146.418,-16.569,,4486017890.0,697146370.0,680221490.0,1377367860.0,-16924880.0,-0.38,30.7,,"非上市首日,当日收盘价跌幅达15%的前五只可转债"
300182.SZ,20260213,捷成股份,8.0,-10.6145,38.2,7116239073.0,737710510.55,611916665.9,1349627176.45,-125793844.65,-1.77,18.97,18071216456.0,日换手率达到30%的前5只证券
300251.SZ,20260213,光线传媒,27.22,15.3879,15.33,10974618746.0,858116802.83,1204591636.39,2062708439.22,346474833.56,3.16,18.8,75545435572.2,日涨幅达到15%的前5只证券
300344.SZ,20260213,*ST立方,1.87,-20.0855,14.34,183034412.0,14556355.24,13941115.12,28497470.36,-615240.12,-0.34,15.57,1196789090.42,日跌幅达到15%的前5只证券
300344.SZ,20260213,*ST立方,1.87,-20.0855,14.34,539321049.0,38432216.24,38042733.68,76474949.92,-389482.56,-0.07,14.18,1196789090.42,连续三个交易日内，跌幅偏离值累计达到30%的证券
300449.SZ,20260213,汉邦高科,9.18,20.0,17.48,603615548.0,62654061.6,190075619.66,252729681.26,127421558.06,21.11,41.87,3543810379.02,日涨幅达到15%的前5只证券
300589.SZ,20260213,江龙船艇,21.58,8.1704,34.35,1718728311.0,193786927.12,241738396.17,435525323.29,47951469.05,2.79,25.34,4998077204.12,日换手率达到30%的前5只证券
300719.SZ,20260213,安达维尔,20.89,19.9885,31.97,1145826206.0,160321136.9,220272565.36,380593702.26,59951428.46,5.23,33.22,3752264557.48,日涨幅达到15%的前5只证券
300812.SZ,20260213,易天股份,41.76,20.0,32.04,1172478075.0,105716417.4,267398400.5,373114817.9,161681983.1,13.79,31.82,3871488460.32,日换手率达到30%的前5只证券
300812.SZ,20260213,易天股份,41.76,20.0,32.04,2533772372.0,189212836.96,314359700.6,503572537.56,125146863.64,4.94,19.87,3871488460.32,连续三个交易日内，涨幅偏离值累计达到30%的证券
300846.SZ,20260213,首都在线,35.0,3.673,35.04,4814112169.0,801730035.42,423392463.55,1225122498.97,-378337571.87,-7.86,25.45,13735054690.0,日换手率达到30%的前5只证券
301231.SZ,20260213,荣信文化,39.62,-7.8605,42.91,958486658.0,114022852.07,91063505.3,205086357.37,-22959346.77,-2.4,21.4,2135488285.0,日换手率达到30%的前5只证券
600410.SH,20260213,华胜天成,24.61,10.0134,20.86,5537259810.0,231052835.48,732613339.2,963666174.68,501560503.72,9.06,17.4,26984734148.63,有价格涨跌幅限制的日换手率达到20%的前五只证券
600481.SH,20260213,双良节能,9.64,-9.9907,9.97,1821431988.0,327701935.49,163888030.44,491589965.93,-163813905.05,-8.99,26.99,18063187221.12,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600545.SH,20260213,卓郎智能,2.95,-10.061,7.85,425903345.0,89303599.85,28808822.0,118112421.85,-60494777.85,-14.2,27.73,5274341054.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
600589.SH,20260213,大位科技,13.19,-4.8341,49.35,10367345536.0,911533658.95,1198469367.31,2110003026.26,286935708.36,2.77,20.35,19501017849.1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
600629.SH,20260213,华建集团,21.19,10.0208,4.05,803527911.0,113431626.48,140005818.71,253437445.19,26574192.23,3.31,31.54,20196550289.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
600984.SH,20260213,建设机械,4.59,10.0719,11.37,643965981.0,136899687.06,257732015.53,394631702.59,120832328.47,18.76,61.28,5769831615.75,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
601777.SH,20260213,千里科技,11.39,10.0483,2.48,1249177728.0,90841986.58,243961525.85,334803512.43,153119539.27,12.26,26.8,51495329808.69,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
601890.SH,20260213,亚星锚链,12.39,10.0355,8.54,991289357.0,122632622.16,144841551.46,267474173.62,22208929.3,2.24,26.98,11886966000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
603103.SH,20260213,横店影视,34.9,6.63,6.55,1327989337.0,80096236.92,86925511.09,167021748.01,6829274.17,0.51,12.58,22133580000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
603138.SH,20260213,海量数据,23.25,2.7851,25.11,1631343205.0,188853983.97,170616445.32,359470429.29,-18237538.65,-1.12,22.04,6703971262.5,有价格涨跌幅限制的日换手率达到20%的前五只证券
603268.SH,20260213,*ST松发,100.1,5.0037,5.1,1755778916.0,234565907.0,551343809.8,785909716.8,316777902.8,18.04,44.76,12429296880.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券
603466.SH,20260213,风语筑,11.68,9.9812,24.93,1708631366.0,140254396.42,180832008.03,321086404.45,40577611.61,2.37,18.79,6947100701.92,有价格涨跌幅限制的日换手率达到20%的前五只证券
603533.SH,20260213,掌阅科技,37.62,10.0,15.12,2864681607.0,301146885.0,582630542.0,883777427.0,281483657.0,9.83,30.85,16511298932.7,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
603618.SH,20260213,杭电股份,14.51,-9.9876,17.11,1774907723.0,166003796.84,188747937.57,354751734.41,22744140.73,1.28,19.99,10031860188.16,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
603729.SH,20260213,龙韵股份,19.25,-9.9626,19.39,354858079.0,52701414.0,35403277.0,88104691.0,-17298137.0,-4.87,24.83,1796756500.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
605033.SH,20260213,美邦股份,28.67,10.0153,2.03,78780659.0,12769618.0,43323237.0,56092855.0,30553619.0,38.78,71.2,3876184000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
605287.SH,20260213,德才股份,60.62,-10.0059,9.15,800342833.0,138598821.76,116022890.38,254621712.14,-22575931.38,-2.82,31.81,8486800000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
605289.SH,20260213,罗曼股份,89.98,10.0,9.89,1944091619.0,234425575.25,408203055.49,642628630.74,173777480.24,8.94,33.06,9748208250.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
920021.BJ,20260213,流金科技,15.34,0.6562,20.66,751993000.0,91630404.13,67793092.7,159423496.83,-23837311.43,-3.17,21.2,3571806005.56,当日换手率达到20%的前5只股票
920119.BJ,20260213,美德乐,104.41,6.9994,24.05,354407500.0,45925159.91,82438486.31,128363646.22,36513326.4,10.3,36.22,1503504000.0,当日换手率达到20%的前5只股票
920166.BJ,20260213,海圣医疗,29.56,-14.294,24.73,178616600.0,13935844.49,13245527.36,27181371.85,-690317.13,-0.39,15.22,702484738.92,当日换手率达到20%的前5只股票
920180.BJ,20260213,爱得科技,18.77,-2.5441,21.49,108097600.0,18764043.87,9476978.11,28241021.98,-9287065.76,-8.59,26.13,498863166.22,当日换手率达到20%的前5只股票
920305.BJ,20260213,*ST云创,7.04,-21.9512,15.34,95835500.0,14058539.39,10700478.55,24759017.94,-3358060.84,-3.5,25.83,570950160.0,当日收盘价跌幅达到-20%的前5只股票
920662.BJ,20260213,方盛股份,32.28,2.8025,29.3,234704400.0,35957318.11,30203025.24,66160343.35,-5754292.87,-2.45,28.19,814446576.36,当日换手率达到20%的前5只股票
