ts_code,trade_time,open,high,low,close,vol,amount
920179.BJ,2026-09-14 15:00:00,56.54,56.54,56.54,56.54,0.0,0.0
920179.BJ,2026-09-14 14:59:00,56.54,56.54,56.54,56.54,0.0,0.0
920179.BJ,2026-09-14 14:58:00,56.54,56.54,56.54,56.54,4100.0,231593.0
920179.BJ,2026-09-14 14:57:00,56.56,56.56,56.39,56.41,35813.0,2024239.4
920179.BJ,2026-09-14 14:56:00,56.65,56.65,56.56,56.56,12817.0,725322.06
920179.BJ,2026-09-14 14:55:00,56.32,56.66,56.32,56.62,31488.0,1779639.5
920179.BJ,2026-09-14 14:54:00,56.47,56.47,56.32,56.38,38883.0,2191731.2
920179.BJ,2026-09-14 14:53:00,56.55,56.55,56.43,56.45,16110.0,910331.06
920179.BJ,2026-09-14 14:52:00,56.55,56.55,56.5,56.54,7205.0,407320.66
920179.BJ,2026-09-14 14:51:00,56.54,56.69,56.5,56.55,15254.0,862526.2
920179.BJ,2026-09-14 14:50:00,56.7,56.73,56.53,56.54,12109.0,686046.06
920179.BJ,2026-09-14 14:49:00,56.56,56.74,56.56,56.71,28287.0,1603890.9
920179.BJ,2026-09-14 14:48:00,56.56,56.6,56.51,56.56,17695.0,1000824.06
920179.BJ,2026-09-14 14:47:00,56.6,56.6,56.5,56.55,21947.0,1241078.6
920179.BJ,2026-09-14 14:46:00,56.45,56.6,56.45,56.6,23346.0,1319817.4
920179.BJ,2026-09-14 14:45:00,56.53,56.53,56.43,56.45,25115.0,1418419.0
920179.BJ,2026-09-14 14:44:00,56.54,56.56,56.53,56.54,13330.0,753730.1
920179.BJ,2026-09-14 14:43:00,56.55,56.6,56.55,56.55,9684.0,547732.7
920179.BJ,2026-09-14 14:42:00,56.55,56.56,56.54,56.55,25587.0,1447148.8
920179.BJ,2026-09-14 14:41:00,56.53,56.56,56.53,56.53,12080.0,682956.3
920179.BJ,2026-09-14 14:40:00,56.5,56.56,56.5,56.53,6010.0,339800.75
920179.BJ,2026-09-14 14:39:00,56.5,56.56,56.5,56.5,29437.0,1664279.8
920179.BJ,2026-09-14 14:38:00,56.56,56.56,56.49,56.5,21750.0,1229513.5
920179.BJ,2026-09-14 14:37:00,56.55,56.56,56.49,56.56,2718.0,153707.55
920179.BJ,2026-09-14 14:36:00,56.45,56.55,56.43,56.55,12074.0,682262.44
920179.BJ,2026-09-14 14:35:00,56.6,56.6,56.43,56.46,17048.0,963661.0
920179.BJ,2026-09-14 14:34:00,56.59,56.7,56.59,56.6,7094.0,401538.9
920179.BJ,2026-09-14 14:33:00,56.57,56.6,56.57,56.59,2546.0,144087.19
920179.BJ,2026-09-14 14:32:00,56.59,56.59,56.5,56.57,6151.0,347861.66
920179.BJ,2026-09-14 14:31:00,56.6,56.6,56.55,56.55,8112.0,458991.47
920179.BJ,2026-09-14 14:30:00,56.62,56.62,56.6,56.61,2160.0,122269.71
920179.BJ,2026-09-14 14:29:00,56.59,56.62,56.59,56.62,1771.0,100251.05
920179.BJ,2026-09-14 14:28:00,56.74,56.75,56.58,56.58,12368.0,700866.4
920179.BJ,2026-09-14 14:27:00,56.74,56.75,56.74,56.75,12310.0,698541.2
920179.BJ,2026-09-14 14:26:00,56.52,56.74,56.52,56.74,14710.0,833215.25
920179.BJ,2026-09-14 14:25:00,56.47,56.56,56.46,56.56,38641.0,2182621.0
920179.BJ,2026-09-14 14:24:00,56.42,56.49,56.4,56.47,25465.0,1437787.2
920179.BJ,2026-09-14 14:23:00,56.45,56.48,56.42,56.42,12614.0,712125.25
920179.BJ,2026-09-14 14:22:00,56.46,56.46,56.44,56.45,12945.0,730717.5
920179.BJ,2026-09-14 14:21:00,56.47,56.49,56.46,56.46,3586.0,202510.69
920179.BJ,2026-09-14 14:20:00,56.44,56.49,56.44,56.47,4086.0,230724.36
920179.BJ,2026-09-14 14:19:00,56.44,56.49,56.44,56.44,4001.0,225884.75
920179.BJ,2026-09-14 14:18:00,56.22,56.45,56.22,56.45,8669.0,488931.75
920179.BJ,2026-09-14 14:17:00,56.35,56.4,56.2,56.22,24918.0,1403055.4
920179.BJ,2026-09-14 14:16:00,56.6,56.6,56.38,56.42,38208.0,2160091.5
920179.BJ,2026-09-14 14:15:00,56.75,56.75,56.7,56.7,6252.0,354609.97
920179.BJ,2026-09-14 14:14:00,56.61,56.75,56.61,56.75,55350.0,3140154.2
920179.BJ,2026-09-14 14:13:00,56.63,56.68,56.6,56.61,22639.0,1282034.8
920179.BJ,2026-09-14 14:12:00,56.75,56.75,56.62,56.62,12942.0,733377.3
920179.BJ,2026-09-14 14:11:00,56.75,56.75,56.7,56.75,7566.0,429069.9
920179.BJ,2026-09-14 14:10:00,56.64,56.75,56.63,56.64,4803.0,272348.9
920179.BJ,2026-09-14 14:09:00,56.74,56.75,56.65,56.65,29618.0,1680289.6
920179.BJ,2026-09-14 14:08:00,56.74,56.75,56.71,56.75,8320.0,471991.0
920179.BJ,2026-09-14 14:07:00,56.67,56.75,56.65,56.74,12477.0,707576.5
920179.BJ,2026-09-14 14:06:00,56.68,56.71,56.65,56.65,12116.0,686880.8
920179.BJ,2026-09-14 14:05:00,56.68,56.71,56.68,56.68,5650.0,320343.78
920179.BJ,2026-09-14 14:04:00,56.71,56.71,56.68,56.68,7331.0,415685.0
920179.BJ,2026-09-14 14:03:00,56.71,56.71,56.67,56.71,12587.0,713693.7
920179.BJ,2026-09-14 14:02:00,56.75,56.75,56.7,56.7,3313.0,187963.3
920179.BJ,2026-09-14 14:01:00,56.74,56.75,56.7,56.75,4050.0,229757.81
920179.BJ,2026-09-14 14:00:00,56.75,56.75,56.69,56.74,8359.0,474089.7
920179.BJ,2026-09-14 13:59:00,56.53,56.75,56.53,56.75,41102.0,2326621.8
920179.BJ,2026-09-14 13:58:00,56.62,56.63,56.53,56.56,13026.0,737110.4
920179.BJ,2026-09-14 13:57:00,56.68,56.75,56.61,56.66,23718.0,1344666.8
920179.BJ,2026-09-14 13:56:00,57.03,57.08,56.75,56.75,41136.0,2344626.8
920179.BJ,2026-09-14 13:55:00,57.18,57.2,57.03,57.09,26509.0,1514024.8
920179.BJ,2026-09-14 13:54:00,57.26,57.26,57.13,57.18,17112.0,978443.94
920179.BJ,2026-09-14 13:53:00,57.33,57.34,57.26,57.26,25271.0,1448395.2
920179.BJ,2026-09-14 13:52:00,57.39,57.39,57.34,57.34,7811.0,448044.8
920179.BJ,2026-09-14 13:51:00,57.79,57.8,57.39,57.39,9310.0,536672.75
920179.BJ,2026-09-14 13:50:00,57.49,57.8,57.49,57.66,22156.0,1276226.6
920179.BJ,2026-09-14 13:49:00,57.46,57.47,57.45,57.47,7774.0,446692.88
920179.BJ,2026-09-14 13:48:00,57.39,57.47,57.39,57.46,2495.0,143314.75
920179.BJ,2026-09-14 13:47:00,57.37,57.5,57.37,57.5,8603.0,494239.12
920179.BJ,2026-09-14 13:46:00,57.38,57.5,57.37,57.37,4823.0,276841.16
920179.BJ,2026-09-14 13:45:00,57.56,57.56,57.38,57.38,2000.0,114964.0
920179.BJ,2026-09-14 13:44:00,57.56,57.56,57.42,57.55,3780.0,217308.88
920179.BJ,2026-09-14 13:43:00,57.41,57.42,57.37,57.42,6262.0,359287.4
920179.BJ,2026-09-14 13:42:00,57.41,57.41,57.41,57.41,1504.0,86344.64
920179.BJ,2026-09-14 13:41:00,57.6,57.6,57.4,57.41,1964.0,112922.94
920179.BJ,2026-09-14 13:40:00,57.82,57.83,57.6,57.6,12921.0,745852.4
920179.BJ,2026-09-14 13:39:00,57.8,57.81,57.68,57.81,18750.0,1083148.4
920179.BJ,2026-09-14 13:38:00,57.23,57.8,57.23,57.8,40268.0,2318492.8
920179.BJ,2026-09-14 13:37:00,57.42,57.44,57.2,57.23,29633.0,1697814.4
920179.BJ,2026-09-14 13:36:00,57.58,57.58,57.42,57.42,2825.0,162281.62
920179.BJ,2026-09-14 13:35:00,57.64,57.64,57.52,57.58,4531.0,261019.69
920179.BJ,2026-09-14 13:34:00,57.65,57.65,57.57,57.65,2157.0,124310.97
920179.BJ,2026-09-14 13:33:00,57.52,57.65,57.52,57.65,2042.0,117547.3
920179.BJ,2026-09-14 13:32:00,57.52,57.67,57.52,57.66,3559.0,205087.86
920179.BJ,2026-09-14 13:31:00,57.5,57.52,57.41,57.52,7898.0,453852.0
920179.BJ,2026-09-14 13:30:00,57.74,57.74,57.56,57.56,2376.0,136912.69
920179.BJ,2026-09-14 13:29:00,57.8,57.8,57.74,57.74,5895.0,340569.8
920179.BJ,2026-09-14 13:28:00,57.6,57.8,57.6,57.8,8497.0,490556.75
920179.BJ,2026-09-14 13:27:00,57.73,57.8,57.57,57.6,11161.0,643710.75
920179.BJ,2026-09-14 13:26:00,57.44,57.73,57.43,57.73,17776.0,1021405.7
920179.BJ,2026-09-14 13:25:00,57.43,57.45,57.43,57.45,8420.0,483678.44
920179.BJ,2026-09-14 13:24:00,57.44,57.45,57.43,57.45,5727.0,328957.72
920179.BJ,2026-09-14 13:23:00,57.5,57.5,57.44,57.44,14847.0,853351.7
920179.BJ,2026-09-14 13:22:00,57.71,57.73,57.5,57.5,6315.0,363406.28
920179.BJ,2026-09-14 13:21:00,57.82,57.82,57.71,57.73,3786.0,218686.62
920179.BJ,2026-09-14 13:20:00,57.69,57.82,57.69,57.8,5722.0,330681.7
920179.BJ,2026-09-14 13:19:00,57.5,57.69,57.43,57.69,10650.0,612517.44
920179.BJ,2026-09-14 13:18:00,57.82,57.82,57.52,57.52,3323.0,191850.02
920179.BJ,2026-09-14 13:17:00,57.84,57.85,57.82,57.82,6030.0,348790.5
920179.BJ,2026-09-14 13:16:00,57.85,57.85,57.83,57.84,2083.0,120480.55
920179.BJ,2026-09-14 13:15:00,57.99,57.99,57.85,57.85,4575.0,265177.56
920179.BJ,2026-09-14 13:14:00,58.07,58.1,58.0,58.05,10580.0,614336.6
920179.BJ,2026-09-14 13:13:00,57.88,58.08,57.88,58.08,19846.0,1151141.4
920179.BJ,2026-09-14 13:12:00,57.8,57.88,57.8,57.88,11966.0,692389.6
920179.BJ,2026-09-14 13:11:00,57.75,57.88,57.65,57.8,9897.0,571709.75
920179.BJ,2026-09-14 13:10:00,57.88,57.88,57.75,57.75,6944.0,401831.66
920179.BJ,2026-09-14 13:09:00,58.06,58.06,57.88,57.95,5252.0,304416.44
920179.BJ,2026-09-14 13:08:00,58.0,58.02,57.78,58.0,7219.0,418271.44
920179.BJ,2026-09-14 13:07:00,58.0,58.02,57.84,58.0,15851.0,918110.56
920179.BJ,2026-09-14 13:06:00,57.81,58.0,57.8,58.0,11063.0,640474.9
920179.BJ,2026-09-14 13:05:00,58.37,58.37,57.81,57.81,10309.0,599251.2
920179.BJ,2026-09-14 13:04:00,58.61,58.61,58.37,58.37,10425.0,609537.06
920179.BJ,2026-09-14 13:03:00,58.67,58.87,58.49,58.6,36422.0,2140341.8
920179.BJ,2026-09-14 13:02:00,58.25,58.66,58.23,58.66,99966.0,5839998.5
920179.BJ,2026-09-14 13:01:00,57.8,58.2,57.59,58.2,82317.0,4773433.0
920179.BJ,2026-09-14 11:30:00,57.75,57.81,57.75,57.8,7700.0,445022.22
920179.BJ,2026-09-14 11:29:00,57.94,57.94,57.75,57.75,10589.0,612651.5
920179.BJ,2026-09-14 11:28:00,57.94,57.97,57.94,57.94,9938.0,575937.1
