ts_code,trade_date,pct_chg
000909.SZ,20260728,9.901
002082.SZ,20260728,9.9781
002211.SZ,20260728,10.0529
300250.SZ,20260728,12.6937
300290.SZ,20260728,19.9017
300293.SZ,20260728,17.3823
300369.SZ,20260728,9.8413
300637.SZ,20260728,13.6951
300746.SZ,20260728,15.0632
300753.SZ,20260728,18.576
300798.SZ,20260728,11.1111
300809.SZ,20260728,14.7113
300892.SZ,20260728,10.8079
300901.SZ,20260728,17.1538
300906.SZ,20260728,8.3007
301139.SZ,20260728,20.0
301234.SZ,20260728,10.2837
603429.SH,20260728,9.973
688496.SH,20260728,20.2247
688697.SH,20260728,8.0851
920118.BJ,20260728,13.3019
920238.BJ,20260728,10.3949
920693.BJ,20260728,8.2641
920717.BJ,20260728,11.126
