trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260728,000021.SZ,深科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,000045.SZ,深纺织Ａ,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000428.SZ,华天酒店,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260728,000503.SZ,国新健康,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000517.SZ,荣安地产,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000533.SZ,顺钠股份,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260728,000566.SZ,海南海药,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,5/10
20260728,000659.SZ,珠海中富,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000779.SZ,甘咨询,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000811.SZ,冰轮环境,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,000859.SZ,国风新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000909.SZ,*ST数源,,,,,,,limit_step,
20260728,000948.SZ,南天信息,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,000988.SZ,华工科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,001258.SZ,立新能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,001309.SZ,德明利,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,001358.SZ,兴欣新材,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260728,001376.SZ,百通能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,001389.SZ,广合科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002080.SZ,中材科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002083.SZ,孚日股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002141.SZ,贤丰控股,,,,,,,limit_list_d,1/2
20260728,002156.SZ,通富微电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002173.SZ,创新医疗,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,3/4
20260728,002195.SZ,岩山科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,002199.SZ,东晶电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/4
20260728,002211.SZ,ST宏达,,,,,,,limit_step,
20260728,002212.SZ,天融信,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,002222.SZ,福晶科技,,,,,,,limit_list_d,0/0
20260728,002279.SZ,久其软件,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,002281.SZ,光迅科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002309.SZ,中利集团,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260728,002310.SZ,东方新能,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260728,002338.SZ,奥普光电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260728,002353.SZ,杰瑞股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002366.SZ,融发核电,,,,,,,limit_list_d,0/0
20260728,002384.SZ,东山精密,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260728,002387.SZ,维信诺,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
