ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
601827.SH,20260129,0.4567,1.6205,1.03,1514771.5698,
301267.SZ,20260129,0.7916,3.0522,0.97,1584240.0,
300514.SZ,20260129,4.8649,6.4409,1.73,278800.0,
600825.SH,20260129,3.9064,8.0529,1.79,734556.1586,
688202.SH,20260129,2.8457,4.8049,0.88,800335.9601,
000633.SZ,20260129,6.6008,8.3283,1.07,308085.0984,
002757.SZ,20260129,23.3361,36.8523,1.71,638480.228,
920719.BJ,20260129,3.6478,3.9988,0.8,122976.3814,
002007.SZ,20260129,1.6152,2.6005,0.62,2883726.6189,
301367.SZ,20260129,2.0545,3.3686,1.06,737856.0,
002084.SZ,20260129,3.4898,5.9394,0.78,262298.7522,
920438.BJ,20260129,6.9848,11.4567,1.17,666310.41,
300072.SZ,20260129,3.4766,5.5637,0.72,1198357.354,
000825.SZ,20260129,1.9095,5.2049,0.88,3098758.801,
300332.SZ,20260129,5.6969,6.8738,1.13,512152.7012,
301045.SZ,20260129,9.4119,10.19,1.18,402772.3251,
688116.SH,20260129,2.3538,2.7132,0.62,1702541.2375,
300181.SZ,20260129,1.961,2.0726,0.81,1207788.9909,
603637.SH,20260129,8.4113,10.6764,1.24,292151.5134,
000968.SZ,20260129,8.8685,20.5266,1.5,843662.3195,
605179.SH,20260129,2.7081,13.004,2.58,845709.0,
600089.SH,20260129,6.2631,7.6415,0.67,13996235.4217,
600756.SH,20260129,5.8122,7.1838,1.09,615346.6053,
300327.SZ,20260129,8.4659,11.0815,0.88,1131983.4904,
002679.SZ,20260129,6.4367,17.697,0.76,265461.256,
603313.SH,20260129,2.3982,4.4028,0.61,561457.4948,
688605.SH,20260129,4.9633,6.5061,0.79,1370314.005,
301047.SZ,20260129,1.0754,2.8356,0.75,918479.0388,
002176.SZ,20260129,4.7181,5.6884,0.84,1697793.9531,
300829.SZ,20260129,3.922,4.0765,0.94,427959.0265,
000970.SZ,20260129,7.6515,10.1425,2.23,1806568.4987,
600692.SH,20260129,2.0508,2.2027,0.8,256787.7667,
603113.SH,20260129,3.3031,6.5553,1.38,603276.828,
688237.SH,20260129,3.3842,7.5878,1.77,419532.1715,
301611.SZ,20260129,5.7244,6.0344,0.6,5243772.0,
000885.SZ,20260129,1.1001,3.9074,1.11,907256.5743,
605098.SH,20260129,1.0006,2.4365,1.15,541638.4962,
301568.SZ,20260129,7.668,7.668,0.94,499977.1728,
301095.SZ,20260129,3.8625,6.8428,0.89,1571805.9786,
002400.SZ,20260129,37.6298,46.4959,1.84,2172198.0615,
600984.SH,20260129,4.8125,7.9043,1.92,512873.9214,
603605.SH,20260129,2.5366,5.0319,1.86,2910027.6093,
600986.SH,20260129,28.6269,33.0331,0.93,2049601.4574,
