ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
688836.SH,20260819,2026-08-19 15:00:00,845.0,1100.0,1100.0,800.08,845.0,150.8,460.34482758620686,25657935.0,23159535338.0,stk_mins
920059.BJ,20260819,2026-08-19 15:00:00,24.75,20.88,33.46,20.88,24.75,11.13,122.3719676549865,30987515.0,806356550.3900001,stk_mins
301106.SZ,20260819,2026-08-19 15:00:00,25.42,22.58,25.42,21.51,25.42,21.18,20.018885741265358,22751298.0,525340141.84000003,stk_mins
300069.SZ,20260819,2026-08-19 15:00:00,34.66,31.52,34.66,29.2,34.66,28.88,20.01385041551247,19311375.0,615058701.5,stk_mins
301130.SZ,20260819,2026-08-19 15:00:00,33.38,27.98,33.38,27.98,33.38,27.82,19.985621854780746,16621199.0,531752814.0,stk_mins
300911.SZ,20260819,2026-08-19 15:00:00,26.66,22.43,26.66,22.36,26.66,22.22,19.981998199819984,33159923.0,820474757.49,stk_mins
301211.SZ,20260819,2026-08-19 15:00:00,14.54,12.0,14.54,12.0,14.54,12.12,19.96699669966997,57187046.0,804175798.85,stk_mins
920169.BJ,20260819,2026-08-19 15:00:00,22.2,21.0,23.91,19.82,22.2,18.9,17.460317460317466,10148570.0,218580727.5,stk_mins
688569.SH,20260819,2026-08-19 15:00:00,19.7,19.0,20.8,19.0,19.7,17.39,13.283496262219652,8573271.0,168085899.0,stk_mins
300313.SZ,20260819,2026-08-19 15:00:00,14.45,14.6,15.41,13.51,14.45,12.88,12.189440993788804,61820001.0,887516322.55,stk_mins
920206.BJ,20260819,2026-08-19 15:00:00,39.5,36.03,42.39,36.03,39.5,35.57,11.048636491425356,4256967.0,170437868.69,stk_mins
000560.SZ,20260819,2026-08-19 15:00:00,2.38,2.22,2.38,2.22,2.38,2.16,10.185185185185164,428624217.0,1011651415.42,stk_mins
601011.SH,20260819,2026-08-19 15:00:00,3.04,2.99,3.04,2.96,3.04,2.76,10.144927536231885,72822739.0,220941867.0,stk_mins
000736.SZ,20260819,2026-08-19 15:00:00,4.9,4.62,4.9,4.57,4.9,4.45,10.1123595505618,33082587.0,160065189.8,stk_mins
601015.SH,20260819,2026-08-19 15:00:00,3.71,3.4,3.71,3.39,3.71,3.37,10.089020771513347,156893179.0,565578256.0,stk_mins
002333.SZ,20260819,2026-08-19 15:00:00,6.34,6.34,6.34,6.34,6.34,5.76,10.069444444444443,14106383.0,89434468.0,stk_mins
002412.SZ,20260819,2026-08-19 15:00:00,8.42,7.53,8.42,7.49,8.42,7.65,10.065359477124169,31759675.0,262158048.81,stk_mins
001338.SZ,20260819,2026-08-19 15:00:00,9.63,8.74,9.63,8.68,9.63,8.75,10.057142857142875,30358424.0,288564540.8,stk_mins
603801.SH,20260819,2026-08-19 15:00:00,6.57,6.15,6.57,6.15,6.57,5.97,10.050251256281406,13562492.0,88350748.0,stk_mins
603113.SH,20260819,2026-08-19 15:00:00,5.15,4.69,5.15,4.64,5.15,4.68,10.042735042735051,37887096.0,187294643.0,stk_mins
002953.SZ,20260819,2026-08-19 15:00:00,11.73,11.73,11.73,11.6,11.73,10.66,10.037523452157604,23433086.0,274830855.78000003,stk_mins
002543.SZ,20260819,2026-08-19 15:00:00,7.57,6.84,7.57,6.76,7.57,6.88,10.029069767441868,34969589.0,254631802.14,stk_mins
600783.SH,20260819,2026-08-19 15:00:00,20.19,20.19,20.19,19.83,20.19,18.35,10.027247956403261,44432372.0,896876304.0,stk_mins
603395.SH,20260819,2026-08-19 15:00:00,29.0,29.0,29.0,28.01,29.0,26.36,10.01517450682854,11771965.0,340767015.0,stk_mins
000505.SZ,20260819,2026-08-19 15:00:00,7.47,6.93,7.47,6.91,7.47,6.79,10.014727540500722,67893663.0,498300322.86,stk_mins
600610.SH,20260819,2026-08-19 15:00:00,7.8,7.05,7.8,6.91,7.8,7.09,10.014104372355437,47572795.0,360766888.0,stk_mins
