ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
301655.SZ,20260820,2026-08-20 15:00:00,32.49,40.0,43.79,31.95,32.49,8.5,282.2352941176471,35515964.0,1325174232.65,stk_mins
688238.SH,20260820,2026-08-20 15:00:00,8.04,7.6,8.1,7.52,8.04,6.75,19.1111111111111,98548366.0,782429254.0,stk_mins
688143.SH,20260820,2026-08-20 15:00:00,149.5,129.29,151.51,125.96,149.5,126.26,18.406462854427375,28010387.0,4030186637.0,stk_mins
300570.SZ,20260820,2026-08-20 15:00:00,213.4,184.12,216.2,180.66,213.4,180.27,18.377988572696502,39306865.0,7949703242.0,stk_mins
301047.SZ,20260820,2026-08-20 15:00:00,131.51,119.0,134.26,112.1,131.51,111.88,17.54558455488022,21024840.0,2622872399.4,stk_mins
301122.SZ,20260820,2026-08-20 15:00:00,39.0,33.95,39.84,33.27,39.0,33.2,17.469879518072283,11200530.0,426237223.78,stk_mins
300112.SZ,20260820,2026-08-20 15:00:00,9.91,8.52,9.97,8.42,9.91,8.49,16.725559481743236,41685405.0,393795183.48,stk_mins
688617.SH,20260820,2026-08-20 15:00:00,266.22,251.31,271.0,244.57,266.22,228.49,16.512757669919907,4887699.0,1277040628.0,stk_mins
300676.SZ,20260820,2026-08-20 15:00:00,43.78,42.15,45.12,41.05,43.78,37.6,16.436170212765955,47708455.0,2096420694.0,stk_mins
301093.SZ,20260820,2026-08-20 15:00:00,82.96,78.52,84.5,72.5,82.96,71.41,16.174205293376275,12694330.0,1016860639.5500001,stk_mins
301207.SZ,20260820,2026-08-20 15:00:00,20.25,18.88,20.36,18.7,20.25,17.49,15.780445969125223,29110171.0,573308906.54,stk_mins
688536.SH,20260820,2026-08-20 15:00:00,309.94,286.0,315.0,286.0,309.94,268.8,15.305059523809517,9524379.0,2891050701.0,stk_mins
688315.SH,20260820,2026-08-20 15:00:00,17.1,16.4,17.84,16.2,17.1,14.87,14.996637525218581,29004320.0,504498187.0,stk_mins
301205.SZ,20260820,2026-08-20 15:00:00,299.5,271.08,302.5,266.66,299.5,264.0,13.446969696969703,10335440.0,2973645143.2,stk_mins
688266.SH,20260820,2026-08-20 15:00:00,138.34,127.65,143.68,122.9,138.34,122.54,12.893748979924924,14275822.0,1873797583.0,stk_mins
300976.SZ,20260820,2026-08-20 15:00:00,60.0,54.28,61.51,53.79,60.0,53.22,12.739571589627952,9402320.0,547302748.9,stk_mins
301080.SZ,20260820,2026-08-20 15:00:00,96.66,92.0,102.79,89.27,96.66,85.75,12.723032069970852,33123110.0,3137719675.9,stk_mins
301081.SZ,20260820,2026-08-20 15:00:00,13.47,12.01,13.65,11.88,13.47,11.95,12.71966527196653,8239803.0,107276671.44999999,stk_mins
301529.SZ,20260820,2026-08-20 15:00:00,99.15,89.01,101.96,86.0,99.15,88.01,12.657652539484143,6389096.0,607074316.14,stk_mins
300545.SZ,20260820,2026-08-20 15:00:00,32.21,29.15,32.7,28.56,32.21,28.68,12.308228730822869,23496233.0,734746108.2,stk_mins
301196.SZ,20260820,2026-08-20 15:00:00,90.34,81.97,91.52,81.31,90.34,80.52,12.195727769498266,9612965.0,840500367.3,stk_mins
300171.SZ,20260820,2026-08-20 15:00:00,14.9,14.8,15.88,14.15,14.9,13.31,11.945905334335084,53879734.0,805475105.91,stk_mins
688289.SH,20260820,2026-08-20 15:00:00,17.45,16.5,18.31,16.1,17.45,15.65,11.501597444089452,29612318.0,508740183.0,stk_mins
301335.SZ,20260820,2026-08-20 15:00:00,24.17,22.12,24.32,21.88,24.17,21.69,11.433840479483637,6334673.0,148592648.5,stk_mins
301550.SZ,20260820,2026-08-20 15:00:00,84.03,77.09,86.86,73.89,84.03,75.43,11.40129921781783,15472398.0,1247742694.6,stk_mins
301419.SZ,20260820,2026-08-20 15:00:00,40.2,37.2,42.5,35.79,40.2,36.2,11.049723756906072,11361948.0,445109687.1,stk_mins
688619.SH,20260820,2026-08-20 15:00:00,15.41,14.14,15.7,14.01,15.41,13.88,11.023054755043216,7485666.0,113063794.0,stk_mins
300813.SZ,20260820,2026-08-20 15:00:00,21.71,20.2,22.77,20.03,21.71,19.62,10.652395514780832,7907312.0,171054735.2,stk_mins
688286.SH,20260820,2026-08-20 15:00:00,51.28,49.0,54.72,46.43,51.28,46.43,10.445832435925052,15289388.0,773414299.0,stk_mins
300149.SZ,20260820,2026-08-20 15:00:00,11.35,10.98,12.0,10.42,11.35,10.28,10.408560311284054,78037556.0,872881098.9,stk_mins
688052.SH,20260820,2026-08-20 15:00:00,245.3,225.0,252.88,224.22,245.3,222.3,10.346378767431407,5065714.0,1235926153.0,stk_mins
300486.SZ,20260820,2026-08-20 15:00:00,21.83,20.05,22.29,20.0,21.83,19.8,10.252525252525245,21283802.0,461217310.87,stk_mins
301360.SZ,20260820,2026-08-20 15:00:00,55.79,51.9,60.73,50.98,55.79,50.61,10.235131396957131,6753389.0,384306698.79999995,stk_mins
688202.SH,20260820,2026-08-20 15:00:00,110.0,105.0,113.6,102.03,110.0,99.86,10.154215902263175,13671263.0,1469866227.0,stk_mins
688222.SH,20260820,2026-08-20 15:00:00,38.7,38.0,40.57,36.68,38.7,35.15,10.099573257467998,32593295.0,1261506844.0,stk_mins
300843.SZ,20260820,2026-08-20 15:00:00,145.38,132.45,147.26,132.45,145.38,132.07,10.077988945256312,12385775.0,1758914980.7,stk_mins
002726.SZ,20260820,2026-08-20 15:00:00,2.95,2.66,2.95,2.61,2.95,2.68,10.074626865671643,140908043.0,401246069.21000004,stk_mins
688210.SH,20260820,2026-08-20 15:00:00,31.4,28.68,31.58,28.54,31.4,28.53,10.059586400280395,6537208.0,198416568.0,stk_mins
300936.SZ,20260820,2026-08-20 15:00:00,88.14,82.0,92.44,81.1,88.14,80.11,10.023717388590692,5688936.0,502152438.61,stk_mins
002667.SZ,20260820,2026-08-20 15:00:00,17.46,17.46,17.46,17.46,17.46,15.87,10.018903591682427,648200.0,11317572.0,stk_mins
002581.SZ,20260820,2026-08-20 15:00:00,5.72,5.28,5.72,5.15,5.72,5.2,9.999999999999986,27970274.0,155381821.8,stk_mins
603828.SH,20260820,2026-08-20 15:00:00,4.98,4.5,4.98,4.48,4.98,4.53,9.933774834437092,5467689.0,26448083.0,stk_mins
300725.SZ,20260820,2026-08-20 15:00:00,54.38,52.0,57.35,50.91,54.38,49.51,9.836396687537885,45869309.0,2492887560.3,stk_mins
688057.SH,20260820,2026-08-20 15:00:00,19.16,17.9,20.35,17.4,19.16,17.45,9.799426934097433,10248927.0,196132423.0,stk_mins
301183.SZ,20260820,2026-08-20 15:00:00,225.38,209.48,229.8,202.02,225.38,205.38,9.7380465478625,8232232.0,1792201323.6,stk_mins
301230.SZ,20260820,2026-08-20 15:00:00,37.53,36.04,40.3,35.48,37.53,34.2,9.736842105263154,35198897.0,1327299438.0,stk_mins
600491.SH,20260820,2026-08-20 15:00:00,1.71,1.56,1.72,1.5,1.71,1.56,9.615384615384603,152939499.0,245083624.0,stk_mins
688520.SH,20260820,2026-08-20 15:00:00,40.94,39.0,43.55,38.93,40.94,37.38,9.523809523809511,9775866.0,404363587.0,stk_mins
688136.SH,20260820,2026-08-20 15:00:00,21.58,20.68,22.48,20.4,21.58,19.71,9.487569761542346,11551332.0,250989067.0,stk_mins
300661.SZ,20260820,2026-08-20 15:00:00,116.58,108.61,120.0,108.61,116.58,106.49,9.475068081509995,20203526.0,2344349921.0,stk_mins
600381.SH,20260820,2026-08-20 15:00:00,4.91,4.45,4.94,4.42,4.91,4.49,9.35412026726057,13991795.0,66687115.0,stk_mins
688096.SH,20260820,2026-08-20 15:00:00,9.07,8.38,9.09,8.21,9.07,8.3,9.277108433734927,8009332.0,68958695.0,stk_mins
300867.SZ,20260820,2026-08-20 15:00:00,17.8,16.37,17.8,16.37,17.8,16.3,9.202453987730053,13904483.0,239698098.8,stk_mins
301201.SZ,20260820,2026-08-20 15:00:00,38.77,36.06,39.11,35.53,38.77,35.51,9.18051253168124,20943168.0,787000231.8000001,stk_mins
688373.SH,20260820,2026-08-20 15:00:00,5.66,5.35,5.82,5.28,5.66,5.19,9.055876685934482,28478875.0,160197533.0,stk_mins
688333.SH,20260820,2026-08-20 15:00:00,106.68,99.88,112.99,97.5,106.68,97.92,8.946078431372563,18499423.0,1946004622.0,stk_mins
688205.SH,20260820,2026-08-20 15:00:00,166.99,155.56,175.99,153.6,166.99,153.29,8.93730836975668,15243746.0,2515483695.0,stk_mins
688195.SH,20260820,2026-08-20 15:00:00,176.28,165.2,184.89,162.13,176.28,161.88,8.895478131949597,15334082.0,2687345351.0,stk_mins
300558.SZ,20260820,2026-08-20 15:00:00,55.7,53.88,55.98,51.88,55.7,51.17,8.852843462966575,37836259.0,2047184035.6,stk_mins
000517.SZ,20260820,2026-08-20 15:00:00,2.47,2.26,2.48,2.24,2.47,2.27,8.81057268722467,76548418.0,183489149.25,stk_mins
603838.SH,20260820,2026-08-20 15:00:00,10.65,9.62,10.78,9.62,10.65,9.8,8.673469387755105,6351800.0,65987747.0,stk_mins
688062.SH,20260820,2026-08-20 15:00:00,34.1,33.5,34.95,32.11,34.1,31.38,8.66794136392608,15819307.0,532652868.0,stk_mins
300901.SZ,20260820,2026-08-20 15:00:00,18.57,17.01,18.63,16.88,18.57,17.09,8.66003510825044,6510400.0,115681324.8,stk_mins
600547.SH,20260820,2026-08-20 15:00:00,35.4,34.23,35.86,34.0,35.4,32.6,8.588957055214719,175550996.0,6193506529.0,stk_mins
000926.SZ,20260820,2026-08-20 15:00:00,2.28,2.11,2.31,2.09,2.28,2.1,8.571428571428562,116709880.0,264529668.1,stk_mins
001225.SZ,20260820,2026-08-20 15:00:00,46.57,43.01,47.19,43.01,46.57,42.9,8.554778554778553,3799250.0,176495576.5,stk_mins
300319.SZ,20260820,2026-08-20 15:00:00,18.45,17.69,19.08,17.42,18.45,17.0,8.529411764705873,156291440.0,2844007856.2,stk_mins
688180.SH,20260820,2026-08-20 15:00:00,40.45,39.69,41.42,38.42,40.45,37.3,8.445040214477228,43500930.0,1752795803.0,stk_mins
688197.SH,20260820,2026-08-20 15:00:00,38.96,37.68,40.64,37.37,38.96,35.93,8.43306429167827,6217967.0,243373980.0,stk_mins
603123.SH,20260820,2026-08-20 15:00:00,9.23,8.63,9.37,8.59,9.23,8.52,8.333333333333348,65283721.0,602508905.0,stk_mins
688313.SH,20260820,2026-08-20 15:00:00,164.0,154.0,166.8,146.68,164.0,151.41,8.315170728485576,31640277.0,5071166899.0,stk_mins
301190.SZ,20260820,2026-08-20 15:00:00,20.85,19.0,20.9,18.9,20.85,19.25,8.311688311688314,17632795.0,354513658.48,stk_mins
688265.SH,20260820,2026-08-20 15:00:00,44.85,43.1,46.78,42.51,44.85,41.43,8.254887762490949,5399404.0,241335442.0,stk_mins
301212.SZ,20260820,2026-08-20 15:00:00,24.03,22.53,24.3,21.5,24.03,22.2,8.24324324324326,5276893.0,122724305.25999999,stk_mins
301266.SZ,20260820,2026-08-20 15:00:00,23.3,21.71,23.83,21.66,23.3,21.53,8.221086855550386,8030093.0,183238081.10000002,stk_mins
300358.SZ,20260820,2026-08-20 15:00:00,9.25,8.97,9.54,8.97,9.25,8.55,8.187134502923964,72624219.0,680374789.2,stk_mins
300487.SZ,20260820,2026-08-20 15:00:00,69.96,66.5,72.34,66.5,69.96,64.68,8.163265306122437,14867930.0,1045831397.8,stk_mins
300697.SZ,20260820,2026-08-20 15:00:00,15.16,14.28,15.4,14.28,15.16,14.02,8.131241084165474,20869991.0,310158643.51,stk_mins
300991.SZ,20260820,2026-08-20 15:00:00,29.41,27.79,30.1,27.07,29.41,27.21,8.085262771040046,3999070.0,114621883.7,stk_mins
688098.SH,20260820,2026-08-20 15:00:00,8.72,8.3,8.9,8.3,8.72,8.07,8.054522924411401,11335923.0,98850218.0,stk_mins
