ts_code,trade_date,pct_chg
000056.SZ,20260805,10.0
000426.SZ,20260805,9.0745
001229.SZ,20260805,9.9792
002181.SZ,20260805,9.1814
002409.SZ,20260805,8.6036
002484.SZ,20260805,8.3123
002536.SZ,20260805,9.9683
002851.SZ,20260805,9.0824
002859.SZ,20260805,8.9333
003031.SZ,20260805,8.3051
300083.SZ,20260805,9.9153
300139.SZ,20260805,11.8869
300179.SZ,20260805,10.373
300209.SZ,20260805,9.8989
300260.SZ,20260805,10.5496
300285.SZ,20260805,11.7813
300321.SZ,20260805,8.0081
300420.SZ,20260805,19.7269
300440.SZ,20260805,9.4737
300476.SZ,20260805,17.1209
300518.SZ,20260805,13.0481
300522.SZ,20260805,8.1667
300567.SZ,20260805,11.7686
300592.SZ,20260805,9.8026
300604.SZ,20260805,10.6501
300606.SZ,20260805,11.62
300654.SZ,20260805,12.6126
300666.SZ,20260805,11.1555
300672.SZ,20260805,8.0045
300687.SZ,20260805,9.0654
300720.SZ,20260805,8.251
300731.SZ,20260805,9.7321
300806.SZ,20260805,9.6466
300814.SZ,20260805,8.3034
300820.SZ,20260805,16.1043
300835.SZ,20260805,8.3086
300863.SZ,20260805,8.6331
300868.SZ,20260805,12.3817
300870.SZ,20260805,10.3314
300873.SZ,20260805,9.6167
300903.SZ,20260805,14.3833
300948.SZ,20260805,15.4374
300951.SZ,20260805,10.499
300975.SZ,20260805,11.1581
300986.SZ,20260805,8.4746
301016.SZ,20260805,12.5203
301021.SZ,20260805,8.363
301047.SZ,20260805,8.3991
301071.SZ,20260805,8.5962
301093.SZ,20260805,9.815
301115.SZ,20260805,8.9967
301148.SZ,20260805,8.0351
301188.SZ,20260805,8.9985
301196.SZ,20260805,11.7673
301217.SZ,20260805,10.1439
301236.SZ,20260805,11.5485
301248.SZ,20260805,9.9123
301307.SZ,20260805,9.4803
301308.SZ,20260805,8.591
301312.SZ,20260805,9.1084
301349.SZ,20260805,8.3721
301362.SZ,20260805,9.5652
301369.SZ,20260805,8.4775
301373.SZ,20260805,9.9361
301377.SZ,20260805,10.7423
301392.SZ,20260805,13.6449
301396.SZ,20260805,12.5955
301398.SZ,20260805,8.2983
301413.SZ,20260805,10.6557
301488.SZ,20260805,10.6325
301489.SZ,20260805,8.1051
301511.SZ,20260805,11.7159
301526.SZ,20260805,14.0427
301611.SZ,20260805,9.5617
600176.SH,20260805,8.5383
600183.SH,20260805,9.4092
600330.SH,20260805,8.6093
600353.SH,20260805,9.5423
600459.SH,20260805,8.7618
600487.SH,20260805,8.2355
600489.SH,20260805,8.9398
600549.SH,20260805,8.789
600641.SH,20260805,8.8898
600961.SH,20260805,9.5767
600988.SH,20260805,8.1854
603002.SH,20260805,8.0735
603063.SH,20260805,8.3946
603068.SH,20260805,8.4792
603500.SH,20260805,8.0135
603650.SH,20260805,8.0483
603678.SH,20260805,8.0869
603682.SH,20260805,8.1532
603776.SH,20260805,8.8727
603929.SH,20260805,8.6197
603950.SH,20260805,9.2961
603986.SH,20260805,8.2636
605198.SH,20260805,8.3451
605358.SH,20260805,8.7206
688012.SH,20260805,12.6707
688028.SH,20260805,10.1813
688031.SH,20260805,13.224
688037.SH,20260805,8.4285
688056.SH,20260805,13.9015
688059.SH,20260805,17.7828
688072.SH,20260805,12.139
688082.SH,20260805,9.1089
688090.SH,20260805,8.9155
688125.SH,20260805,11.1755
688141.SH,20260805,11.3034
688143.SH,20260805,13.5255
688146.SH,20260805,13.1252
688147.SH,20260805,10.0114
688170.SH,20260805,13.0785
688191.SH,20260805,10.0988
688200.SH,20260805,8.8237
688215.SH,20260805,10.679
688218.SH,20260805,9.5003
688233.SH,20260805,15.5958
688234.SH,20260805,8.1781
688237.SH,20260805,9.8424
688257.SH,20260805,9.8638
688258.SH,20260805,14.666
688268.SH,20260805,8.3398
688300.SH,20260805,12.4753
688308.SH,20260805,9.578
688333.SH,20260805,9.9554
688345.SH,20260805,8.6661
688359.SH,20260805,9.3918
688362.SH,20260805,9.3379
688369.SH,20260805,11.7702
688371.SH,20260805,11.9448
688376.SH,20260805,8.0077
688392.SH,20260805,8.2528
688403.SH,20260805,8.5
688409.SH,20260805,12.2721
688416.SH,20260805,10.7761
688419.SH,20260805,11.9956
688432.SH,20260805,17.624
688433.SH,20260805,8.6301
688449.SH,20260805,8.1544
688456.SH,20260805,12.2802
688478.SH,20260805,8.523
688488.SH,20260805,10.7296
688502.SH,20260805,14.2459
688507.SH,20260805,13.1182
688508.SH,20260805,8.5798
688515.SH,20260805,10.5135
688530.SH,20260805,14.9619
688535.SH,20260805,8.575
688545.SH,20260805,14.6695
688550.SH,20260805,8.5801
688551.SH,20260805,8.7019
688607.SH,20260805,14.8534
688610.SH,20260805,13.4641
688652.SH,20260805,8.6026
688662.SH,20260805,12.3732
688699.SH,20260805,8.9693
688720.SH,20260805,10.7735
688729.SH,20260805,9.5259
688766.SH,20260805,11.3533
688783.SH,20260805,11.8189
688813.SH,20260805,8.1712
920038.BJ,20260805,66.2423
920045.BJ,20260805,10.1057
920092.BJ,20260805,23.0365
920125.BJ,20260805,13.9869
920161.BJ,20260805,9.4275
920284.BJ,20260805,8.3995
920505.BJ,20260805,16.6869
920522.BJ,20260805,8.5249
920690.BJ,20260805,15.0986
920725.BJ,20260805,9.6571
