trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260902,000520.SZ,凤凰航运,,,,,,,limit_list_d,0/0
20260902,000545.SZ,金浦钛业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,000628.SZ,高新发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,000635.SZ,英 力 特,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,000713.SZ,国投丰乐,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,000852.SZ,石化机械,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,000892.SZ,欢瑞世纪,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260902,000985.SZ,大庆华科,,,,,,,limit_list_d,0/0
20260902,001278.SZ,一彬科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,001326.SZ,联域股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,001366.SZ,播恩集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002059.SZ,云南旅游,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002104.SZ,恒宝股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,002201.SZ,九鼎新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002265.SZ,建设工业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002274.SZ,华昌化工,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002278.SZ,神开股份,,,,,,,limit_list_d,0/0
20260902,002297.SZ,博云新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002300.SZ,太阳电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002490.SZ,山东墨龙,,,,,,,limit_list_d,0/0
20260902,002514.SZ,*ST宝馨,,,,,,,limit_step,
20260902,002536.SZ,飞龙股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002632.SZ,道明光学,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002639.SZ,雪人集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002660.SZ,茂硕电源,,,,,,,limit_list_d,0/0
20260902,002679.SZ,福建金森,,,,,,,limit_list_d,3/4
20260902,002708.SZ,光洋股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002742.SZ,冀衡医药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,002886.SZ,沃特股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/9
20260902,002893.SZ,京能热力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,002909.SZ,集泰股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260902,002942.SZ,新农股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,002963.SZ,豪尔赛,,,,,,,limit_list_d,0/0
20260902,002999.SZ,天禾股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,003005.SZ,竞业达,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260902,003039.SZ,顺控发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,003040.SZ,楚天龙,,,,,,,limit_list_d,6/9
20260902,600121.SH,郑州煤电,,,,,,,limit_list_d,2/3
20260902,600354.SH,敦煌种业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,600540.SH,新赛股份,,,,,,,limit_list_d,4/5
20260902,600589.SH,大位科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,600613.SH,神奇制药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260902,600657.SH,信达地产,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,600792.SH,云煤能源,,,,,,,limit_list_d,1/2
20260902,600828.SH,茂业商业,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,600830.SH,香溢融通,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,600869.SH,远东股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,600892.SH,大晟文化,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260902,600903.SH,贵州燃气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,600967.SH,内蒙一机,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,601086.SH,国芳集团,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260902,601566.SH,九牧王,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260902,601606.SH,长城军工,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260902,603001.SH,奥康国际,,,,,,,limit_list_d,0/0
20260902,603207.SH,小方制药,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
