ts_code,trade_date,pct_chg
002514.SZ,20260902,10.1942
300154.SZ,20260902,9.8088
300192.SZ,20260902,8.7367
300572.SZ,20260902,8.7015
300922.SZ,20260902,8.9109
300950.SZ,20260902,10.2975
301189.SZ,20260902,11.5556
301357.SZ,20260902,13.8969
301606.SZ,20260902,8.1601
301688.SZ,20260902,104.4056
603221.SH,20260902,9.2308
603269.SH,20260902,8.1689
603595.SH,20260902,10.0036
688084.SH,20260902,9.2033
688156.SH,20260902,12.5127
688543.SH,20260902,8.7724
920008.BJ,20260902,8.9268
920078.BJ,20260902,8.359
920088.BJ,20260902,8.3606
920098.BJ,20260902,14.5745
920122.BJ,20260902,9.3379
920158.BJ,20260902,12.1212
920188.BJ,20260902,10.5548
920222.BJ,20260902,17.2372
920225.BJ,20260902,9.0106
920509.BJ,20260902,10.6309
920748.BJ,20260902,21.6437
