ts_code,trade_date,pct_chg
000657.SZ,20260810,8.6405
000911.SZ,20260810,8.7912
002193.SZ,20260810,10.0467
002234.SZ,20260810,8.9779
002265.SZ,20260810,8.2719
002338.SZ,20260810,8.1979
002634.SZ,20260810,8.2126
002667.SZ,20260810,10.0
002687.SZ,20260810,8.5828
002759.SZ,20260810,8.6799
300062.SZ,20260810,15.4312
300076.SZ,20260810,10.3286
300096.SZ,20260810,8.5409
300139.SZ,20260810,9.3542
300141.SZ,20260810,8.4149
300152.SZ,20260810,10.596
300161.SZ,20260810,8.8872
300345.SZ,20260810,10.0173
300397.SZ,20260810,8.4777
300426.SZ,20260810,9.4276
300530.SZ,20260810,9.1053
300618.SZ,20260810,8.4534
300640.SZ,20260810,10.4596
300828.SZ,20260810,11.8633
300875.SZ,20260810,9.0909
300892.SZ,20260810,10.6135
300945.SZ,20260810,9.7623
301067.SZ,20260810,12.9429
301159.SZ,20260810,8.0755
301218.SZ,20260810,8.7444
301230.SZ,20260810,8.2665
301234.SZ,20260810,9.89
301235.SZ,20260810,9.5455
301239.SZ,20260810,13.943
301279.SZ,20260810,12.3118
301328.SZ,20260810,13.2842
301336.SZ,20260810,13.9529
301552.SZ,20260810,15.5239
301583.SZ,20260810,9.7312
301585.SZ,20260810,8.4792
600206.SH,20260810,8.0133
600267.SH,20260810,8.6194
600337.SH,20260810,9.8859
603198.SH,20260810,8.448
605336.SH,20260810,10.0255
688026.SH,20260810,9.2503
688046.SH,20260810,12.2486
688082.SH,20260810,12.1597
688084.SH,20260810,12.9003
688114.SH,20260810,14.5086
688130.SH,20260810,17.3576
688137.SH,20260810,17.5086
688202.SH,20260810,8.4122
688203.SH,20260810,17.3578
688260.SH,20260810,8.0132
688265.SH,20260810,8.5082
688370.SH,20260810,8.9398
688395.SH,20260810,12.5344
688429.SH,20260810,8.3495
688696.SH,20260810,9.3296
688793.SH,20260810,11.9658
920000.BJ,20260810,8.0307
920179.BJ,20260810,10.514
920699.BJ,20260810,15.5842
920870.BJ,20260810,10.4938
920970.BJ,20260810,8.1395
