trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260810,000026.SZ,飞亚达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000428.SZ,华天酒店,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000506.SZ,招金黄金,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260810,000537.SZ,绿发电力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000656.SZ,金科股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000668.SZ,荣丰控股,,,,,,,limit_list_d,0/0
20260810,000710.SZ,贝瑞基因,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000779.SZ,甘咨询,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260810,000802.SZ,北京文化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000859.SZ,国风新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,000973.SZ,佛塑科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,001222.SZ,源飞宠物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,001258.SZ,立新能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,001300.SZ,三柏硕,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,001376.SZ,百通能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,001388.SZ,信通电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002044.SZ,美年健康,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002112.SZ,三变科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002141.SZ,贤丰控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002153.SZ,石基信息,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002248.SZ,华东数控,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002289.SZ,宇顺电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002298.SZ,中电鑫龙,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002300.SZ,太阳电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002329.SZ,皇氏集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260810,002345.SZ,潮宏基,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
