ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000004.SZ,20260212,*ST国华,7.96,-5.0119,0.39,16271494.0,9771864.0,5776230.0,15548094.0,-3995634.0,-24.56,95.55,1005250633.28,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000070.SZ,20260212,特发信息,19.5,9.9831,19.59,3335788054.0,507009514.4,730839431.91,1237848946.31,223829917.51,6.71,37.11,17329237614.0,日涨幅偏离值达到7%的前5只证券
000609.SZ,20260212,ST中迪,10.0,5.042,5.96,179098722.0,19103777.0,31874677.0,50978454.0,12770900.0,7.13,28.46,2910582720.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000669.SZ,20260212,ST金鸿,3.56,5.0147,0.2,38688008.0,19275828.0,15753613.8,35029441.8,-3522214.2,-9.1,90.54,2422255317.32,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000892.SZ,20260212,欢瑞世纪,8.95,-9.3212,35.32,2256510893.0,221541805.2,265645543.62,487187348.82,44103738.42,1.95,21.59,6361986263.3,日换手率达到20%的前5只证券
000962.SZ,20260212,东方钽业,48.99,9.991,9.31,3452436762.0,415761428.01,547025373.96,962786801.97,131263945.95,3.8,27.89,24576537731.25,连续三个交易日内，涨幅偏离值累计达到20%的证券
001270.SZ,20260212,*ST铖昌,120.96,-5.0027,4.37,3332510398.0,371353223.56,386482269.13,757835492.69,15129045.57,0.45,22.74,24615306898.56,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
001896.SZ,20260212,豫能控股,8.29,9.9469,0.35,141408402.0,19748979.0,102024674.85,121773653.85,82275695.85,58.18,86.11,12648727225.7,连续三个交易日内，涨幅偏离值累计达到20%的证券
002080.SZ,20260212,中材科技,49.87,9.9912,7.73,6316808579.0,1002277887.56,1553930609.13,2556208496.69,551652721.57,8.73,40.47,83688023134.08,日涨幅偏离值达到7%的前5只证券
002080.SZ,20260212,中材科技,49.87,9.9912,7.73,7647108018.0,1047949354.06,1772753887.67,2820703241.73,724804533.61,9.48,36.89,83688023134.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
002112.SZ,20260212,三变科技,24.92,3.4884,34.17,2236718558.0,375427882.92,221418696.42,596846579.34,-154009186.5,-6.89,26.68,6531022386.0,日换手率达到20%的前5只证券
002131.SZ,20260212,利欧股份,9.08,10.0606,21.65,11092174691.0,807559903.43,2097794740.03,2905354643.46,1290234836.6,11.63,26.19,53115492485.36,日涨幅偏离值达到7%的前5只证券
002323.SZ,20260212,雅博股份,2.62,10.084,15.99,836551477.0,106956416.39,184844215.34,291800631.73,77887798.95,9.31,34.88,5555400640.88,日振幅值达到15%的前5只证券
002323.SZ,20260212,雅博股份,2.62,10.084,15.99,1114207832.0,111941438.75,182309567.64,294251006.39,70368128.89,6.32,26.41,5555400640.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
002342.SZ,20260212,巨力索具,17.15,-10.021,2.94,481549705.0,47568955.0,41014225.0,88583180.0,-6554730.0,-1.36,18.4,16372933500.0,日跌幅偏离值达到7%的前5只证券
002378.SZ,20260212,章源钨业,30.4,9.9855,8.81,4779275351.0,630745096.81,1039619648.34,1670364745.15,408874551.53,8.56,34.95,36331689617.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
002455.SZ,20260212,百川股份,14.1,-4.9225,42.62,3160087517.0,511705959.34,650033840.44,1161739799.78,138327881.1,4.38,36.76,7321138685.4,日换手率达到20%的前5只证券
002702.SZ,20260212,海欣食品,6.24,-9.9567,19.61,572181668.0,93235630.3,47371530.4,140607160.7,-45864099.9,-8.02,24.57,2862561000.0,日跌幅偏离值达到7%的前5只证券
002723.SZ,20260212,小崧股份,10.46,-9.9828,12.74,424693240.0,102892900.48,68539848.0,171432748.48,-34353052.48,-8.09,40.37,3317009124.18,日跌幅偏离值达到7%的前5只证券
002731.SZ,20260212,ST萃华,9.72,-4.9853,0.06,5716857.0,4053084.0,2888280.0,6941364.0,-1164804.0,-20.37,121.42,2232260208.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002757.SZ,20260212,南兴股份,25.67,4.69,31.69,2236416318.0,341754099.87,200288117.75,542042217.62,-141465982.12,-6.33,24.24,7240324152.07,日换手率达到20%的前5只证券
002830.SZ,20260212,名雕股份,24.95,-9.9928,23.59,1753591852.0,257486723.16,121791222.89,379277946.05,-135695500.27,-7.74,21.63,1667969875.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
002837.SZ,20260212,英维克,109.45,10.0,9.47,8731754428.0,655632174.03,1589356007.36,2244988181.39,933723833.33,10.69,25.71,93053839466.5,日涨幅偏离值达到7%的前5只证券
002842.SZ,20260212,翔鹭钨业,38.51,9.9971,31.64,3218698226.0,534415064.38,505167318.36,1039582382.74,-29247746.02,-0.91,32.3,10338483519.59,日涨幅偏离值达到7%的前5只证券
002842.SZ,20260212,翔鹭钨业,38.51,9.9971,31.64,4061636560.0,564854345.36,759084914.92,1323939260.28,194230569.56,4.78,32.6,10338483519.59,连续三个交易日内，涨幅偏离值累计达到20%的证券
002905.SZ,20260212,金逸影视,12.19,-9.9705,9.47,407085879.0,34361914.4,26181868.0,60543782.4,-8180046.4,-2.01,14.87,4259673600.0,日跌幅偏离值达到7%的前5只证券
002931.SZ,20260212,锋龙股份,85.95,-10.0,13.97,2533024033.0,258153627.64,147296150.84,405449778.48,-110857476.8,-4.38,16.01,17297740731.6,日跌幅偏离值达到7%的前5只证券
002951.SZ,20260212,金时科技,17.71,10.0,5.5,562543037.0,59716994.0,91713698.0,151430692.0,31996704.0,5.69,26.92,7103913566.75,连续三个交易日内，涨幅偏离值累计达到20%的证券
002969.SZ,20260212,嘉美包装,33.39,6.6773,7.69,7900150566.0,644106151.01,466820821.54,1110926972.55,-177285329.47,-2.24,14.06,36404272166.22,连续三个交易日内，涨幅偏离值累计达到20%的证券
110100.SH,20260212,N龙建转,154.135,54.135,,254420810.0,53857540.0,118868490.0,172726030.0,65010950.0,25.55,67.89,,向不特定对象发行的可转债上市首日交易公开信息
300182.SZ,20260212,捷成股份,8.95,1.1299,40.28,8019555621.0,887704157.75,765003253.38,1652707411.13,-122700904.37,-1.53,20.61,20217173410.15,日换手率达到30%的前5只证券
