ts_code,trade_date,pct_chg
000610.SZ,20260901,10.0741
002514.SZ,20260901,10.1604
300079.SZ,20260901,9.5833
300158.SZ,20260901,8.046
300380.SZ,20260901,8.6032
300386.SZ,20260901,8.2561
300399.SZ,20260901,12.2438
300426.SZ,20260901,8.8983
300530.SZ,20260901,11.1403
300550.SZ,20260901,9.6324
300582.SZ,20260901,9.1438
300624.SZ,20260901,8.5164
300792.SZ,20260901,14.4421
300911.SZ,20260901,8.8246
300970.SZ,20260901,9.9
301256.SZ,20260901,9.421
301556.SZ,20260901,10.9179
301697.SZ,20260901,196.6942
601123.SH,20260901,290.9774
603021.SH,20260901,9.9631
688297.SH,20260901,8.0256
688338.SH,20260901,9.1303
688696.SH,20260901,10.4042
920006.BJ,20260901,8.0961
920075.BJ,20260901,9.6583
920087.BJ,20260901,19.6319
920169.BJ,20260901,8.2165
920184.BJ,20260901,8.7404
920212.BJ,20260901,8.2834
920245.BJ,20260901,8.3947
920273.BJ,20260901,14.5977
920304.BJ,20260901,10.586
920367.BJ,20260901,10.2443
920403.BJ,20260901,21.3046
920533.BJ,20260901,10.9461
920608.BJ,20260901,10.4446
920826.BJ,20260901,11.1364
920866.BJ,20260901,21.6995
920876.BJ,20260901,11.0914
920964.BJ,20260901,11.6935
