ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
601123.SH,20260901,2026-09-01 15:00:00,26.0,23.0,30.01,22.66,26.0,6.65,290.97744360902254,77992335.0,1978792319.0,stk_mins
301697.SZ,20260901,2026-09-01 15:00:00,35.9,38.5,43.9,35.42,35.9,12.1,196.69421487603307,34224167.0,1344930209.68,stk_mins
920403.BJ,20260901,2026-09-01 15:00:00,25.87,20.81,26.98,20.55,25.87,21.31,21.39840450492727,14651926.0,354089648.88,stk_mins
920866.BJ,20260901,2026-09-01 15:00:00,8.0,6.41,8.49,6.41,8.0,6.59,21.396054628224583,19264680.0,144231667.66,stk_mins
920087.BJ,20260901,2026-09-01 15:00:00,21.45,16.4,21.82,16.4,21.45,17.93,19.631901840490794,32885420.0,658959980.36,stk_mins
920273.BJ,20260901,2026-09-01 15:00:00,19.94,17.28,20.51,17.28,19.94,17.4,14.597701149425312,7319805.0,141865528.0,stk_mins
300792.SZ,20260901,2026-09-01 15:00:00,27.18,24.04,28.5,23.87,27.18,23.75,14.4421052631579,33552870.0,900656426.8,stk_mins
300399.SZ,20260901,2026-09-01 15:00:00,21.36,19.04,22.84,19.0,21.36,19.03,12.24382553862322,23918650.0,505769225.5,stk_mins
920964.BJ,20260901,2026-09-01 15:00:00,5.53,4.9,5.97,4.89,5.53,4.96,11.491935483870975,20842611.0,115915458.65,stk_mins
300530.SZ,20260901,2026-09-01 15:00:00,21.15,18.9,21.48,18.85,21.15,19.03,11.140304781923271,12353489.0,252228722.95,stk_mins
920826.BJ,20260901,2026-09-01 15:00:00,9.78,8.9,9.96,8.85,9.78,8.8,11.136363636363612,11401990.0,107555976.01,stk_mins
920876.BJ,20260901,2026-09-01 15:00:00,18.82,16.88,19.47,16.72,18.82,16.95,11.032448377581128,5195492.0,93271652.21000001,stk_mins
920533.BJ,20260901,2026-09-01 15:00:00,20.18,19.3,20.91,18.95,20.18,18.18,11.00110011001101,5265283.0,105166345.13999999,stk_mins
301556.SZ,20260901,2026-09-01 15:00:00,68.88,61.9,69.1,61.66,68.88,62.1,10.917874396135252,5481875.0,362425746.61,stk_mins
920608.BJ,20260901,2026-09-01 15:00:00,15.71,13.86,16.16,13.86,15.71,14.17,10.868031051517303,3389656.0,52043100.470000006,stk_mins
688696.SH,20260901,2026-09-01 15:00:00,83.3,75.69,86.45,75.15,83.3,75.45,10.404241219350553,4074782.0,333028268.0,stk_mins
920304.BJ,20260901,2026-09-01 15:00:00,11.67,10.43,12.2,10.43,11.67,10.58,10.302457466918714,12886157.0,147013960.73,stk_mins
920367.BJ,20260901,2026-09-01 15:00:00,27.97,26.2,28.6,25.36,27.97,25.38,10.204885736800628,8161601.0,219539495.19,stk_mins
002514.SZ,20260901,2026-09-01 15:00:00,2.06,1.88,2.06,1.87,2.06,1.87,10.160427807486627,49987504.0,99704815.5,stk_mins
002425.SZ,20260901,2026-09-01 15:00:00,3.6,3.42,3.6,3.41,3.6,3.27,10.091743119266061,102413020.0,362100767.03,stk_mins
000610.SZ,20260901,2026-09-01 15:00:00,7.43,7.42,7.43,7.15,7.43,6.75,10.07407407407408,26058875.0,192372992.5,stk_mins
002291.SZ,20260901,2026-09-01 15:00:00,6.01,5.36,6.01,5.34,6.01,5.46,10.073260073260059,112624468.0,650672192.3,stk_mins
002589.SZ,20260901,2026-09-01 15:00:00,3.5,3.18,3.5,3.16,3.5,3.18,10.062893081761004,145693829.0,491491520.96,stk_mins
000635.SZ,20260901,2026-09-01 15:00:00,7.22,7.22,7.22,7.22,7.22,6.56,10.060975609756095,3086612.0,22285338.6,stk_mins
002295.SZ,20260901,2026-09-01 15:00:00,10.62,10.16,10.62,10.16,10.62,9.65,10.05181347150257,22098199.0,232531750.0,stk_mins
000998.SZ,20260901,2026-09-01 15:00:00,9.97,9.05,9.97,8.99,9.97,9.06,10.044150110375272,90496406.0,877988065.9200001,stk_mins
002104.SZ,20260901,2026-09-01 15:00:00,12.28,11.33,12.28,11.22,12.28,11.16,10.035842293906793,40226113.0,485144583.61999995,stk_mins
002721.SZ,20260901,2026-09-01 15:00:00,3.18,2.91,3.18,2.88,3.18,2.89,10.034602076124566,223885999.0,695212086.0,stk_mins
002084.SZ,20260901,2026-09-01 15:00:00,7.02,7.02,7.02,7.02,7.02,6.38,10.03134796238243,89010965.0,624857005.1899999,stk_mins
000711.SZ,20260901,2026-09-01 15:00:00,6.48,5.99,6.48,5.95,6.48,5.89,10.016977928692716,118206015.0,748389632.0,stk_mins
000713.SZ,20260901,2026-09-01 15:00:00,7.14,6.49,7.14,6.47,7.14,6.49,10.015408320493059,73037073.0,507614180.4000001,stk_mins
002945.SZ,20260901,2026-09-01 15:00:00,16.04,14.54,16.04,14.46,16.04,14.58,10.013717421124824,54388492.0,856969741.9200001,stk_mins
002703.SZ,20260901,2026-09-01 15:00:00,18.24,16.64,18.24,16.44,18.24,16.58,10.012062726176119,77307426.0,1352657723.02,stk_mins
002955.SZ,20260901,2026-09-01 15:00:00,39.12,35.56,39.12,35.45,39.12,35.56,10.011248593925748,7970460.0,302573868.9,stk_mins
000560.SZ,20260901,2026-09-01 15:00:00,3.19,3.05,3.19,2.98,3.19,2.9,10.000000000000009,868611741.0,2721501139.26,stk_mins
002041.SZ,20260901,2026-09-01 15:00:00,11.88,10.77,11.88,10.62,11.88,10.8,10.000000000000009,69693422.0,799120327.85,stk_mins
002107.SZ,20260901,2026-09-01 15:00:00,7.37,6.7,7.37,6.61,7.37,6.7,10.000000000000009,44360585.0,312204327.0,stk_mins
000892.SZ,20260901,2026-09-01 15:00:00,4.73,4.73,4.73,4.73,4.73,4.3,10.000000000000009,13016099.0,61566149.0,stk_mins
003040.SZ,20260901,2026-09-01 15:00:00,19.58,17.86,19.58,17.51,19.58,17.8,9.999999999999986,93937772.0,1751302543.98,stk_mins
002349.SZ,20260901,2026-09-01 15:00:00,8.36,7.48,8.36,7.45,8.36,7.6,9.999999999999986,90020470.0,715408002.92,stk_mins
000536.SZ,20260901,2026-09-01 15:00:00,3.96,3.62,3.96,3.6,3.96,3.6,9.999999999999986,180291745.0,686534876.0999999,stk_mins
002855.SZ,20260901,2026-09-01 15:00:00,17.71,17.4,17.71,17.3,17.71,16.1,9.999999999999986,24649800.0,434550195.0,stk_mins
000721.SZ,20260901,2026-09-01 15:00:00,7.59,6.95,7.59,6.91,7.59,6.9,9.999999999999986,55296704.0,412805352.38,stk_mins
000019.SZ,20260901,2026-09-01 15:00:00,7.92,7.17,7.92,7.11,7.92,7.2,9.999999999999986,25030876.0,193817807.68,stk_mins
000596.SZ,20260901,2026-09-01 15:00:00,100.88,91.88,100.88,91.5,100.88,91.71,9.998909606367912,7730570.0,760872741.9599999,stk_mins
002882.SZ,20260901,2026-09-01 15:00:00,23.77,21.96,23.77,21.63,23.77,21.61,9.995372512725599,19556366.0,458236574.0,stk_mins
002181.SZ,20260901,2026-09-01 15:00:00,9.58,8.88,9.58,8.8,9.58,8.71,9.988518943742818,41177503.0,387024746.0,stk_mins
000158.SZ,20260901,2026-09-01 15:00:00,13.88,12.63,13.88,12.61,13.88,12.62,9.984152139461177,94121515.0,1266982943.0,stk_mins
001330.SZ,20260901,2026-09-01 15:00:00,6.17,5.71,6.17,5.58,6.17,5.61,9.982174688057043,242315290.0,1425893097.0,stk_mins
003005.SZ,20260901,2026-09-01 15:00:00,18.18,18.18,18.18,18.18,18.18,16.53,9.981851179673317,4051410.0,73654633.9,stk_mins
002172.SZ,20260901,2026-09-01 15:00:00,4.74,4.3,4.74,4.29,4.74,4.31,9.976798143851529,140199984.0,653856533.0,stk_mins
002015.SZ,20260901,2026-09-01 15:00:00,17.42,15.84,17.42,15.71,17.42,15.84,9.974747474747492,140338245.0,2369670292.6,stk_mins
002696.SZ,20260901,2026-09-01 15:00:00,7.28,6.52,7.28,6.52,7.28,6.62,9.969788519637458,18227006.0,129349635.88,stk_mins
002395.SZ,20260901,2026-09-01 15:00:00,13.68,12.44,13.68,12.41,13.68,12.44,9.967845659163999,13220072.0,174364367.26,stk_mins
002909.SZ,20260901,2026-09-01 15:00:00,6.62,6.28,6.62,5.76,6.62,6.02,9.966777408637872,59446316.0,363752117.08,stk_mins
002679.SZ,20260901,2026-09-01 15:00:00,12.91,12.91,12.91,12.91,12.91,11.74,9.965928449744466,6114930.0,78943746.3,stk_mins
603021.SH,20260901,2026-09-01 15:00:00,5.96,5.38,5.96,5.36,5.96,5.42,9.963099630996307,13363260.0,77016226.0,stk_mins
002470.SZ,20260901,2026-09-01 15:00:00,2.32,2.11,2.32,2.1,2.32,2.11,9.952606635071092,174443420.0,392714909.0,stk_mins
002769.SZ,20260901,2026-09-01 15:00:00,7.85,7.17,7.85,7.12,7.85,7.14,9.943977591036424,17852648.0,135682597.3,stk_mins
000505.SZ,20260901,2026-09-01 15:00:00,7.74,6.98,7.74,6.97,7.74,7.04,9.943181818181813,43173156.0,328559543.69,stk_mins
000564.SZ,20260901,2026-09-01 15:00:00,1.66,1.51,1.66,1.5,1.66,1.51,9.93377483443707,476796376.0,773429245.87,stk_mins
300970.SZ,20260901,2026-09-01 15:00:00,21.98,20.2,22.86,20.02,21.98,20.0,9.899999999999999,40705039.0,879002262.6100001,stk_mins
300550.SZ,20260901,2026-09-01 15:00:00,14.91,14.02,15.4,14.01,14.91,13.6,9.632352941176482,23202342.0,346159545.69,stk_mins
300079.SZ,20260901,2026-09-01 15:00:00,5.26,4.87,5.37,4.8,5.26,4.8,9.583333333333343,162619045.0,828660627.6999999,stk_mins
920075.BJ,20260901,2026-09-01 15:00:00,16.67,15.09,16.82,15.05,16.67,15.22,9.526938239159,3461009.0,55608601.81999999,stk_mins
