trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260914,000523.SZ,红棉股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260914,000572.SZ,海马汽车,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000713.SZ,国投丰乐,,,,,,,limit_list_d,0/0
20260914,000812.SZ,陕西金叶,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000823.SZ,超声电子,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,4/6
20260914,000839.SZ,国安股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000868.SZ,安凯客车,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000930.SZ,中粮科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260914,000962.SZ,东方钽业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000978.SZ,桂林旅游,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/6
20260914,000980.SZ,众泰汽车,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,4/5
20260914,000981.SZ,山子高科,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,000993.SZ,闽东电力,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260914,001212.SZ,中旗新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,001232.SZ,嘉立创,,,,,,,limit_list_d,1/2
20260914,001299.SZ,美能能源,,,,,,,limit_list_d,0/0
20260914,001896.SZ,豫能控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,002040.SZ,南 京 港,,,,,,,limit_list_d,0/0
20260914,002059.SZ,云南旅游,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260914,002134.SZ,天津普林,,,,,,,limit_list_d,0/0
20260914,002141.SZ,贤丰控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260914,002161.SZ,远 望 谷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
