ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
301132.SZ,20260914,2026-09-14 15:00:00,58.37,47.56,58.37,46.08,58.37,48.64,20.004111842105267,16591921.0,898002261.86,stk_mins
688835.SH,20260914,2026-09-14 15:00:00,324.41,274.0,324.41,274.0,324.41,270.34,20.000739809129264,3673427.0,1128312888.0,stk_mins
688244.SH,20260914,2026-09-14 15:00:00,16.44,16.19,16.44,16.19,16.44,13.7,20.000000000000018,7276065.0,119391120.0,stk_mins
300903.SZ,20260914,2026-09-14 15:00:00,108.3,89.0,108.3,87.5,108.3,90.25,19.999999999999996,34903071.0,3508513343.0,stk_mins
301520.SZ,20260914,2026-09-14 15:00:00,63.6,54.3,63.6,54.3,63.6,53.0,19.999999999999996,12658292.0,749438164.0000001,stk_mins
688137.SH,20260914,2026-09-14 15:00:00,76.8,65.33,76.8,62.51,76.8,64.0,19.999999999999996,9108489.0,648451712.0,stk_mins
300430.SZ,20260914,2026-09-14 15:00:00,5.58,4.66,5.58,4.64,5.58,4.65,19.999999999999996,36385119.0,187001947.0,stk_mins
688004.SH,20260914,2026-09-14 15:00:00,22.82,22.82,22.82,22.82,22.82,19.02,19.978969505783397,1408993.0,32153220.0,stk_mins
301528.SZ,20260914,2026-09-14 15:00:00,73.0,61.0,73.38,60.52,73.0,61.15,19.37857726901062,5777504.0,406250177.05,stk_mins
688622.SH,20260914,2026-09-14 15:00:00,116.85,106.88,117.99,103.99,116.85,100.19,16.62840602854576,1084916.0,123294271.0,stk_mins
301080.SZ,20260914,2026-09-14 15:00:00,91.74,80.35,93.88,78.59,91.74,78.7,16.56925031766199,14361929.0,1259209686.7,stk_mins
688383.SH,20260914,2026-09-14 15:00:00,142.77,119.9,145.36,117.3,142.77,122.5,16.546938775510213,5227190.0,723186091.0,stk_mins
301021.SZ,20260914,2026-09-14 15:00:00,86.22,72.5,87.08,71.38,86.22,74.5,15.73154362416107,18174064.0,1495321594.8999999,stk_mins
688611.SH,20260914,2026-09-14 15:00:00,66.47,57.54,66.5,56.99,66.47,57.54,15.51963851233924,3392167.0,217167592.0,stk_mins
300151.SZ,20260914,2026-09-14 15:00:00,18.66,16.18,18.88,15.87,18.66,16.18,15.32756489493201,40553710.0,708630232.6,stk_mins
300112.SZ,20260914,2026-09-14 15:00:00,10.46,8.94,10.93,8.56,10.46,9.11,14.818880351262376,91829449.0,937814409.3299999,stk_mins
688530.SH,20260914,2026-09-14 15:00:00,62.31,54.58,62.52,52.0,62.31,54.6,14.120879120879115,14144518.0,837099699.0,stk_mins
300868.SZ,20260914,2026-09-14 15:00:00,87.91,76.3,89.33,75.0,87.91,77.29,13.740458015267155,5200195.0,437739699.0,stk_mins
688296.SH,20260914,2026-09-14 15:00:00,24.85,23.0,25.75,21.51,24.85,21.93,13.315093479252171,13222630.0,315916733.0,stk_mins
688381.SH,20260914,2026-09-14 15:00:00,40.05,35.0,40.82,34.21,40.05,35.37,13.23155216284988,21841922.0,854407424.0,stk_mins
688813.SH,20260914,2026-09-14 15:00:00,142.3,125.25,146.52,121.14,142.3,126.51,12.48122678049166,10076083.0,1369550890.0,stk_mins
300562.SZ,20260914,2026-09-14 15:00:00,17.67,16.3,17.95,15.8,17.67,15.71,12.47612985359643,28584055.0,485608488.5,stk_mins
301575.SZ,20260914,2026-09-14 15:00:00,23.11,20.87,23.48,20.68,23.11,20.58,12.293488824101084,16990783.0,376831747.88,stk_mins
688428.SH,20260914,2026-09-14 15:00:00,29.47,26.25,29.58,25.84,29.47,26.33,11.925560197493358,15809802.0,448658139.0,stk_mins
300311.SZ,20260914,2026-09-14 15:00:00,6.32,6.21,6.72,5.99,6.32,5.65,11.858407079646005,135538636.0,867996133.36,stk_mins
301047.SZ,20260914,2026-09-14 15:00:00,103.26,93.5,106.0,92.5,103.26,92.55,11.572123176661275,9442165.0,945810631.9,stk_mins
301220.SZ,20260914,2026-09-14 15:00:00,30.99,27.93,31.0,27.07,30.99,27.78,11.55507559395248,5993159.0,175427170.59,stk_mins
301251.SZ,20260914,2026-09-14 15:00:00,65.66,58.0,66.98,56.8,65.66,59.0,11.288135593220328,14454493.0,916158282.5,stk_mins
301617.SZ,20260914,2026-09-14 15:00:00,51.67,45.9,51.94,45.52,51.67,46.44,11.261843238587431,3707974.0,185866792.04,stk_mins
301689.SZ,20260914,2026-09-14 15:00:00,49.0,43.3,51.2,43.22,49.0,44.1,11.111111111111116,26420744.0,1263239560.67,stk_mins
688333.SH,20260914,2026-09-14 15:00:00,117.7,106.9,120.56,104.6,117.7,106.05,10.985384252710983,18956792.0,2186511462.0,stk_mins
300369.SZ,20260914,2026-09-14 15:00:00,8.65,8.38,8.88,8.1,8.65,7.8,10.897435897435903,127452325.0,1078314645.38,stk_mins
920725.BJ,20260914,2026-09-14 15:00:00,99.53,87.5,103.88,86.0,99.53,89.75,10.896935933147645,7196870.0,693339306.0799999,stk_mins
688225.SH,20260914,2026-09-14 15:00:00,13.69,13.3,14.09,13.3,13.69,12.4,10.40322580645161,17545440.0,239458667.0,stk_mins
301225.SZ,20260914,2026-09-14 15:00:00,57.12,52.08,58.62,51.95,57.12,51.8,10.270270270270277,5534881.0,312224448.54999995,stk_mins
688046.SH,20260914,2026-09-14 15:00:00,32.82,29.31,33.29,29.31,32.82,29.79,10.171198388721049,13776660.0,440785760.0,stk_mins
