ts_code,trade_date,pct_chg
000610.SZ,20260910,8.5409
002514.SZ,20260910,10.0457
002856.SZ,20260910,10.0
300010.SZ,20260910,11.6232
300040.SZ,20260910,8.0756
300290.SZ,20260910,18.3144
300739.SZ,20260910,8.6764
300806.SZ,20260910,8.7018
300852.SZ,20260910,9.6897
301176.SZ,20260910,15.2857
301178.SZ,20260910,8.6263
301297.SZ,20260910,8.9681
301689.SZ,20260910,237.5
600180.SH,20260910,9.7403
600491.SH,20260910,10.1911
600735.SH,20260910,9.9662
605177.SH,20260910,8.4723
920060.BJ,20260910,9.4909
920128.BJ,20260910,9.8039
