trade_date,ts_code,name
20260803,003032.SZ,传智教育
20260803,605179.SH,一鸣食品
20260803,002827.SZ,高争民爆
20260803,000820.SZ,神雾节能
20260803,000593.SZ,德龙汇能
20260803,000595.SZ,新能股份
20260803,000815.SZ,美利云
20260803,000967.SZ,盈峰环境
20260803,001223.SZ,欧克科技
20260803,002131.SZ,利欧股份
20260803,002354.SZ,天娱数科
20260803,002896.SZ,中大力德
20260803,002963.SZ,豪尔赛
20260803,003001.SZ,中岩大地
20260803,603106.SH,恒银科技
20260803,603261.SH,立航科技
20260803,603682.SH,锦和商管
