ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
920289.BJ,20260904,2026-09-04 15:00:00,37.49,35.0,42.95,35.0,37.49,17.71,111.6883116883117,13866896.0,518595995.86,stk_mins
920075.BJ,20260904,2026-09-04 15:00:00,21.32,16.44,21.32,16.4,21.32,16.4,30.000000000000004,6046690.0,122070091.14,stk_mins
920970.BJ,20260904,2026-09-04 15:00:00,7.58,6.45,8.3,6.35,7.58,6.44,17.70186335403725,20151867.0,151885747.62,stk_mins
688170.SH,20260904,2026-09-04 15:00:00,61.9,53.6,63.22,53.6,61.9,52.68,17.501898253606683,17471919.0,1068862774.0,stk_mins
300300.SZ,20260904,2026-09-04 15:00:00,9.13,7.89,9.35,7.85,9.13,7.87,16.010165184243963,156303659.0,1366817055.9,stk_mins
920071.BJ,20260904,2026-09-04 15:00:00,28.1,23.15,30.28,23.15,28.1,24.23,15.97193561700372,23581269.0,633970924.8199999,stk_mins
300468.SZ,20260904,2026-09-04 15:00:00,27.5,26.0,28.8,25.62,27.5,24.0,14.583333333333325,146094432.0,4105487394.6,stk_mins
920748.BJ,20260904,2026-09-04 15:00:00,34.75,32.0,38.85,32.0,34.75,30.33,14.573030003297083,6487114.0,228317129.35000002,stk_mins
300864.SZ,20260904,2026-09-04 15:00:00,28.95,26.0,29.97,25.68,28.95,25.63,12.953570035115103,11142558.0,322870117.14,stk_mins
688660.SH,20260904,2026-09-04 15:00:00,8.42,7.56,8.45,7.49,8.42,7.48,12.56684491978608,45563775.0,363122658.0,stk_mins
688435.SH,20260904,2026-09-04 15:00:00,32.93,30.3,35.28,30.21,32.93,29.4,12.00680272108845,7663758.0,258290546.0,stk_mins
920436.BJ,20260904,2026-09-04 15:00:00,12.52,11.39,14.63,11.39,12.52,11.26,11.190053285968027,5980698.0,77831924.44,stk_mins
301171.SZ,20260904,2026-09-04 15:00:00,38.28,35.44,41.34,35.2,38.28,34.45,11.117561683599408,159623031.0,6314085236.699999,stk_mins
