ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
300201.SZ,20260721,2026-07-21 15:00:00,12.6,11.0,12.7,10.17,12.6,10.58,19.092627599243862,114747426.0,1331066856.0,stk_mins
300408.SZ,20260721,2026-07-21 15:00:00,107.54,95.5,107.7,86.03,107.54,91.02,18.14985717424744,101894785.0,10047200375.0,stk_mins
300382.SZ,20260721,2026-07-21 15:00:00,14.97,12.56,15.13,11.5,14.97,12.68,18.05993690851735,59511249.0,786361541.4000001,stk_mins
300054.SZ,20260721,2026-07-21 15:00:00,77.32,67.05,77.9,64.11,77.32,65.88,17.36490588949604,67500420.0,4817718069.5,stk_mins
300223.SZ,20260721,2026-07-21 15:00:00,168.0,150.11,168.88,136.2,168.0,143.65,16.950922380786636,61057810.0,9416250257.0,stk_mins
300567.SZ,20260721,2026-07-21 15:00:00,245.8,215.81,248.88,202.0,245.8,210.81,16.597884350837244,15355363.0,3528773325.0,stk_mins
300649.SZ,20260721,2026-07-21 15:00:00,24.28,21.42,24.98,18.69,24.28,20.92,16.061185468451235,11432500.0,244662572.8,stk_mins
300475.SZ,20260721,2026-07-21 15:00:00,176.98,160.0,177.65,140.1,176.98,153.68,15.161374284226948,53849150.0,8634136835.0,stk_mins
300593.SZ,20260721,2026-07-21 15:00:00,23.95,20.99,23.99,19.56,23.95,20.89,14.648157012924834,36122068.0,800865404.7,stk_mins
300534.SZ,20260721,2026-07-21 15:00:00,13.8,12.46,13.82,11.55,13.8,12.04,14.617940199335555,119416630.0,1504432009.1,stk_mins
300548.SZ,20260721,2026-07-21 15:00:00,175.28,156.42,175.89,133.13,175.28,153.35,14.300619497880662,22016108.0,3437290089.0,stk_mins
300236.SZ,20260721,2026-07-21 15:00:00,93.51,82.7,94.0,77.05,93.51,82.0,14.03658536585366,20313699.0,1761109328.0,stk_mins
300151.SZ,20260721,2026-07-21 15:00:00,15.13,13.95,15.13,12.41,15.13,13.27,14.01657874905804,35350697.0,491873495.40000004,stk_mins
300097.SZ,20260721,2026-07-21 15:00:00,7.36,6.79,7.59,6.2,7.36,6.47,13.755795981452867,20332480.0,141684824.6,stk_mins
300373.SZ,20260721,2026-07-21 15:00:00,98.51,88.5,99.44,83.0,98.51,86.9,13.360184119677786,27363753.0,2528788875.3,stk_mins
300503.SZ,20260721,2026-07-21 15:00:00,73.66,69.26,73.7,62.22,73.66,65.0,13.323076923076925,32003016.0,2209680499.8,stk_mins
300308.SZ,20260721,2026-07-21 15:00:00,1136.55,1020.01,1136.8,988.82,1136.55,1004.0,13.202191235059747,48115735.0,51302197720.0,stk_mins
300620.SZ,20260721,2026-07-21 15:00:00,242.35,220.01,243.5,184.35,242.35,214.12,13.184195778068375,18654911.0,4012284118.5,stk_mins
300112.SZ,20260721,2026-07-21 15:00:00,6.69,6.02,6.88,5.52,6.69,5.92,13.006756756756754,39391448.0,247236253.5,stk_mins
300042.SZ,20260721,2026-07-21 15:00:00,44.6,40.74,44.66,35.1,44.6,39.54,12.797167425392008,26673869.0,1065544540.5,stk_mins
300083.SZ,20260721,2026-07-21 15:00:00,11.51,10.38,11.55,9.63,11.51,10.22,12.62230919765166,145723528.0,1551375500.3,stk_mins
300179.SZ,20260721,2026-07-21 15:00:00,36.83,33.01,36.86,28.84,36.83,32.75,12.45801526717556,51995908.0,1728758051.9,stk_mins
300661.SZ,20260721,2026-07-21 15:00:00,110.05,99.31,110.79,95.01,110.05,98.01,12.284460769309247,26496591.0,2772813882.2,stk_mins
300400.SZ,20260721,2026-07-21 15:00:00,23.6,21.44,23.7,18.68,23.6,21.02,12.274024738344448,25344600.0,541847835.0,stk_mins
300260.SZ,20260721,2026-07-21 15:00:00,60.62,54.65,60.68,50.02,60.62,54.0,12.25925925925926,28713564.0,1603906612.4,stk_mins
300433.SZ,20260721,2026-07-21 15:00:00,38.29,34.8,38.35,31.77,38.29,34.22,11.893629456458221,175466232.0,6171898576.5,stk_mins
300323.SZ,20260721,2026-07-21 15:00:00,12.1,11.04,12.12,10.15,12.1,10.83,11.726685133887349,108564020.0,1218183459.4,stk_mins
300346.SZ,20260721,2026-07-21 15:00:00,56.72,51.83,56.75,46.55,56.72,50.9,11.434184675834969,83946130.0,4395738967.0,stk_mins
300395.SZ,20260721,2026-07-21 15:00:00,83.9,77.02,83.95,70.79,83.9,75.36,11.33227176220808,36886514.0,2887453696.5,stk_mins
300398.SZ,20260721,2026-07-21 15:00:00,35.22,32.33,35.3,28.56,35.22,31.69,11.139160618491628,70406632.0,2273778816.5,stk_mins
300319.SZ,20260721,2026-07-21 15:00:00,15.95,14.71,15.96,12.72,15.95,14.36,11.072423398328702,128501468.0,1874107203.4,stk_mins
300302.SZ,20260721,2026-07-21 15:00:00,30.37,28.12,30.37,24.5,30.37,27.48,10.51673944687046,44790246.0,1246234174.7,stk_mins
300663.SZ,20260721,2026-07-21 15:00:00,8.19,7.35,8.21,7.08,8.19,7.42,10.377358490566024,100891275.0,785564248.66,stk_mins
300623.SZ,20260721,2026-07-21 15:00:00,27.33,25.3,27.34,23.73,27.33,24.78,10.290556900726378,44051855.0,1138810463.7,stk_mins
300480.SZ,20260721,2026-07-21 15:00:00,26.51,24.48,26.58,21.4,26.51,24.09,10.045662100456632,30152718.0,733384214.5,stk_mins
300570.SZ,20260721,2026-07-21 15:00:00,153.19,142.01,154.0,120.68,153.19,139.31,9.96339099849257,24699931.0,3442241334.5,stk_mins
300420.SZ,20260721,2026-07-21 15:00:00,6.7,6.14,6.7,5.41,6.7,6.1,9.836065573770503,140076092.0,854197570.6600001,stk_mins
300489.SZ,20260721,2026-07-21 15:00:00,190.01,176.11,192.0,155.32,190.01,173.0,9.832369942196518,15019750.0,2642174329.0,stk_mins
002353.SZ,20260721,2026-07-21 15:00:00,126.01,116.0,126.25,105.0,126.01,114.77,9.793500043565405,38439752.0,4544158281.0,stk_mins
000811.SZ,20260721,2026-07-21 15:00:00,44.1,40.36,44.12,37.04,44.1,40.2,9.701492537313428,55529376.0,2274047231.1,stk_mins
002281.SZ,20260721,2026-07-21 15:00:00,187.0,169.32,187.56,153.46,187.0,170.51,9.67098703888336,79612740.0,13424196537.0,stk_mins
002428.SZ,20260721,2026-07-21 15:00:00,73.98,68.76,73.98,60.8,73.98,67.55,9.518874907475961,78664515.0,5280938224.0,stk_mins
000338.SZ,20260721,2026-07-21 15:00:00,26.55,24.6,26.65,24.42,26.55,24.29,9.304240428159737,138027225.0,3562503745.0,stk_mins
002645.SZ,20260721,2026-07-21 15:00:00,17.39,16.39,17.44,14.58,17.39,15.91,9.302325581395344,46465131.0,751521406.9399999,stk_mins
300139.SZ,20260721,2026-07-21 15:00:00,36.44,34.03,36.48,33.03,36.44,33.35,9.265367316341822,39537221.0,1378353828.5,stk_mins
300506.SZ,20260721,2026-07-21 15:00:00,5.55,5.16,5.59,4.6,5.55,5.08,9.251968503937015,45266586.0,232191149.6,stk_mins
002290.SZ,20260721,2026-07-21 15:00:00,59.57,53.0,59.8,49.09,59.57,54.54,9.222588925559227,18056045.0,972946770.7,stk_mins
300088.SZ,20260721,2026-07-21 15:00:00,6.87,6.38,6.87,6.02,6.87,6.29,9.220985691573924,223578470.0,1457230783.6,stk_mins
000676.SZ,20260721,2026-07-21 15:00:00,6.92,6.36,6.97,6.34,6.92,6.34,9.14826498422714,283041323.0,1941248637.7,stk_mins
300537.SZ,20260721,2026-07-21 15:00:00,18.5,17.15,18.55,15.5,18.5,16.95,9.144542772861364,20623341.0,355235975.76,stk_mins
300196.SZ,20260721,2026-07-21 15:00:00,17.16,15.9,17.22,14.57,17.16,15.73,9.090909090909083,26010798.0,417051395.3,stk_mins
300576.SZ,20260721,2026-07-21 15:00:00,28.22,26.13,28.3,24.23,28.22,25.87,9.083880943177425,36502069.0,971766398.5999999,stk_mins
000977.SZ,20260721,2026-07-21 15:00:00,88.66,81.3,89.08,76.0,88.66,81.29,9.06630581867387,185913895.0,15518432372.0,stk_mins
000725.SZ,20260721,2026-07-21 15:00:00,6.31,5.83,6.36,5.62,6.31,5.79,8.98100172711571,3200397934.0,19269035455.0,stk_mins
300331.SZ,20260721,2026-07-21 15:00:00,42.5,39.7,42.56,33.88,42.5,39.0,8.974358974358964,27537256.0,1064649966.7,stk_mins
300491.SZ,20260721,2026-07-21 15:00:00,23.69,22.4,23.79,19.5,23.69,21.75,8.919540229885058,16670206.0,364962396.7,stk_mins
002185.SZ,20260721,2026-07-21 15:00:00,18.35,16.8,18.5,15.17,18.35,16.85,8.902077151335309,696241399.0,11693530964.0,stk_mins
300283.SZ,20260721,2026-07-21 15:00:00,13.95,13.07,14.04,11.32,13.95,12.81,8.899297423887575,51992195.0,667495102.0,stk_mins
300037.SZ,20260721,2026-07-21 15:00:00,62.02,56.99,62.18,56.31,62.02,56.99,8.826109843832253,29125827.0,1743233648.6,stk_mins
000823.SZ,20260721,2026-07-21 15:00:00,13.82,13.01,13.95,11.6,13.82,12.72,8.647798742138368,78180617.0,1005234247.9000001,stk_mins
002957.SZ,20260721,2026-07-21 15:00:00,35.6,32.77,35.98,29.49,35.6,32.77,8.635947512969167,26122894.0,850750463.1999999,stk_mins
002859.SZ,20260721,2026-07-21 15:00:00,62.01,57.11,62.01,51.4,62.01,57.11,8.579933461740508,25280933.0,1440433960.8,stk_mins
300031.SZ,20260721,2026-07-21 15:00:00,19.59,18.6,19.59,18.09,19.59,18.05,8.531855955678669,33911459.0,644328342.5999999,stk_mins
300438.SZ,20260721,2026-07-21 15:00:00,62.9,58.01,63.17,57.74,62.9,58.0,8.448275862068954,30132989.0,1841722709.2,stk_mins
300136.SZ,20260721,2026-07-21 15:00:00,68.51,64.31,68.98,55.78,68.51,63.18,8.436213991769549,97423528.0,6133922663.5,stk_mins
001288.SZ,20260721,2026-07-21 15:00:00,24.87,22.75,25.0,22.75,24.87,22.97,8.271658685241622,10166194.0,247492273.47,stk_mins
002824.SZ,20260721,2026-07-21 15:00:00,22.33,21.0,22.6,18.57,22.33,20.63,8.240426563257387,28887563.0,586483672.4,stk_mins
002297.SZ,20260721,2026-07-21 15:00:00,17.74,16.87,17.75,14.75,17.74,16.39,8.236729713239765,70943033.0,1156431768.8000002,stk_mins
000032.SZ,20260721,2026-07-21 15:00:00,16.06,14.96,16.2,13.87,16.06,14.84,8.221024258760101,72077928.0,1095438230.7,stk_mins
002796.SZ,20260721,2026-07-21 15:00:00,27.85,26.13,27.9,23.17,27.85,25.74,8.197358197358206,16403440.0,416552731.9,stk_mins
300502.SZ,20260721,2026-07-21 15:00:00,551.77,519.0,554.4,490.99,551.77,510.0,8.190196078431367,75706326.0,39883138352.0,stk_mins
300394.SZ,20260721,2026-07-21 15:00:00,231.0,215.2,232.1,188.08,231.0,213.54,8.176454060129256,64907914.0,13858692783.0,stk_mins
002837.SZ,20260721,2026-07-21 15:00:00,59.99,56.0,60.22,50.0,59.99,55.46,8.168049044356284,71776462.0,3973850728.8,stk_mins
300322.SZ,20260721,2026-07-21 15:00:00,17.78,16.52,17.8,15.21,17.78,16.44,8.150851581508523,33567078.0,562569404.44,stk_mins
300626.SZ,20260721,2026-07-21 15:00:00,24.73,23.33,24.93,19.89,24.73,22.87,8.132925229558374,13232283.0,300013873.2,stk_mins
300468.SZ,20260721,2026-07-21 15:00:00,20.46,18.9,21.27,18.83,20.46,18.93,8.082408874801917,47459071.0,966093966.3000001,stk_mins
300655.SZ,20260721,2026-07-21 15:00:00,12.44,11.67,12.49,10.66,12.44,11.51,8.079930495221554,103502662.0,1211285681.92,stk_mins
300586.SZ,20260721,2026-07-21 15:00:00,8.06,7.62,8.06,6.75,8.06,7.46,8.042895442359255,53200639.0,398363947.0,stk_mins
002222.SZ,20260721,2026-07-21 15:00:00,59.58,56.55,59.86,49.65,59.58,55.15,8.032638259292835,39781984.0,2205218933.2,stk_mins
002709.SZ,20260721,2026-07-21 15:00:00,36.09,33.79,36.14,33.2,36.09,33.41,8.021550434001812,91235313.0,3166012394.0,stk_mins
