ts_code,trade_date,pct_chg
000993.SZ,20260918,9.0707
300077.SZ,20260918,10.9
300097.SZ,20260918,11.168
300120.SZ,20260918,8.169
300137.SZ,20260918,9.0047
300163.SZ,20260918,8.9021
300464.SZ,20260918,17.3913
300656.SZ,20260918,10.9867
300740.SZ,20260918,8.6124
300786.SZ,20260918,10.7218
300788.SZ,20260918,9.2372
300836.SZ,20260918,19.4201
300862.SZ,20260918,9.8741
300873.SZ,20260918,11.8004
300879.SZ,20260918,10.2727
300911.SZ,20260918,11.1304
300950.SZ,20260918,10.6085
300981.SZ,20260918,14.0075
301015.SZ,20260918,10.4149
301072.SZ,20260918,14.9729
301080.SZ,20260918,10.274
301093.SZ,20260918,8.1495
301108.SZ,20260918,11.0151
301193.SZ,20260918,10.3229
301230.SZ,20260918,10.7581
301366.SZ,20260918,12.0446
301419.SZ,20260918,13.0342
301531.SZ,20260918,8.5031
301536.SZ,20260918,11.4291
301575.SZ,20260918,9.2601
301697.SZ,20260918,8.8889
301699.SZ,20260918,12.7458
301707.SZ,20260918,8.0384
600059.SH,20260918,8.6294
600730.SH,20260918,9.8914
601091.SH,20260918,177.7404
601155.SH,20260918,9.8743
603272.SH,20260918,10.0326
603679.SH,20260918,8.4746
603950.SH,20260918,9.4636
688031.SH,20260918,8.6133
688090.SH,20260918,10.2469
688114.SH,20260918,8.634
688115.SH,20260918,12.1343
688200.SH,20260918,14.359
688203.SH,20260918,8.6716
688220.SH,20260918,11.1715
688227.SH,20260918,11.6209
688244.SH,20260918,9.3535
688261.SH,20260918,15.1571
688265.SH,20260918,9.8357
688276.SH,20260918,10.0917
688309.SH,20260918,8.2222
688315.SH,20260918,8.4467
688343.SH,20260918,15.0877
688398.SH,20260918,9.618
688548.SH,20260918,8.402
688600.SH,20260918,8.6066
688652.SH,20260918,9.1599
688726.SH,20260918,11.2572
688766.SH,20260918,10.0589
688767.SH,20260918,9.5531
688785.SH,20260918,10.6286
688790.SH,20260918,14.4143
688826.SH,20260918,8.7609
688837.SH,20260918,34.4619
920065.BJ,20260918,9.7506
920138.BJ,20260918,8.987
920238.BJ,20260918,8.2993
920268.BJ,20260918,16.5556
920288.BJ,20260918,9.5293
920289.BJ,20260918,15.3077
920592.BJ,20260918,11.4359
