ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
601091.SH,20260918,2026-09-18 15:00:00,57.77,15.0,82.59,14.68,57.77,20.8,177.7403846153846,188107097.0,4816769851.0,stk_mins
688837.SH,20260918,2026-09-18 15:00:00,55.6,40.6,78.98,40.52,55.6,41.35,34.46191051995162,38004977.0,1907383888.0,stk_mins
920298.BJ,20260918,2026-09-18 15:00:00,90.48,72.5,90.48,70.02,90.48,69.6,30.00000000000003,10288103.0,827266152.6000001,stk_mins
688292.SH,20260918,2026-09-18 15:00:00,23.02,19.36,23.02,19.35,23.02,19.18,20.020855057351405,10785798.0,236030039.0,stk_mins
301583.SZ,20260918,2026-09-18 15:00:00,142.56,123.5,142.56,121.5,142.56,118.8,19.999999999999996,12689692.0,1675296894.5700002,stk_mins
301689.SZ,20260918,2026-09-18 15:00:00,63.0,53.99,63.0,51.7,63.0,52.5,19.999999999999996,28398982.0,1588249886.9999998,stk_mins
301390.SZ,20260918,2026-09-18 15:00:00,54.0,54.0,54.0,54.0,54.0,45.0,19.999999999999996,4423662.0,238877740.0,stk_mins
688175.SH,20260918,2026-09-18 15:00:00,21.74,17.4,21.74,17.4,21.74,18.12,19.977924944812344,12024318.0,247409618.0,stk_mins
300836.SZ,20260918,2026-09-18 15:00:00,62.6,52.68,62.9,52.68,62.6,52.42,19.42006867607784,8344495.0,499243049.24,stk_mins
300464.SZ,20260918,2026-09-18 15:00:00,11.61,10.03,11.87,9.91,11.61,9.89,17.391304347826075,64033400.0,704053683.5,stk_mins
920268.BJ,20260918,2026-09-18 15:00:00,34.97,30.44,35.13,30.3,34.97,30.02,16.48900732844769,8138227.0,264435496.82,stk_mins
688261.SH,20260918,2026-09-18 15:00:00,81.37,74.16,84.79,73.49,81.37,70.66,15.157090291536957,16191977.0,1304106990.0,stk_mins
688343.SH,20260918,2026-09-18 15:00:00,65.6,58.08,67.58,57.48,65.6,57.0,15.087719298245595,23442503.0,1475439288.0,stk_mins
301072.SZ,20260918,2026-09-18 15:00:00,50.91,44.83,52.0,44.61,50.91,44.28,14.97289972899727,4525900.0,223785218.0,stk_mins
