ts_code,trade_time,open,high,low,close,vol,amount
920826.BJ,2026-09-01 15:00:00,9.78,9.78,9.78,9.78,0.0,0.0
920826.BJ,2026-09-01 14:59:00,9.78,9.78,9.78,9.78,0.0,0.0
920826.BJ,2026-09-01 14:58:00,9.78,9.78,9.78,9.78,0.0,0.0
920826.BJ,2026-09-01 14:57:00,9.7,9.79,9.7,9.78,176461.0,1722681.9
920826.BJ,2026-09-01 14:56:00,9.63,9.7,9.63,9.7,114075.0,1101180.5
920826.BJ,2026-09-01 14:55:00,9.59,9.63,9.59,9.61,52332.0,503010.34
920826.BJ,2026-09-01 14:54:00,9.59,9.59,9.58,9.59,31789.0,304746.9
920826.BJ,2026-09-01 14:53:00,9.58,9.6,9.58,9.59,33230.0,318533.8
920826.BJ,2026-09-01 14:52:00,9.61,9.61,9.58,9.58,45123.0,433268.25
920826.BJ,2026-09-01 14:51:00,9.61,9.61,9.6,9.61,13980.0,134277.8
920826.BJ,2026-09-01 14:50:00,9.62,9.62,9.61,9.62,14729.0,141648.98
920826.BJ,2026-09-01 14:49:00,9.57,9.62,9.56,9.62,96940.0,928590.6
920826.BJ,2026-09-01 14:48:00,9.58,9.58,9.55,9.56,31081.0,297192.88
920826.BJ,2026-09-01 14:47:00,9.62,9.62,9.58,9.58,37357.0,358327.56
920826.BJ,2026-09-01 14:46:00,9.62,9.63,9.6,9.62,34912.0,335422.1
920826.BJ,2026-09-01 14:45:00,9.62,9.63,9.62,9.62,5586.0,53747.32
920826.BJ,2026-09-01 14:44:00,9.63,9.64,9.63,9.63,9408.0,90603.04
920826.BJ,2026-09-01 14:43:00,9.62,9.63,9.61,9.63,7640.0,73493.4
920826.BJ,2026-09-01 14:42:00,9.59,9.62,9.59,9.62,16118.0,154763.94
920826.BJ,2026-09-01 14:41:00,9.66,9.66,9.59,9.59,21946.0,211018.06
920826.BJ,2026-09-01 14:40:00,9.63,9.66,9.62,9.66,10669.0,102801.78
920826.BJ,2026-09-01 14:39:00,9.6,9.63,9.6,9.63,42752.0,410874.38
920826.BJ,2026-09-01 14:38:00,9.65,9.65,9.6,9.6,29871.0,287250.6
920826.BJ,2026-09-01 14:37:00,9.6,9.66,9.6,9.65,14792.0,142808.12
920826.BJ,2026-09-01 14:36:00,9.63,9.64,9.6,9.6,93903.0,902990.06
920826.BJ,2026-09-01 14:35:00,9.68,9.68,9.64,9.64,27681.0,267266.9
920826.BJ,2026-09-01 14:34:00,9.7,9.7,9.69,9.69,7431.0,72007.3
920826.BJ,2026-09-01 14:33:00,9.72,9.72,9.68,9.7,79048.0,766959.7
920826.BJ,2026-09-01 14:32:00,9.76,9.76,9.71,9.71,30998.0,301247.47
920826.BJ,2026-09-01 14:31:00,9.75,9.76,9.75,9.76,4700.0,45867.36
920826.BJ,2026-09-01 14:30:00,9.75,9.76,9.75,9.76,28425.0,277259.62
920826.BJ,2026-09-01 14:29:00,9.73,9.74,9.72,9.74,8521.0,82955.54
920826.BJ,2026-09-01 14:28:00,9.73,9.73,9.73,9.73,2449.0,23828.77
920826.BJ,2026-09-01 14:27:00,9.73,9.73,9.72,9.73,9690.0,94232.8
920826.BJ,2026-09-01 14:26:00,9.73,9.73,9.72,9.72,3818.0,37148.14
920826.BJ,2026-09-01 14:25:00,9.74,9.74,9.73,9.73,9631.0,93733.94
920826.BJ,2026-09-01 14:24:00,9.75,9.75,9.74,9.74,3189.0,31060.86
920826.BJ,2026-09-01 14:23:00,9.75,9.76,9.75,9.75,18676.0,182150.0
920826.BJ,2026-09-01 14:22:00,9.8,9.8,9.74,9.75,9161.0,89676.8
920826.BJ,2026-09-01 14:21:00,9.74,9.8,9.74,9.8,2040.0,19984.43
920826.BJ,2026-09-01 14:20:00,9.74,9.8,9.74,9.74,37100.0,361725.53
920826.BJ,2026-09-01 14:19:00,9.74,9.74,9.74,9.74,300.0,2922.0
920826.BJ,2026-09-01 14:18:00,9.74,9.77,9.74,9.74,4257.0,41481.18
920826.BJ,2026-09-01 14:17:00,9.72,9.73,9.72,9.73,11440.0,111298.8
920826.BJ,2026-09-01 14:16:00,9.73,9.73,9.72,9.72,21898.0,212893.56
920826.BJ,2026-09-01 14:15:00,9.78,9.78,9.72,9.72,17588.0,171222.55
920826.BJ,2026-09-01 14:14:00,9.8,9.8,9.78,9.78,54550.0,534257.3
920826.BJ,2026-09-01 14:13:00,9.83,9.84,9.8,9.8,11124.0,109232.66
920826.BJ,2026-09-01 14:12:00,9.82,9.83,9.82,9.83,11162.0,109666.65
920826.BJ,2026-09-01 14:11:00,9.82,9.83,9.82,9.83,22070.0,216947.06
