ts_code,trade_time,open,high,low,close,vol,amount
920206.BJ,2026-08-19 15:00:00,39.5,39.5,39.5,39.5,0.0,0.0
920206.BJ,2026-08-19 14:59:00,39.5,39.5,39.5,39.5,0.0,0.0
920206.BJ,2026-08-19 14:58:00,39.5,39.5,39.5,39.5,200.0,7900.0
920206.BJ,2026-08-19 14:57:00,39.12,39.47,39.12,39.47,29233.0,1149121.5
920206.BJ,2026-08-19 14:56:00,38.98,39.12,38.92,39.12,38587.0,1504364.4
920206.BJ,2026-08-19 14:55:00,39.15,39.15,38.98,38.98,31294.0,1220946.0
920206.BJ,2026-08-19 14:54:00,39.01,39.17,39.01,39.15,12849.0,503002.97
920206.BJ,2026-08-19 14:53:00,38.9,39.01,38.9,39.01,15786.0,615524.75
920206.BJ,2026-08-19 14:52:00,38.5,38.9,38.5,38.9,17362.0,674192.56
920206.BJ,2026-08-19 14:51:00,38.4,38.79,38.4,38.5,44058.0,1692511.5
920206.BJ,2026-08-19 14:50:00,38.36,38.4,38.36,38.39,18006.0,691187.3
920206.BJ,2026-08-19 14:49:00,38.38,38.4,38.32,38.36,21100.0,809521.44
920206.BJ,2026-08-19 14:48:00,38.45,38.45,38.38,38.38,5754.0,221026.8
920206.BJ,2026-08-19 14:47:00,38.52,38.52,38.5,38.5,7039.0,271111.9
920206.BJ,2026-08-19 14:46:00,38.69,38.69,38.58,38.58,6272.0,242433.6
920206.BJ,2026-08-19 14:45:00,38.8,38.81,38.69,38.69,7252.0,281104.6
920206.BJ,2026-08-19 14:44:00,38.82,38.82,38.8,38.8,30272.0,1174628.6
920206.BJ,2026-08-19 14:43:00,38.81,38.84,38.81,38.82,1662.0,64518.56
920206.BJ,2026-08-19 14:42:00,38.86,38.88,38.81,38.81,2860.0,111101.8
920206.BJ,2026-08-19 14:41:00,38.88,38.88,38.86,38.86,3471.0,134946.03
920206.BJ,2026-08-19 14:40:00,38.82,38.87,38.81,38.85,4061.0,157706.56
920206.BJ,2026-08-19 14:39:00,38.81,38.82,38.8,38.82,5280.0,204914.6
920206.BJ,2026-08-19 14:38:00,38.82,38.82,38.8,38.8,10721.0,416066.0
920206.BJ,2026-08-19 14:37:00,38.88,38.88,38.81,38.82,16395.0,636471.94
920206.BJ,2026-08-19 14:36:00,38.91,38.92,38.91,38.91,4153.0,161624.77
920206.BJ,2026-08-19 14:35:00,38.9,38.92,38.9,38.91,4549.0,176998.08
920206.BJ,2026-08-19 14:34:00,38.9,38.9,38.89,38.9,4629.0,180063.1
920206.BJ,2026-08-19 14:33:00,38.92,38.92,38.89,38.9,23087.0,898089.06
920206.BJ,2026-08-19 14:32:00,38.9,38.92,38.9,38.92,12949.0,503897.12
920206.BJ,2026-08-19 14:31:00,38.98,38.98,38.93,38.93,1300.0,50656.0
920206.BJ,2026-08-19 14:30:00,38.98,38.98,38.9,38.98,6168.0,240076.16
920206.BJ,2026-08-19 14:29:00,39.0,39.0,38.98,38.98,7374.0,287562.7
920206.BJ,2026-08-19 14:28:00,39.01,39.01,39.0,39.0,826.0,32219.53
920206.BJ,2026-08-19 14:27:00,38.98,39.0,38.98,39.0,7309.0,285027.94
920206.BJ,2026-08-19 14:26:00,38.92,38.98,38.91,38.98,2574.0,100249.26
920206.BJ,2026-08-19 14:25:00,38.98,38.98,38.91,38.92,5303.0,206549.88
920206.BJ,2026-08-19 14:24:00,38.9,38.98,38.9,38.98,3414.0,132901.69
920206.BJ,2026-08-19 14:23:00,38.9,38.9,38.85,38.9,7679.0,298635.1
920206.BJ,2026-08-19 14:22:00,38.99,38.99,38.9,38.94,6990.0,272251.2
920206.BJ,2026-08-19 14:21:00,39.1,39.1,38.99,38.99,13078.0,510691.7
920206.BJ,2026-08-19 14:20:00,39.35,39.35,39.18,39.18,6487.0,254515.52
920206.BJ,2026-08-19 14:19:00,39.43,39.43,39.35,39.35,10149.0,399824.06
920206.BJ,2026-08-19 14:18:00,39.4,39.47,39.4,39.43,2000.0,78909.4
920206.BJ,2026-08-19 14:17:00,39.4,39.4,39.4,39.4,8862.0,349162.8
920206.BJ,2026-08-19 14:16:00,39.48,39.48,39.39,39.41,1507.0,59439.91
920206.BJ,2026-08-19 14:15:00,39.2,39.48,39.2,39.48,2799.0,110224.51
920206.BJ,2026-08-19 14:14:00,39.1,39.18,39.1,39.18,5897.0,230710.12
920206.BJ,2026-08-19 14:13:00,39.01,39.18,39.0,39.1,12823.0,501471.2
920206.BJ,2026-08-19 14:12:00,39.4,39.4,39.0,39.0,21430.0,838575.5
920206.BJ,2026-08-19 14:11:00,39.66,39.66,39.4,39.4,8075.0,319490.47
920206.BJ,2026-08-19 14:10:00,39.75,39.75,39.66,39.66,16392.0,650643.25
920206.BJ,2026-08-19 14:09:00,39.79,39.79,39.76,39.76,9598.0,381760.5
920206.BJ,2026-08-19 14:08:00,39.75,39.79,39.75,39.79,5763.0,229309.77
920206.BJ,2026-08-19 14:07:00,39.7,39.75,39.7,39.75,3838.0,152499.55
920206.BJ,2026-08-19 14:06:00,39.72,39.75,39.7,39.7,4631.0,183942.58
