trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260811,000039.SZ,中集集团,,,,,,,limit_list_d,0/0
20260811,000636.SZ,风华高科,,,,,,,limit_list_d,0/0
20260811,000779.SZ,甘咨询,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,000802.SZ,北京文化,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,000859.SZ,国风新材,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,001258.SZ,立新能源,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,001360.SZ,南矿集团,,,,,,,limit_list_d,0/0
20260811,002031.SZ,巨轮智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002047.SZ,宝鹰股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002141.SZ,贤丰控股,,,,,,,limit_list_d,1/2
20260811,002194.SZ,武汉凡谷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/4
20260811,002212.SZ,天融信,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260811,002229.SZ,鸿博股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002235.SZ,安妮股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002246.SZ,北化股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002248.SZ,华东数控,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,002256.SZ,兆新股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002329.SZ,皇氏集团,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,002350.SZ,北京科锐,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260811,002364.SZ,中恒电气,,,,,,,limit_list_d,0/0
20260811,002458.SZ,益生股份,,,,,,,limit_list_d,1/2
20260811,002552.SZ,宝鼎科技,,,,,,,limit_list_d,6/8
20260811,002585.SZ,双星新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002685.SZ,华东重机,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002687.SZ,乔治白,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002715.SZ,登云股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002716.SZ,湖南白银,,,,,,,limit_list_d,0/0
20260811,002721.SZ,金一文化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/5
20260811,002727.SZ,一心堂,,,,,,,limit_list_d,0/0
20260811,002762.SZ,金发拉比,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260811,002859.SZ,洁美科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,002963.SZ,豪尔赛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,6/8
20260811,003031.SZ,中瓷电子,,,,,,,limit_list_d,0/0
20260811,300426.SZ,华智数媒,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,300862.SZ,蓝盾光电,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,301201.SZ,诚达药业,,,,,,,limit_list_d,0/0
20260811,301520.SZ,万邦医药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,301529.SZ,福赛科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,301550.SZ,斯菱智驱,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,301566.SZ,达利凯普,,,,,,,limit_list_d,0/0
20260811,600126.SH,杭钢股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,600162.SH,香江控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,600272.SH,开开实业,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260811,600353.SH,旭光电子,,,,,,,limit_list_d,0/0
20260811,600403.SH,大有能源,,,,,,,limit_list_d,0/0
20260811,600611.SH,大众交通,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,600664.SH,哈药股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260811,600667.SH,太极实业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,600683.SH,京投发展,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260811,600715.SH,文投控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260811,600721.SH,百花医药,6.0,6→7,6→7,0.88,0.095,0.44,limit_list_d,6/6
