trade_date,ts_code,name
20260811,600721.SH,百花医药
20260811,600272.SH,开开实业
20260811,600664.SH,哈药股份
20260811,603758.SH,秦安股份
20260811,000802.SZ,北京文化
20260811,000859.SZ,国风新材
20260811,001258.SZ,立新能源
20260811,002248.SZ,华东数控
20260811,002329.SZ,皇氏集团
20260811,300862.SZ,蓝盾光电
20260811,600683.SH,京投发展
20260811,600833.SH,第一医药
20260811,603188.SH,亚邦股份
20260811,603797.SH,联泰环保
20260811,605179.SH,一鸣食品
20260811,605286.SH,同力天启
