ts_code,trade_date,update_time,price,open,high,low,close,pre_close,pct_chg,vol,amount,realtime_source
300010.SZ,20260831,2026-08-31 15:00:00,3.68,3.09,3.69,3.08,3.68,3.09,19.09385113268609,178880885.0,615619641.14,stk_mins
688601.SH,20260831,2026-08-31 15:00:00,64.66,53.88,65.5,53.0,64.66,54.7,18.208409506398525,16216317.0,1005818217.0,stk_mins
300709.SZ,20260831,2026-08-31 15:00:00,48.3,41.57,48.9,41.3,48.3,41.58,16.161616161616156,34845434.0,1616140026.8000002,stk_mins
920183.BJ,20260831,2026-08-31 15:00:00,32.88,28.67,34.8,28.26,32.88,28.38,15.856236786469369,1825397.0,57407120.11,stk_mins
300133.SZ,20260831,2026-08-31 15:00:00,8.0,6.95,8.18,6.92,8.0,6.91,15.774240231548475,250174570.0,1908008927.7,stk_mins
300550.SZ,20260831,2026-08-31 15:00:00,13.6,11.62,13.8,11.62,13.6,11.78,15.449915110356539,17131711.0,222720539.86,stk_mins
688433.SH,20260831,2026-08-31 15:00:00,111.45,96.5,113.5,95.5,111.45,97.2,14.660493827160504,11983649.0,1301077501.0,stk_mins
688002.SH,20260831,2026-08-31 15:00:00,185.0,166.55,185.96,163.6,185.0,161.7,14.409400123685856,24075932.0,4239362241.0,stk_mins
300990.SZ,20260831,2026-08-31 15:00:00,102.57,90.53,104.0,90.5,102.57,89.82,14.195056780227123,11731741.0,1169100783.0,stk_mins
688333.SH,20260831,2026-08-31 15:00:00,117.27,101.8,117.45,99.77,117.27,102.7,14.186952288218112,23808568.0,2680862985.0,stk_mins
300850.SZ,20260831,2026-08-31 15:00:00,28.08,26.01,28.26,26.01,28.08,24.62,14.05361494719739,39584534.0,1084705142.7,stk_mins
688026.SH,20260831,2026-08-31 15:00:00,18.82,16.82,19.15,16.68,18.82,16.51,13.991520290732872,11275616.0,205197909.0,stk_mins
300583.SZ,20260831,2026-08-31 15:00:00,14.71,13.81,14.99,13.81,14.71,12.97,13.415574402467234,17412459.0,253429033.9,stk_mins
688049.SH,20260831,2026-08-31 15:00:00,45.78,39.96,46.0,39.84,45.78,40.48,13.09288537549409,15721562.0,684334002.0,stk_mins
301628.SZ,20260831,2026-08-31 15:00:00,102.64,91.02,104.87,91.01,102.64,90.85,12.977435332966426,4376482.0,434739726.84999996,stk_mins
301536.SZ,20260831,2026-08-31 15:00:00,131.5,116.59,131.62,115.95,131.5,116.48,12.894917582417587,22171115.0,2776339637.7,stk_mins
300426.SZ,20260831,2026-08-31 15:00:00,7.08,6.27,7.17,6.24,7.08,6.28,12.73885350318471,48051999.0,325408827.5,stk_mins
300901.SZ,20260831,2026-08-31 15:00:00,19.23,18.0,19.8,17.98,19.23,17.07,12.653778558875217,17568529.0,334317208.3,stk_mins
920026.BJ,20260831,2026-08-31 15:00:00,22.56,20.04,25.06,19.7,22.56,20.05,12.518703241895256,7857160.0,175519996.43,stk_mins
688330.SH,20260831,2026-08-31 15:00:00,39.28,37.6,40.5,37.6,39.28,34.92,12.485681557846506,8001972.0,314188174.0,stk_mins
