ts_code,trade_date,pct_chg
000938.SZ,20260831,8.5261
001326.SZ,20260831,8.116
002290.SZ,20260831,8.1142
002528.SZ,20260831,9.1729
002856.SZ,20260831,9.9822
002871.SZ,20260831,9.1123
002913.SZ,20260831,8.449
300010.SZ,20260831,19.0939
300133.SZ,20260831,15.7742
300182.SZ,20260831,9.3496
300418.SZ,20260831,8.8861
300426.SZ,20260831,12.7389
300458.SZ,20260831,9.3871
300491.SZ,20260831,9.1483
300521.SZ,20260831,8.385
300550.SZ,20260831,15.4499
300578.SZ,20260831,11.2957
300583.SZ,20260831,13.4156
300592.SZ,20260831,8.8975
300602.SZ,20260831,8.7059
300613.SZ,20260831,8.1652
300624.SZ,20260831,9.9111
300687.SZ,20260831,11.997
300709.SZ,20260831,16.1616
300731.SZ,20260831,11.8728
300816.SZ,20260831,9.2891
300820.SZ,20260831,10.961
300822.SZ,20260831,8.6331
300840.SZ,20260831,9.5704
300849.SZ,20260831,8.6455
300850.SZ,20260831,14.0536
300889.SZ,20260831,11.4352
300901.SZ,20260831,12.6538
300909.SZ,20260831,8.6845
300929.SZ,20260831,8.3792
300990.SZ,20260831,14.1951
301008.SZ,20260831,8.5752
301016.SZ,20260831,8.1405
301052.SZ,20260831,9.9957
301061.SZ,20260831,9.7197
301081.SZ,20260831,9.8095
301086.SZ,20260831,8.2476
301125.SZ,20260831,10.9546
301128.SZ,20260831,8.8721
301217.SZ,20260831,8.3749
301232.SZ,20260831,8.8992
301251.SZ,20260831,12.1194
301285.SZ,20260831,8.6621
301306.SZ,20260831,10.9219
301536.SZ,20260831,12.8949
301628.SZ,20260831,12.9774
301633.SZ,20260831,11.107
688002.SH,20260831,14.4094
688018.SH,20260831,8.4657
688026.SH,20260831,13.9915
688031.SH,20260831,11.7207
688049.SH,20260831,13.0929
688099.SH,20260831,8.6845
688195.SH,20260831,8.158
688286.SH,20260831,8.1675
688330.SH,20260831,12.4857
688333.SH,20260831,14.187
688433.SH,20260831,14.6605
688479.SH,20260831,9.875
688500.SH,20260831,12.1387
688519.SH,20260831,8.6589
688601.SH,20260831,18.2084
688621.SH,20260831,9.1442
688679.SH,20260831,10.3903
688686.SH,20260831,10.4044
688696.SH,20260831,8.8588
688798.SH,20260831,8.9426
920026.BJ,20260831,12.5187
920174.BJ,20260831,9.0508
920183.BJ,20260831,15.8562
920662.BJ,20260831,8.248
920892.BJ,20260831,9.7836
920976.BJ,20260831,8.8139
