ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000426.SZ,20260203,兴业银锡,51.45,-7.0796,10.55,14427111214.0,1806101146.62,2187003635.51,3993104782.13,380902488.89,2.64,27.68,91334321122.8,连续三个交易日内，跌幅偏离值累计达到20%的证券
000506.SZ,20260203,招金黄金,22.34,-3.29,15.53,3856327971.0,315086809.85,523459067.95,838545877.8,208372258.1,5.4,21.74,20747313508.74,连续三个交易日内，跌幅偏离值累计达到20%的证券
000533.SZ,20260203,顺钠股份,10.14,9.9783,14.27,1128468262.0,117691360.79,208759830.59,326451191.38,91068469.8,8.07,28.93,6944910336.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
000547.SZ,20260203,航天发展,32.38,9.9864,28.12,13872226054.0,809190015.89,2103616834.79,2912806850.68,1294426818.9,9.33,21.0,51455739987.56,日涨幅偏离值达到7%的前5只证券
000547.SZ,20260203,航天发展,32.38,9.9864,28.12,33375005455.0,2022939542.17,3001503049.36,5024442591.53,978563507.19,2.93,15.05,51455739987.56,连续三个交易日内，涨幅偏离值累计达到20%的证券
000603.SZ,20260203,盛达资源,49.46,-9.9417,9.78,4838330222.0,502401476.1,1021553936.92,1523955413.02,519152460.82,10.73,31.5,32975791116.14,连续三个交易日内，跌幅偏离值累计达到20%的证券
000610.SZ,20260203,西安旅游,10.17,-10.0,2.22,53254188.0,8777442.24,11256156.0,20033598.24,2478713.76,4.65,37.62,2395078669.98,日跌幅偏离值达到7%的前5只证券
000630.SZ,20260203,铜陵有色,7.84,5.3763,12.76,10233640841.0,1523566784.41,1510336186.9,3033902971.31,-13230597.51,-0.13,29.65,87361209768.0,日振幅值达到15%的前5只证券
000638.SZ,20260203,*ST万方,2.21,-5.1502,0.06,3458980.0,2391532.0,1380423.0,3771955.0,-1011109.0,-29.23,109.05,685421778.21,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000821.SZ,20260203,ST京机,14.24,5.0147,4.57,1512536531.0,149283930.28,134590724.28,283874654.56,-14693206.0,-0.97,18.77,8610226879.36,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
000995.SZ,20260203,皇台酒业,19.27,9.9886,25.7,1906959717.0,195054676.52,182301625.24,377356301.76,-12753051.28,-0.67,19.79,3418652160.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
001220.SZ,20260203,世盟股份,57.73,106.1786,76.68,1092689042.0,38248070.75,91876514.93,130124585.68,53628444.18,4.91,11.91,1305197249.04,无价格涨跌幅限制的证券
001337.SZ,20260203,四川黄金,56.06,-5.8764,16.41,3148033280.0,221199820.37,286971781.84,508171602.21,65771961.47,2.09,16.14,16170843360.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
001368.SZ,20260203,通达创智,32.85,-0.4545,34.87,367956867.0,80433581.25,74417417.0,154850998.25,-6016164.25,-1.64,42.08,1054028352.15,日换手率达到20%的前5只证券
002112.SZ,20260203,三变科技,23.79,9.9861,41.51,2947173528.0,451766425.86,745545751.35,1197312177.21,293779325.49,9.97,40.63,6234872494.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
002112.SZ,20260203,三变科技,23.79,9.9861,41.51,2467140741.0,461840176.86,491591514.72,953431691.58,29751337.86,1.21,38.65,6234872494.5,日换手率达到20%的前5只证券
002155.SZ,20260203,湖南黄金,36.63,10.0,13.85,7619723117.0,1168989779.5,629133848.97,1798123628.47,-539855930.53,-7.08,23.6,57234750713.91,日涨幅偏离值达到7%的前5只证券
002175.SZ,20260203,东方智造,3.43,-9.9738,0.88,38565548.0,8244416.6,4037453.0,12281869.6,-4206963.6,-10.91,31.85,4379357893.61,日跌幅偏离值达到7%的前5只证券
002237.SZ,20260203,恒邦股份,17.95,-3.4427,14.23,5506930362.0,536451691.08,1501647497.69,2038099188.77,965195806.61,17.53,37.01,21402790343.6,连续三个交易日内，跌幅偏离值累计达到20%的证券
002253.SZ,20260203,*ST智胜,10.39,-4.9405,5.75,396815861.0,139494987.97,76048391.07,215543379.04,-63446596.9,-15.99,54.32,2164279017.16,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
002471.SZ,20260203,中超控股,9.47,9.9884,44.89,5431790226.0,664442903.1,604230060.14,1268672963.24,-60212842.96,-1.11,23.36,12714173535.61,日换手率达到20%的前5只证券
002471.SZ,20260203,中超控股,9.47,9.9884,44.89,9033702415.0,751342745.6,1299574723.39,2050917468.99,548231977.79,6.07,22.7,12714173535.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
002501.SZ,20260203,利源股份,1.9,-9.9526,1.42,95540550.0,23999090.0,11247240.0,35246330.0,-12751850.0,-13.35,36.89,6738291491.4,日跌幅偏离值达到7%的前5只证券
002501.SZ,20260203,利源股份,1.9,-9.9526,1.42,828913210.0,192670240.71,87731397.0,280401637.71,-104938843.71,-12.66,33.83,6738291491.4,连续三个交易日内，跌幅偏离值累计达到20%的证券
002547.SZ,20260203,春兴精工,3.62,-9.9502,1.28,51005076.0,11126432.0,7125246.0,18251678.0,-4001186.0,-7.84,35.78,3999401940.92,日跌幅偏离值达到7%的前5只证券
002575.SZ,20260203,群兴玩具,8.11,2.399,31.57,1510449024.0,183641383.63,158347604.89,341988988.52,-25293778.74,-1.67,22.64,4748368505.0,日振幅值达到15%的前5只证券
002667.SZ,20260203,威领股份,19.3,4.8913,19.94,851419795.0,234179491.58,240905687.25,475085178.83,6726195.67,0.79,55.8,4566592300.0,日振幅值达到15%的前5只证券
002716.SZ,20260203,湖南白银,15.43,-9.9767,2.2,788809374.0,102915014.0,50149043.0,153064057.0,-52765971.0,-6.69,19.4,35872500768.9,日跌幅偏离值达到7%的前5只证券
002716.SZ,20260203,湖南白银,15.43,-9.9767,2.2,3367130130.0,275999482.8,232409056.03,508408538.83,-43590426.77,-1.29,15.1,35872500768.9,连续三个交易日内，跌幅偏离值累计达到20%的证券
