trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260821,000017.SZ,深中华A,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,000505.SZ,京粮控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,000523.SZ,红棉股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,000603.SZ,盛达资源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,000628.SZ,高新发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,000710.SZ,贝瑞基因,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,000931.SZ,中 关 村,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,001203.SZ,大中矿业,,,,,,,limit_list_d,0/0
20260821,001277.SZ,速达股份,,,,,,,limit_list_d,2/3
20260821,001319.SZ,铭科精技,,,,,,,limit_list_d,0/0
20260821,001367.SZ,海森药业,,,,,,,limit_list_d,0/0
20260821,002017.SZ,东信和平,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002038.SZ,双鹭药业,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,002045.SZ,国光电器,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002192.SZ,融捷股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002209.SZ,达 意 隆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002396.SZ,星网锐捷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002412.SZ,汉森制药,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260821,002449.SZ,国星光电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002491.SZ,通鼎互联,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,002536.SZ,飞龙股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002631.SZ,德尔未来,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002638.SZ,勤上股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260821,002655.SZ,共达电声,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002667.SZ,*ST威领,,,,,,,limit_step,
20260821,002686.SZ,亿利达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002716.SZ,湖南白银,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002815.SZ,崇达技术,,,,,,,limit_list_d,0/0
20260821,002886.SZ,沃特股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002900.SZ,哈三联,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,002903.SZ,宇环数控,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,002971.SZ,和远气体,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,002980.SZ,华盛昌,,,,,,,limit_list_d,0/0
20260821,002988.SZ,豪美新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,003018.SZ,金富科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,003031.SZ,中瓷电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/6
20260821,003032.SZ,传智教育,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260821,003040.SZ,楚天龙,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,300004.SZ,南风股份,,,,,,,limit_list_d,0/0
20260821,300016.SZ,北陆药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,300214.SZ,日科化学,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,300839.SZ,博汇股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,301591.SZ,肯特股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,600110.SH,诺德股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,600250.SH,南京商旅,,,,,,,limit_list_d,1/2
20260821,600272.SH,开开实业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,600335.SH,国机汽车,,,,,,,limit_list_d,0/0
20260821,600353.SH,旭光电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/6
20260821,600371.SH,万向德农,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,600397.SH,江钨装备,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,600460.SH,士兰微,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,600500.SH,中化国际,,,,,,,limit_list_d,0/0
20260821,600577.SH,精达股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,600714.SH,金瑞矿业,,,,,,,limit_list_d,0/0
20260821,600785.SH,新华百货,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,601011.SH,宝泰隆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,601177.SH,杭齿前进,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,601212.SH,白银有色,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603045.SH,福达合金,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603052.SH,可川科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603065.SH,宿迁联盛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260821,603079.SH,圣达生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/6
20260821,603095.SH,越剑智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/8
20260821,603102.SH,百合股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,603186.SH,华正新材,,,,,,,limit_list_d,0/0
20260821,603318.SH,水发燃气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603330.SH,天洋新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/8
20260821,603333.SH,福华尚纬,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603382.SH,海阳科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,603395.SH,红四方,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,603538.SH,美诺华,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,603580.SH,艾艾精工,,,,,,,limit_list_d,3/5
20260821,603626.SH,科森科技,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,603757.SH,大元泵业,,,,,,,limit_list_d,0/0
20260821,603758.SH,秦安股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,6/11
20260821,603801.SH,志邦家居,,,,,,,limit_list_d,2/3
20260821,603803.SH,瑞斯康达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,603823.SH,百合花,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,603958.SH,哈森股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,4/5
20260821,605018.SH,长华集团,,,,,,,limit_list_d,0/0
20260821,605179.SH,一鸣食品,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260821,688137.SH,近岸蛋白,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,688185.SH,康希诺,,,,,,,limit_list_d,1/2
20260821,688328.SH,深科达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260821,688356.SH,键凯科技,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260821,688828.SH,国仪公司-U,,,,,,,limit_list_d,0/0
