ts_code,trade_date,pct_chg
002536.SZ,20260903,8.5414
002581.SZ,20260903,9.9415
300044.SZ,20260903,10.2941
300400.SZ,20260903,13.4525
300401.SZ,20260903,8.6835
300553.SZ,20260903,8.8482
300593.SZ,20260903,9.405
300649.SZ,20260903,8.0133
300852.SZ,20260903,11.2863
300870.SZ,20260903,9.4886
300889.SZ,20260903,8.307
300990.SZ,20260903,9.5097
301008.SZ,20260903,13.6946
301086.SZ,20260903,15.1659
301282.SZ,20260903,12.3098
301326.SZ,20260903,8.8568
301607.SZ,20260903,11.9153
600026.SH,20260903,8.7747
600714.SH,20260903,8.3721
600885.SH,20260903,8.0958
601872.SH,20260903,8.3661
603067.SH,20260903,8.5321
603353.SH,20260903,8.9017
688020.SH,20260903,8.3675
688026.SH,20260903,12.5806
688028.SH,20260903,8.9301
688181.SH,20260903,8.9077
688195.SH,20260903,8.7634
688209.SH,20260903,10.7452
688479.SH,20260903,12.8864
688485.SH,20260903,12.6749
688622.SH,20260903,20.0
688655.SH,20260903,9.4168
920071.BJ,20260903,149.2798
920223.BJ,20260903,9.0909
920725.BJ,20260903,10.7148
920790.BJ,20260903,8.5938
