ts_code,trade_date,pct_chg
001211.SZ,20260916,8.5087
001288.SZ,20260916,8.4956
002222.SZ,20260916,8.0838
002514.SZ,20260916,9.8765
002717.SZ,20260916,10.4651
002743.SZ,20260916,8.4189
002856.SZ,20260916,8.1385
300005.SZ,20260916,12.3396
300151.SZ,20260916,9.0042
300207.SZ,20260916,11.6685
300300.SZ,20260916,10.8108
300424.SZ,20260916,13.3894
300473.SZ,20260916,8.7732
300522.SZ,20260916,10.7617
300548.SZ,20260916,12.9511
300553.SZ,20260916,8.7234
300613.SZ,20260916,9.8778
300671.SZ,20260916,14.7431
300715.SZ,20260916,10.324
300741.SZ,20260916,8.2736
300776.SZ,20260916,8.2207
300820.SZ,20260916,12.723
300842.SZ,20260916,8.7316
300939.SZ,20260916,12.3891
301021.SZ,20260916,9.3157
301041.SZ,20260916,9.5631
301085.SZ,20260916,8.1844
301128.SZ,20260916,12.9683
301183.SZ,20260916,14.2549
301205.SZ,20260916,8.1538
301210.SZ,20260916,11.4155
301282.SZ,20260916,11.821
301300.SZ,20260916,13.7316
301312.SZ,20260916,8.3869
301373.SZ,20260916,16.7883
301419.SZ,20260916,8.0396
301479.SZ,20260916,12.1244
301516.SZ,20260916,9.2593
301689.SZ,20260916,10.5938
603038.SH,20260916,8.1472
605258.SH,20260916,9.0153
688010.SH,20260916,14.3475
688025.SH,20260916,12.8078
688028.SH,20260916,9.8997
688035.SH,20260916,10.1404
688045.SH,20260916,9.8527
688048.SH,20260916,9.659
688126.SH,20260916,8.6223
688130.SH,20260916,11.485
688132.SH,20260916,10.5648
688137.SH,20260916,8.9494
688167.SH,20260916,9.1159
688181.SH,20260916,9.2831
688222.SH,20260916,14.0455
688233.SH,20260916,8.4493
688234.SH,20260916,11.2758
688307.SH,20260916,8.2916
688313.SH,20260916,9.4859
688318.SH,20260916,8.3002
688353.SH,20260916,8.0666
688361.SH,20260916,9.1062
688368.SH,20260916,15.2083
688488.SH,20260916,9.1295
688502.SH,20260916,9.6757
688584.SH,20260916,12.5101
688620.SH,20260916,15.1007
688699.SH,20260916,13.1768
688711.SH,20260916,8.4149
688786.SH,20260916,9.19
688828.SH,20260916,8.9619
688835.SH,20260916,8.159
688837.SH,20260916,45.5797
920060.BJ,20260916,11.9906
920176.BJ,20260916,10.1074
920298.BJ,20260916,79.7093
920699.BJ,20260916,8.5197
920706.BJ,20260916,8.3448
920976.BJ,20260916,8.607
